,feature_name,cultured_feature_counts,uncultured_feature_counts
37,Predicted methyltransferase,6,1
38,Predicted secreted (periplasmic) protein,6,0
39,"Uncharacterized conserved protein, DUF2325 domain",6,0
40,"Uncharacterized conserved protein, contains restriction enzyme R protein N terminal (HSDR_N) domain",7,0
41,Predicted exporter,6,0
42,"Predicted transcriptional regulator, contains HTH domain",6,0
43,Bacteriophage protein gp37,6,0
44,Phage-related tail protein,6,0
45,"Thiol-disulfide interchange protein, contains DsbC and DsbD domains",5,0
46,"Predicted nuclease, contains PIN domain",6,0
47,"Uncharacterized conserved protein, DUF721 domain",5,1
48,"Predicted transcriptional regulator, contains CW (cell wall-binding) repeats and an HTH domain",6,0
49,"Uncharacterized conserved protein, DUF736 family",7,0
50,NAD kinase,7,0
51,Predicted ferric reductase,6,0
52,Uncharacterized conserved protein YezD,7,0
53,Predicted permease,6,1
54,Predicted periplasmic lipoprotein,6,0
55,Predicted hydrolase of the alpha/beta-hydrolase fold,7,0
56,"Uncharacterized conserved protein, DUF2076 domain",7,0
57,"Uncharacterized conserved protein, DUF2333 domain",7,0
58,"Uncharacterized protein, contains GH25 family domain",7,0
59,"Uncharacterized protein, contains GIY-YIG domain",7,0
60,"Predicted DNA-binding protein AF1194, contains HTH domain, DUF2240 family",7,0
61,"Uncharacterized conserved protein, DUF2225 family",6,0
62,"Uncharacterized N-terminal domain of tricorn protease, contains WD40 repeats",5,1
63,Predicted small integral membrane protein,6,0
64,"Predicted 3-hydroxylacyl-ACP dehydratase, HotDog domain",7,0
65,"Predicted acetyltransferase, GNAT family",6,0
66,"Uncharacterized conserved protein, DUF2336 family",6,0
67,"Predicted restriction endonuclease, Mrr-cat superfamily",7,0
68,"Uncharacterized conserved protein, contains Zn-finger domain of CHY type",6,1
69,Predicted amino acid dehydrogenase,6,0
70,Predicted cation transporter,7,0
71,N-acyl-D-aspartate/D-glutamate deacylase,6,0
72,Bacteriorhodopsin,7,0
73,"Uncharacterized conserved protein, DUF779 family",7,0
74,"ABC-type uncharacterized transport system, periplasmic component",6,1
75,"Predicted nucleic-acid-binding protein, contains Zn-ribbon domain",6,0
76,"Uncharacterized membrane protein, DUF2068 family",6,0
77,"Uncharacterized conserved protein, DUF697 family",7,0
78,"Membrane-associated enzyme, PAP2 (acid phosphatase) superfamily",7,0
79,"Uncharacterized conserved protein, DUF1800 family",6,0
80,Prophage pi2 protein 07,7,0
81,"Uncharacterized coiled-coil protein, contains DUF342 domain",6,0
82,"Metal-dependent phosphatase/phosphodiesterase, HD supefamily",6,0
83,"Predicted RNA polymerase sigma factor, contains C-terminal TPR domain",6,0
84,Endo-beta-N-acetylglucosaminidase D,5,1
85,"Predicted aminopeptidase, Iap family",6,0
86,"Uncharacterized conserved protein, UPF0212 family",6,0
87,Predicted dioxygenase of extradiol dioxygenase family,7,0
88,"Uncharacterized conserved protein, DUF2111 domain",6,0
89,"Adenine-specific DNA methylase, N12 class",4,1
90,Uncharacterized domain associated with phage/plasmid primase,4,1
91,"Uncharacterized protein CV0675, UCP033623 family",7,0
92,Predicted acetyltransferase,7,0
93,"Uncharacterized conserved protein, DUF2145 domain",6,1
94,"Uncharacterized conserved protein, DUF1178 domain",6,0
95,"Putative phage head morphogenesis protein, F of phage Mu or gp7 of SPP1",6,0
96,"Uncharacterized conserved protein, DUF2199 domain",6,0
97,"Cytolysin, a secreted calcineurin-like phosphatase",7,0
98,Roadblock/LC7 domain,5,1
99,Uncharacterized archaeal Zn-finger protein,6,0
100,"Uncharacterized conserved protein, contains GYD domain",6,0
101,"Uncharacterized membrane protein, DUF1648 family",4,1
102,Prophage antirepressor,6,0
103,Predicted P-loop ATPase and inactivated derivatives,6,0
104,"Uncharacterized conserved protein, DUF1820 domain",6,0
105,Capsular polysaccharide biosynthesis protein,6,0
106,Adenine-specific DNA methylase,6,0
107,"Predicted N-acetyltransferase, GNAT superfamily",7,0
108,"Uncharacterized conserved protein, DUF166 domain",6,0
109,Uncharacterized conserved protein,6,0
110,"Uncharacterized Fe-S cluster-containing enzyme, radical SAM superfamily",5,1
111,Uncharacterized membrane-anchored protein,6,1
112,"Predicted transcription regulator, contains HTH domain, MarR family",7,0
113,"ABC-type uncharacterized transport system, permease component",7,0
114,"Uncharacterized membrane protein, DUF4212 domain",4,2
115,Uncharacterized radical SAM domain-containing protein,6,0
116,"Aromatic ring-opening dioxygenase, LigB subunit",5,0
117,"Uncharacterized conserved protein domain, often C-terminal to DUF262",7,0
118,"Uncharacterized conserved protein, UPF0248 family",7,0
119,Predicted glycosyltransferase,6,1
120,"Uncharacterized conserved protein, DUF2316 domain",7,0
121,"Uncharacterized membrane protein, DUF368 family",6,0
122,"Uncharacterized copper-binding protein, cupredoxin-like subfamily",6,0
123,"Uncharacterized conserved protein, DUF2096 domain",6,0
124,Phage-related holin (Lysis protein),6,0
125,Predicted metal-dependent hydrolase,4,1
126,Phage terminase large subunit,6,0
127,"Predicted transcriptional regulator,contains XRE-type HTH domain",6,0
128,"Uncharacterized protein, contains SWIM-type Zn finger domain",6,0
129,"Uncharacterized conserved protein, DUF951 family",6,1
130,"Uncharacterized metal-binding protein, DUF2227 family",4,1
131,"Uncharacterized conserved protein, DUF2149 domain",6,0
132,"Predicted regulator of amino acid metabolism, contains ACT domain",5,0
133,"Uncharacterized conserved protein, DUF2126 family",6,0
134,"Uncharacterized conserved protein, DUF1643 domain",6,1
135,"Uncharacterized membrane protein, DUF2243 domain",7,0
136,Predicted lipoprotein with conserved Yx(FWY)xxD motif (function unknown),7,0
137,"Uncharacterized conserved protein, DUF2304 domain",5,1
138,HKD family nuclease,6,0
139,"Uncharacterized conserved protein, DUF1062 domain",6,0
140,"Uncharacterized conserved protein, DUF763 domain",7,0
141,"Uncharacterized conserved protein, contains a C-terminal ATPase domain",6,0
142,"Predicted transcriptional regulator, contains C-terminal CBS domains",5,0
143,Predicted protein tyrosine phosphatase,7,0
144,Conjugal transfer/entry exclusion protein,7,0
145,"Uncharacterized conserved protein, DUF3820 family",7,0
146,"Uncharacterized protein, contains DUF2272 domain",4,0
147,Uncharacterized conserved protein BH1414,6,1
148,Predicted metallopeptidase,5,1
149,Metallophosphoesterase superfamily enzyme,7,0
150,"Uncharacterized conserved protein, DUF2171 domain",6,0
151,"Uncharacterized conserved protein, DUF1415 family",6,0
152,"Uncharacterized conserved protein, DUF2062 family",5,0
153,Predicted alpha/beta hydrolase,4,1
154,"Uncharacterized conserved protein, DUF2164 family",6,0
155,"Uncharacterized conserved protein, DUF2141 family",6,0
156,"Uncharacterized conserved protein, DUF1499 family",7,0
157,"Uncharacterized conserved protein, contains a phytase-like domain",5,2
158,"Uncharacterized conserved protein, DUF2390 domain",5,0
159,"Predicted nucleic acid-binding protein, contains PIN domain",7,0
160,"Uncharacterized conserved protein, DUF2155 domain",6,0
161,"Uncharacterized conserved protein, DUF483 domain",6,1
162,"Uncharacterized conserved protein, DUF1851 domain",5,0
163,"Bacteriophage DNA transposition protein, AAA+ family ATPase",6,0
164,"Uncharacterized conserved protein, DUF2099 domain",6,1
165,"Uncharacterized conserved protein, DUF934 family",6,0
166,"Predicted DNA-binding transcriptional regulator, ArsR family",5,0
167,"Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain",6,0
168,"Predicted dithiol-disulfide oxidoreductase, DUF899 family",6,1
169,"Predicted hydrolase, HD superfamily",5,0
170,"Predicted DNA-binding transcriptional regulator with XRE-family HTH domain, DUF2089 family",7,0
171,Uncharacterized conserved protein related to proFAR isomerase (HisA),6,1
172,Predicted metal-binding membrane protein,6,0
173,Spore maturation protein CgeB,7,0
174,"Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family",7,0
175,Uncharacterized conserved protein MJ0498,7,0
176,Selenophosphate synthetase-related protein,7,0
177,"Uncharacterized conserved protein, DUF2112 domain",6,0
178,"Uncharacterized protein, contains DUF4139 domain",6,0
179,Mu-like prophage I protein,7,0
180,"Uncharacterized conserved protein, DUF2125 domain",6,1
181,Predicted deacetylase,7,0
182,"Uncharacterized conserved protein, DUF1802 family",6,0
183,"Endonuclease, HJR/Mrr/RecB family",6,1
184,"Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family",7,0
185,"Uncharacterized conserved protein, DUF2286 domain",7,0
186,"Uncharacterized protein MTH814, DUF2098 family",6,1
187,"Uncharacterized conserved protein, UPF0262 family",6,1
188,Predicted secreted protein,6,0
189,"DNA primase, phage- or plasmid-associated",7,0
190,"Uncharacterized conserved protein, DUF2236 family",6,0
191,"Uncharacterized protein, contains PD-(D/E)XK nuclease domain",6,0
192,"Predicted phosphohydrolase or phosphomutase, AlkP superfamily",6,0
193,Predicted thioesterase,6,0
194,Predicted oxidoreductase,6,1
195,"Uncharacterized conserved protein, DUF507 domain",6,0
196,"Uncharacterized membrane protein, DUF1361 domain",6,0
197,"Superfamily II helicase, archaea-specific",6,1
198,"Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain",5,1
199,"Predicted ATPase, AAA+ superfamily",6,1
200,Uncharacterized integral membrane protein,4,1
201,"Uncharacterized conserved protein, DUF501 family",7,0
202,"Uncharacterized conserved protein, UPF0548 family",6,1
203,Protein required for attachment to host cells,6,0
204,Mu-like prophage DNA circulation protein,7,0
205,"Uncharacterized conserved protein, contains FMN-binding domain",6,0
206,Predicted secreted Zn-dependent protease,6,1
207,Predicted thioredoxin/glutaredoxin,6,0
208,"Uncharacterized conserved protein, DUF2203 domain",5,0
209,"Uncharacterized membrane protein, UPF0136 family",6,1
210,"Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains",6,0
211,"Uncharacterized conserved protein, DUF1015 family",5,0
212,CBS-domain-containing membrane protein,6,1
213,"Uncharacterized conserved protein, DUF2274 domain",5,1
214,"Uncharacterized conserved protein with two CxxC motifs, DUF1111 family",6,1
215,"Uncharacterized conserved protein, contains thioredoxin-like domain",6,0
216,"Uncharacterized protein, contains Mth938-like domain",7,0
217,"Predicted ABC-type sugar transport system, permease component",7,0
218,"Predicted DNA-binding protein, UPF0251 family",7,0
219,"Uncharacterized conserved protein, DUF1794 domain",6,0
220,Phage-related minor tail protein,5,1
221,Lysozyme family protein,6,1
222,"Uncharacterized conserved protein related to methyl-CoM reductase subunit C, methanogenesis marker protein 7",6,1
223,Predicted glycosyl transferase,7,0
224,"Uncharacterized conserved protein, DUF2247 domain",7,0
225,"Uncharacterized conserved protein, related to short-chain dehydrogenases",6,0
226,"Uncharacterized conserved protein, DUF465 domain",6,0
227,"Phage-related protein, predicted endonuclease",6,1
228,"Uncharacterized protein, contains DUF2293 domain",7,0
229,Transposase,5,0
230,"Uncharacterized metal-binding protein, DUF2103 family",7,0
231,"Uncharacterized conserved protein, conains N-terminal glutamine amidotransferase (GATase1)-like domain",7,0
232,"Uncharacterized conserved protein, DUF2117 domain",7,0
233,"Uncharacterized protein, contains ferritin-like DUF455 domain",7,0
234,"Predicted transcriptional regulator, contains an HTH and PUA-like domains",4,1
235,Uncharacterized Fe-S cluster-containing protein,7,0
236,Predicted periplasmic protein,7,0
237,"Uncharacterized conserved protein, DUF356 domain",7,0
238,"Transposase, IS1182 family",6,0
239,Glutaredoxin-related protein,6,1
240,"Predicted butyrate kinase, DUF1464 family",6,0
241,"Uncharacterized conserved protein, DUF2169 domain",7,0
242,Predicted ATP-dependent Lon-type protease,6,0
243,"Uncharacterized conserved protein, DUF2344 family",6,0
244,"Uncharacterized conserved protein, DUF2264 domain",7,0
245,Predicted DNA-binding protein with an HTH domain,7,0
246,"Uncharacterized membrane protein, DUF1616 domain",6,0
247,"Uncharacterized protein, contains DUF2461 domain",6,0
248,"Uncharacterized conserved protein, contains ACT domain",7,0
249,"Uncharacterized conserved protein, DUF2277 domain",7,0
250,Predicted ATP-binding protein involved in virulence,5,1
251,"Uncharacterized conserved protein, DUF2460 domain",6,0
252,"Uncharacterized conserved protein, DUF488 family",6,0
253,"Uncharacterized conserved protein, heparinase superfamily",7,0
254,Phage protein U,6,0
255,Ubiquitin C-terminal hydrolase,6,0
256,"Predicted methyltransferase, contains TPR repeat",6,0
257,"MinD superfamily P-loop ATPase, contains an inserted ferredoxin domain",6,1
258,"Uncharacterized small protein, DUF1192 family",6,0
259,"Uncharacterized conserved protein, DUF1326 domain",7,0
260,"Uncharacterized conserved protein, DUF2067 domain",6,0
261,"Uncharacterized membrane protein, UPF0182 family",6,1
262,"Uncharacterized conserved protein, DUF2087 family",7,0
263,"Uncharacterized conserved protein, DUF169 family",6,0
264,Putative Zn-dependent protease,6,1
265,"Uncharacterized protein, contains DUF2192 domain",6,0
266,Uncharacterized low-complexity protein,5,1
267,NCAIR mutase (PurE)-related protein,7,0
268,Predicted P-loop ATPase/GTPase,5,1
269,Predicted Ser/Thr protein kinase,5,0
270,Predicted archaeal methyltransferase,6,0
271,"Uncharacterized protein, contains DUF2185 domain",6,0
272,Phage capsid portal protein XkdE,6,0
273,Predicted membrane-bound dolichyl-phosphate-mannose-protein mannosyltransferase,6,0
274,"Uncharacterized membrane protein, YccA/Bax inhibitor family",7,0
275,Predicted ABC-type ATPase or kinase,6,1
276,"Uncharacterized conserved protein, contains ferredoxin domain",6,0
277,"Uncharacterized conserved protein, DUF2153 domain",6,0
278,"Uncharacterized membrane protein, DUF131 family",7,0
279,Phosphatidylethanolamine N-methyltransferase,6,0
280,Predicted metal-binding protein,6,0
281,"Extracellular solute-binding protein, contains Ig-fold domain",7,0
282,"Predicted nuclease, RecB family",5,0
283,"Biotin synthase-related protein, radical SAM superfamily",6,0
284,"Transposase and inactivated derivatives, TnpA family",7,0
285,"Uncharacterized conserved protein YoxC, contains an MCP-like domain",7,0
286,"Uncharacterized conserved protein, contains von Willebrand factor type A (vWFA) domain",7,0
287,"Uncharacterized conserved protein, UPF0160 family",7,0
288,Predicted nucleotide-binding protein containing TIR -like domain,7,0
289,"TRAP-type uncharacterized transport system, fused permease components",6,0
290,"Uncharacterized conserved protein, DUF1150 family",5,0
291,"Uncharacterized conserved protein, DUF2321 domain",7,0
292,Signal transduction histidine kinase regulating phosphoglycerate transport system,7,0
293,"Uncharacterized conserved protein, DUF2252 family",7,0
294,"Uncharacterized conserved protein, DUF2161 domain",6,0
295,"Uncharacterized metal-binding protein, DUF411 family",6,1
296,"Predicted transcriptional regulator, ArsR family",6,0
297,"Predicted P-loop ATPase, KAP-like",7,0
298,"Predicted ATP-dependent carboligase, ATP-grasp superfamily",6,0
299,"Predicted DNA binding protein, CopG/RHH family",7,0
300,"Uncharacterized membrane protein, DUF373 family",5,1
301,"Uncharacterized conserved protein, DUF2184 domain",5,1
302,"Glycosyltransferase involved in LPS biosynthesis, GR25 family",7,0
303,"Uncharacterized conserved protein, contains ParB-like nuclease domain",6,1
304,"Uncharacterized protein, contains DUF1512 domain",7,0
305,"Uncharacterized conserved protein, UCP014979 family",6,0
306,"Uncharacterized conserved protein, contains DUF2130 domain",7,0
307,"Uncharacterized conserved protein, DUF2163 domain",6,0
308,"Uncharacterized membrane protein PF0508, contains N-terminal glycosyltransferase domain of PMT family",4,2
309,"Polyhydroxyalkanoate (PHA) synthesis regulator protein, binds DNA and PHA",7,0
310,Predicted oxidoreductase of the aldo/keto reductase family,6,0
311,Uncharacterized conserved protein YtzB,6,0
312,"Uncharacterized conserved protein, contains Extensin-like_C domain",6,0
313,"Uncharacterized conserved protein, DUF983 family",6,0
314,Phage capsid protein,6,1
315,"Uncharacterized conserved protein, DUF1033 domain",7,0
316,"Uncharacterized conserved protein MJ0802, methanogenesis marker protein 17, contains DUF2113 domain",6,1
317,"Uncharacterized conserved protein, DUF2239 domain",6,1
318,Predicted phosphoribosyltransferase,7,0
319,Predicted metal-dependent enzyme of the double-stranded beta helix superfamily,7,0
320,"Predicted transciptional regulator, contains HTH domain",6,0
321,Mannosyltransferase related to Gpi18,6,0
322,"Uncharacterized conserved protein, DUF937 domain",7,0
323,"Predicted sugar epimerase, xylose isomerase-like family",7,0
324,"Predicted DNA modification or repair protein, contains radical SAM and helix-hairpin-helix domains",7,0
325,Phage tail protein,7,0
326,"Adenine-specific DNA methylase, contains a Zn-ribbon domain",7,0
327,Antibiotic biosynthesis monooxygenase (ABM) superfamily enzyme,7,0
328,"Uncharacterized conserved protein, DUF2262 domain",6,1
329,"SirA-like two-layered alpha/beta sandwich domain, DUF2249 family",7,0
330,"Uncharacterized conserved protein, DUF2248 family",7,0
331,Soluble P-type ATPase,6,0
332,"Serine protease, subtilase family",6,0
333,"Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily",6,0
334,Predicted extracellular nuclease,5,0
335,"Uncharacterized protein, contains DUF3084 domain",7,0
336,Phage head maturation protease,7,0
337,"Bacillopeptidase F, M6 metalloprotease family",7,0
338,"Uncharacterized conserved protein, DUF962 domain",5,1
339,"Predicted house-cleaning noncanonical NTP pyrophosphatase, all-alpha NTP-PPase (MazG) superfamily",7,0
340,"Uncharacterized conserved protein, DUF4810 domain",7,0
341,"Uncharacterized conserved protein, DUF2193 domain",6,1
342,"Uncharacterized conserved protein, DUF1704 domain",7,0
343,"Uncharacterized conserved protein, DUF1850 family",5,0
344,"Uncharacterized conserved protein, DUF2251 domain",7,0
345,Uncharacterized Fe-S cluster protein,6,0
346,"Phage-related protein, tail protein J",6,1
347,Hemerythrin domain,7,0
348,Predicted N-acyltransferase,5,1
349,Esterase/lipase superfamily enzyme,7,0
350,Predicted choloylglycine hydrolase,7,0
351,Phage large terminase packaging protein,6,0
352,"Uncharacterized Zn-finger containing protein, UPF0148 family",6,0
353,Secreted trypsin-like serine protease,6,0
354,Uri superfamily endonuclease,6,0
355,Predicted Zn-dependent protease,7,0
356,Putative component of the toxin-antitoxin plasmid stabilization module,7,0
357,"Uncharacterized conserved protein, contains metal-binding DGC domain",6,1
358,"Predicted acyltransferase, DUF1624 domain",7,0
359,"Uncharacterized protein, contains DUF1214 domain",6,0
360,"Predicted protease, Abi (CAAX) family",6,1
361,"Predicted antitoxin, contains HTH domain",5,0
362,Steroid 5-alpha reductase family enzyme,6,0
363,"Sulfopyruvate decarboxylase, TPP-binding subunit (coenzyme M biosynthesis)",4,0
364,"Uncharacterized conserved protein, DUF2322 domain",5,0
365,Predicted secreted endonuclease distantly related to archaeal Holliday junction resolvase,7,0
366,Uncharacterized membrane protein YjcL,7,0
367,Predicted lipoprotein involved in lipopolysaccharide assembly,5,0
368,"Uncharacterized conserved protein, DUF2066 domain",7,0
369,Phage-related protein,7,0
370,"Uncharacterized conserved protein, DUF1073 domain",6,0
371,Superfamily I DNA and RNA helicases,5,2
372,"Uncharacterized conserved protein, DUF1489 domain",5,1
373,Secreted protein containing C-terminal beta-propeller domain distantly related to WD-40 repeats,6,0
374,"Predicted ATPase, archaeal AAA+ ATPase superfamily",5,0
375,Uncharacterized conserved protein MJ1451,7,0
376,"Pheromone shutdown protein TraB, contains GTxH motif (function unknown)",7,0
377,"Uncharacterized conserved protein, DUF1272 domain",7,0
378,"Predicted membrane glycosyltransferase AF0583, Arch_YYY/DUF2298 family",6,0
379,"Uncharacterized conserved protein, DUF2175 family",7,0
380,"Predicted oxidoreductase, contains short-chain dehydrogenase (SDR) and DUF2520 domains",4,1
381,"Predicted NTP pyrophosphohydrolase, NUDIX family",6,0
382,Predicted nuclease (RNAse H fold),7,0
383,"Uncharacterized conserved protein, DUF362 family",6,0
384,Predicted neuraminidase (sialidase),7,0
385,"Uncharacterized conserved protein, lysophospholipid acyltransferase (LPLAT) superfamily",6,0
386,Predicted component of the type VI protein secretion system,6,0
387,"Predicted acyltransferase, LPLAT superfamily",5,0
388,"Uncharacterized conserved protein MTH_811, UPF0305 family",5,0
389,"Phage-related protein, tail assembly protein I",7,0
390,Predicted SAM-depedendent methyltransferase,7,0
391,"Predicted methyltransferase MtxX, methanogen marker protein 4",7,0
392,Ubiquinone biosynthesis protein COQ9,6,0
393,"Uncharacterized secreted protein, contains LVIVD repeats, choice-of-anchor domain",6,0
394,"Predicted metal-dependent phosphohydrolase, HD superfamily",6,0
395,"Predicted outer membrane protein, contains DUF4142 domain",7,0
396,Uncharacterized membrane protein,6,1
397,"PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)",6,1
398,"Predicted archaeal serine protease, S18 family",5,0
399,"Uncharacterized conserved protein, DUF2281 domain",7,0
400,"Uncharacterized conserved protein, DUF2093 domain",5,0
401,Predicted ATPase,6,0
402,"ABC-type anion transport system, duplicated permease component",6,1
403,Predicted small secreted protein,7,0
404,Predicted RNA methylase,7,0
405,"Predicted nucleic-acid-binding protein, contains PIN domain",5,0
406,"Predicted transcriptional regulator, contains two HTH domains",6,1
407,Aminoglycoside phosphotransferase family enzyme,6,1
408,"Predicted metal-dependent hydrolase, urease superfamily",7,0
409,"Phage terminase, small subunit",6,1
410,"Uncharacterized conserved protein, DUF2330 domain",6,0
411,Predicted transcriptional regulator with an HTH domain,7,0
412,"ATPase/GTPase, AAA15 family",6,1
413,"Uncharacterized membrane protein, DUF1624 family",6,0
414,"Uncharacterized conserved protein, DUF1365 family",5,1
415,"Uncharacterized conserved protein, cupin superfamily",6,0
416,"Uncharacterized conserved protein, DUF2073 family",6,0
417,"Predicted acetyltransferase, GNAT superfamily",7,0
418,"Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains",7,0
419,"Predicted Co/Zn/Cd cation transporter, cation efflux family",6,1
420,"Uncharacterized conserved protein, DUF2255 domain",7,0
421,"Uncharacterized conserved protein, DUF1284 domain",7,0
422,Predicted aspartyl protease,6,0
423,Type 1 glutamine amidotransferase (GATase1)-like domain,6,0
424,"DNA replication initiation complex subunit, GINS family",6,1
425,"Uncharacterized conserved protein, PA2063/DUF2235 family",5,0
426,Phage terminase large (ATPase) subunit and inactivated derivatives,7,0
427,Predicted outer membrane lipoprotein,5,2
428,"Predicted nucleic acid-binding protein, contains SWIM-type Zn-finger domain",7,0
429,"Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats",6,1
430,"Predicted hydrolase, metallo-beta-lactamase superfamily",6,0
431,"Uncharacterized conserved protein, MAPEG superfamily",6,0
432,"Uncharacterized protein, contains phage Mu head morphogenesis gpF-like domain",6,0
433,Mu-like prophage FluMu protein gp28,5,0
434,"Uncharacterized conserved protein, DUF1330 family",7,0
435,"Predicted nucleic acid-binding protein, contains Zn-ribbon domain",7,0
436,Predicted dienelactone hydrolase,7,0
437,"Uncharacterized conserved protein, DUF1152 domain",6,0
438,Predicted spermidine synthase with an N-terminal membrane domain,4,2
439,"Uncharacterized conserved protein, DUF2332 domain",7,0
440,Muramidase (phage lambda lysozyme),7,0
441,"Uncharacterized conserved protein, DUF473 domain",7,0
442,"Predicted phage recombinase, RecA/RadA family",7,0
443,"Predicted metal-dependent hydrolase, TIM-barrel fold",5,0
444,"Uncharacterized conserved protein, DUF2290 domain",6,0
445,"Uncharacterized membrane protein MJ1443, UPF0132 family",6,1
