,feature_name,cultured_feature_counts,uncultured_feature_counts
139,"Aspartate carbamoyltransferase, catalytic subunit",1,0
140,Periplasmic subunit MlaD of the ABC-type intermembrane phospholipid transporter Mla,0,1
141,Alkylated DNA repair dioxygenase AlkB,1,0
142,"Predicted membrane-bound mannosyltransferase, involved in protein glycosylation",1,1
143,Pentose-5-phosphate-3-epimerase,4,0
144,"Non-homologous end joining protein Ku, dsDNA break repair",2,0
145,"K+/H+ antiporter KhtSTU, c-di-AMP-binding regulatory subunit KhtT, contains RCK_C (TrkA_C) domain",1,0
146,"Hydrogenase maturation factor HypA/HybF, metallochaperone involved in Ni insertion",1,0
147,Phage capsid portal protein XkdE,2,3
148,Uroporphyrinogen-III synthase,1,0
149,Predicted kinase related to galactokinase and mevalonate kinase,1,1
150,Type VI protein secretion system component VasK,2,0
151,SpoU rRNA methylase family enzyme,1,0
152,Pterin-4a-carbinolamine dehydratase,1,0
153,"DNA-binding transcriptional regulator, CsgD family",1,3
154,"Sugar-P-sugar glycosidase (uncovering enzyme, UCE), NAGPA superfamily",0,4
155,"Uncharacterized protein, contains DUF2185 domain",0,1
156,Methenyltetrahydromethanopterin cyclohydrolase,1,0
157,"DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family",0,2
158,"Iron-guanylylpyridinol (FeGP) cofactor biosynthesis protein, fibrillarin family",2,0
159,NADH:ubiquinone oxidoreductase NDUFA12 subunit (Leigh syndrome),2,1
160,"Predicted Fe-S protein YdhL, DUF1289 family",2,2
161,"Glycerol dehydrogenase or related enzyme, iron-containing ADH family",0,1
162,"Uncharacterized conserved protein, DUF2087 family",1,0
163,Molybdopterin biosynthesis enzyme MoaB/MogA,0,3
164,L-amino acid N-acyltransferase MnaT,1,4
165,Carbon monoxide dehydrogenase subunit CoxG,3,3
166,"DNA polymerase III, delta subunit",0,2
167,Spore maturation protein SpmA (function unknown),0,1
168,"Type IV secretory pathway, VirB3 component",1,0
169,"Predicted antitoxin, CopG family",0,1
170,D-alanyl-D-alanine carboxypeptidase,1,1
171,"Phage-related protein, tail assembly protein I",0,1
172,"Thiazole synthase ThiGH, ThiG subunit (thiamin biosynthesis)",2,0
173,Predicted dioxygenase of extradiol dioxygenase family,1,1
174,"Lysine export protein LysO/YbjE, DUF340 family",1,2
175,Antitoxin component MazE of the MazEF toxin-antitoxin module,1,2
176,"Signal transduction histidine kinase NarQ, nitrate/nitrite-specific",0,3
177,"Outer membrane protein assembly factor BamD, BamD/ComL family",2,2
178,Predicted heme/steroid binding protein,0,1
179,"dsDNA-binding SOS-regulon protein YebG, induction by DNA damage requires cAMP",0,2
180,NAD-specific glutamate dehydrogenase,1,2
181,UDP-N-acetylmuramyl tripeptide synthase,1,0
182,N-acetylneuraminic acid mutarotase,1,0
183,"Uncharacterized conserved protein, DUF2000 domain",1,0
184,"Nucleoside diphosphatase, GDA1/CD39 family",0,3
185,"Chromosome segregation protein Spo0J, contains ParB-like nuclease domain",0,1
186,"Cell division protein FtsL, interacts with FtsB and FtsQ",0,2
187,Spore germination protein GerM,2,0
188,"CRISPR/Cas system-associated protein Cas5, RAMP superfamily",0,2
189,Uncharacterized N-terminal domain of the transcription elongation factor GreA,2,0
190,Type IV pilus assembly protein FimT,2,0
191,"Propanediol dehydratase, small subunit",1,1
192,"Uncharacterized conserved protein, DUF2126 family",1,1
193,Phosphoenolpyruvate synthase/pyruvate phosphate dikinase,1,2
194,Archaeal histone H3/H4,2,1
195,"BadF-type ATPase, related to human N-acetylglucosamine kinase",1,2
196,DNA mismatch repair ATPase MutS,1,0
197,Rubrerythrin,0,1
198,HrpA-like RNA helicase,1,2
199,"Predicted archaeal serine protease, S18 family",1,1
200,Predicted esterase,0,2
201,NH3-dependent NAD+ synthetase,1,1
202,Ribosomal protein S24E,1,0
203,Asparagine synthetase A,2,2
204,"ABC-type lipoprotein export system, ATPase component",1,1
205,"Uncharacterized conserved protein YhbP, UPF0306 family",0,2
206,"Uncharacterized conserved protein, DUF962 domain",1,3
207,"Tagatose-1,6-bisphosphate aldolase non-catalytic subunit AgaZ/GatZ",0,2
208,D-hexose-6-phosphate mutarotase,1,0
209,Septum site-determining ATPase MinD,1,0
210,Peptide methionine sulfoxide reductase MsrB,1,0
211,"Uncharacterized conserved protein, contains DUF4213 and DUF364 domains",1,0
212,Transcription factor homologous to NACalpha-BTF3,1,0
213,Adenine specific DNA methylase Mod,2,0
214,Ribosome-associated translation inhibitor RaiA,2,3
215,"Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)",1,2
216,"Predicted protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family",2,2
217,3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase,1,0
218,"Uncharacterized conserved protein related to methyl-CoM reductase subunit C, methanogenesis marker protein 7",1,0
219,"Ligand-binding C-terminal domain of pyruvate kinase, DUF1867",0,1
220,"Chitinase, GH18 family",1,1
221,"DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog",3,1
222,"Uncharacterized protein, DUF1786 family, actin-like ATPase superfamily",2,0
223,Thymidine kinase,0,1
224,Thiamine monophosphate kinase,3,0
225,"Periplasmic protein PbgA/YejM, regulator of the LPS biosynthesis, AlkP superfamily",1,0
226,DNA endonuclease related to intein-encoded endonucleases,1,0
227,"Uncharacterized conserved protein YeaH/YhbH, required for sporulation, DUF444 family",2,1
228,"Uncharacterized conserved protein, contains GBA2_N and DUF608 domains",1,0
229,"Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist",0,1
230,Excinuclease UvrABC ATPase subunit,0,1
231,"ATP-dependent Clp protease, ATP-binding subunit ClpA",0,1
232,"Uncharacterized conserved protein, DUF2095 family",1,1
233,Uncharacterized membrane protein YesL,0,1
234,Ubiquinone biosynthesis protein Coq4,1,2
235,"ATP-binding helicase-inhibiting domain, Tm-1/UPF0261 family",0,1
236,"Predicted endonuclease distantly related to archaeal Holliday junction resolvase, YraN/UPF0102 family",1,0
237,"Predicted butyrate kinase, DUF1464 family",1,1
238,"Uncharacterized membrane protein YtjA, UPF0391 family",1,0
239,"Glycyl-tRNA synthetase, alpha subunit",2,0
240,"Translation initiation factor IF-2, a GTPase",1,0
241,"ABC-type Fe3+-hydroxamate transport system, periplasmic component",1,2
242,Pyrroloquinoline quinone (PQQ) biosynthesis protein C,1,0
243,"Trehalose-6-phosphate synthase, GT20 family",1,2
244,"RseA, negative regulator of sigma E activity",1,1
245,Coproheme decarboxylase/chlorite dismutase,1,0
246,"Uncharacterized membrane protein YhaH, DUF805 family",0,1
247,Phosphoribosylpyrophosphate synthetase,1,0
248,16S rRNA U1498 N3-methylase RsmE,1,3
249,"Predicted methyltransferase, contains TPR repeat",1,2
250,"Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific",3,0
251,"Uncharacterized conserved protein, DUF2066 domain",1,0
252,"Uncharacterized conserved protein YfeS, contains WGR domain",4,2
253,Pantothenate kinase-related protein Tda10 (topoisomerase I damage affected protein),1,0
254,Triosephosphate isomerase,1,0
255,Predicted thioesterase,0,1
256,Magnesium-transporting ATPase (P-type),2,0
257,"Transcription antitermination factor NusA, contains S1 and KH domains",1,0
258,"Na+-translocating membrane potential-generating system subunit MpsB, UPF0753/DUF2309 family",0,1
259,"Predicted redox protein with CxxCxxC motif, DUF116 family",3,1
260,REP element-mobilizing transposase RayT,2,1
261,Galactose-1-phosphate uridylyltransferase,1,4
262,"Predicted oligopeptide transporter, OPT family",2,2
263,"Membrane-anchored lipoprotein Tpp15, major membrane immunogen",0,1
264,Spermidine synthase (polyamine aminopropyltransferase),3,2
265,Flavin-binding protein dodecin,1,0
266,N-acetylglucosaminyl transferase,2,0
267,"Predicted nuclease of restriction endonuclease-like (RecB) superfamily, implicated in nucleotide excision repair",1,2
268,"ABC-type glycerol-3-phosphate transport system, permease component",0,2
269,Ribose 5-phosphate isomerase RpiB,3,2
270,"Fructoselysine-6-P-deglycase FrlB or related protein, duplicated sugar isomerase (SIS) domain",1,4
271,"Uncharacterized conserved protein YidB, DUF937 family",2,1
272,Biotin-(acetyl-CoA carboxylase) ligase,0,5
273,Dehydrogenase (flavoprotein),2,1
274,"CRISPR-Cas system type III CMR-effector complex subunit Cmr3, RAMP superfamily Cas5 group",1,0
275,"Predicted sugar hydrolase, contains GT1 and HAD domains",2,0
276,DNA recombination-dependent growth factor RdgC,4,1
277,Poly-beta-hydroxyalkanoate depolymerase,2,4
278,"UDP:flavonoid glycosyltransferase YjiC, YdhE family",0,1
279,Predicted outer membrane lipoprotein,2,1
280,"Preprotein translocase subunit SecA (ATPase, RNA helicase)",0,1
281,Uridine kinase,0,1
282,Glutamine phosphoribosylpyrophosphate amidotransferase,0,4
283,Thioredoxin-related protein SoxW,4,1
284,"ABC-type tungstate transport system, periplasmic component",2,1
285,PepSY-associated TM region,1,0
286,Predicted thioredoxin/glutaredoxin,2,0
287,"2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family",0,4
288,"Multisubunit Na+/H+ antiporter, MnhG subunit",0,1
289,Anti-sigma-K factor RskA,0,3
290,Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake,1,3
291,"NurA-like predicted nuclease, RNAse H fold",0,1
292,"Uncharacterized conserved protein, DUF2213 domain",1,0
293,C4-dicarboxylate transporter DcuC,4,2
294,2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase (uric acid degradation),3,3
295,Transposase InsE and inactivated derivatives,2,1
296,Ureidoglycolate hydrolase (allantoin degradation),2,1
297,"Predicted phosphoesterase YmaB, NUDIX family",1,0
298,"5-Methylthioribose/5-deoxyribose kinase, methionine salvage pathway",1,1
299,Asparagine synthetase B (glutamine-hydrolyzing),0,1
300,Phosphopentomutase,1,0
301,"Cell wall hydrolase CwlJ, involved in spore germination",0,1
302,Biopolymer transport protein ExbD,0,1
303,"Uncharacterized conserved protein, phosphatidylethanolamine-binding protein (PEBP) family",1,0
304,UDP-N-acetylenolpyruvoylglucosamine reductase,1,0
305,"Regulator of phage lambda lysogenization HflD, binds to CII and stimulates its degradation",3,0
306,Activator of HSP90 ATPase,1,0
307,"3'-5' exonuclease KapD, inhibitor of KinA-controlled sporulation",1,4
308,Ni/Co/Cd-binding protein CnrX (heavy-metal resistance),1,0
309,"Invasion protein IalB, involved in pathogenesis",3,2
310,"Oxidoreductase (NAD-binding), involved in siderophore biosynthesis",0,4
311,"RNA processing exonuclease, beta-lactamase fold, Cft2 family",1,1
312,"Ni,Fe-hydrogenase III small subunit",1,4
313,Multidrug resistance efflux pump EmrA,5,1
314,"Uncharacterized conserved protein YccT, UPF0319 family",0,1
315,"Predicted RNase MK1237, contains PIN domain, UPF0278 family",2,0
316,"Type IV secretory pathway, VirB9 components",1,0
317,RNA-binding protein YhbY,1,0
318,Glycosidase/amylase (phosphorylase),0,3
319,"Heme/copper-type cytochrome/quinol oxidase, subunit 3",0,1
320,Ribosomal protein S4E,1,3
321,Competence transcription factor ComK,0,2
322,"Ferric iron reductase protein FhuF, involved in iron transport",0,1
323,"Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family",1,0
324,"Secreted/periplasmic Zn-dependent peptidases, insulinase-like",1,0
325,Phosphotransferase system IIA component,0,1
326,Diaminopimelate epimerase,1,3
327,Glycosyltransferase involved in cell wall bisynthesis,2,0
328,"Uncharacterized metalloenzyme YdcJ, glyoxalase superfamily",3,1
329,"Uncharacterized membrane protein, YccA/Bax inhibitor family",0,1
330,Phenylalanine-4-hydroxylase,1,0
331,FAD synthase,1,4
332,SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase),2,4
333,"Uncharacterized conserved protein, DUF2239 domain",3,0
334,"Uncharacterized membrane protein YobD, UPF0266 family",1,4
335,Transcriptional regulator DhaR of acetoin/glycerol metabolism,1,0
336,4-(hydroxymethyl)-2-furancarboxaldehyde phosphate synthase MfnB,1,0
337,"Endolytic transglycosylase MltG, terminates peptidoglycan polymerization",2,0
338,Aminopyrimidine aminohydrolase TenA (thiamine salvage pathway),0,3
339,DNA-binding beta-propeller fold protein YncE,1,2
340,"Predicted homoserine dehydrogenase, contains C-terminal SAF domain",2,0
341,Formylmethanofuran:tetrahydromethanopterin formyltransferase,1,0
342,Predicted N-acetyltransferase YhbS,0,1
343,"Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase, PP2A family",2,1
344,"Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II",2,1
345,Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase,3,2
346,"Transcription initiation factor TFIIIB, Brf1 subunit/Transcription initiation factor TFIIB",1,1
347,"Uncharacterized membrane protein YccF, DUF307 family",1,1
348,Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase,0,3
349,Cytochrome c biogenesis protein CcmF,2,0
350,"Predicted selenoprotein, Rdx family",3,1
351,Replicative DNA helicase,0,1
352,"Uncharacterized membrane protein YphA, DoxX/SURF4 family",1,0
353,"Tyramine-glutamate ligase MfnD (methanofuran biosynthesis), ATP-grasp superfamily",1,1
354,Cytosine/uracil/thiamine/allantoin permease,2,2
355,Orotate phosphoribosyltransferase,3,0
356,"Uncharacterized conserved protein, contains GYD domain",2,1
357,"Uncharacterized membrane protein, DUF368 family",3,0
358,"Ribose 1,5-bisphosphate kinase PhnN",0,1
359,"Uncharacterized conserved protein, DUF1015 family",2,0
360,Threonine synthase,0,1
361,Thiamine pyrophosphokinase,1,2
362,"CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F",2,1
363,"FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K",0,1
364,DNA-binding ferritin-like protein (oxidative damage protectant),0,1
365,Predicted CDP-diglyceride synthetase/phosphatidate cytidylyltransferase,2,0
366,Ribosomal protein S27AE,0,1
367,Gamma-glutamyltranspeptidase,2,0
368,"Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family",2,1
369,Uncharacterized membrane protein YwaF,1,3
370,Molecular chaperone GrpE (heat shock protein HSP-70),0,1
371,"Uncharacterized conserved protein, UPF0212 family",1,4
372,ATP-dependent 26S proteasome regulatory subunit,2,0
373,NADH:ubiquinone oxidoreductase 27 kD subunit (chain C),0,1
374,Dipeptide/tripeptide permease,1,1
375,"TRAP-type C4-dicarboxylate transport system, large permease component",3,1
376,"Uncharacterized conserved protein, DUF2121 domain",0,1
377,Predicted GTPase,3,0
378,Outer membrane lipoprotein LptE/RlpB (LPS assembly),1,2
379,Zinc transporter ZupT,4,1
380,Glycerol-3-phosphate responsive antiterminator (mRNA-binding),1,0
381,"Uncharacterized conserved protein, DUF483 domain",4,0
382,Replication initiation and membrane attachment protein DnaB,1,3
383,Carboxysome shell and ethanolamine utilization microcompartment protein CcmK/EutM,1,1
384,Predicted N-acyltransferase,1,0
385,Exonuclease VII small subunit,1,0
386,Ribosomal protein S27E,2,1
387,"Glutathionylspermidine synthase, CHAP domain",1,2
388,"Predicted NTP pyrophosphohydrolase, NUDIX family",2,0
389,"Uncharacterized conserved protein YhaN, contains AAA domain",1,0
390,CRISPR/Cas system-associated endoribonuclease Cas2,1,0
391,"Uncharacterized conserved protein, DUF2199 domain",4,2
392,HAMP domain,0,1
393,"Predicted metal-dependent RNase, contains metallo-beta-lactamase and KH domains",1,0
394,Molybdopterin synthase catalytic subunit MoaE,0,2
395,Glutamate synthase domain 2,1,1
396,Phage capsid protein,2,0
397,"Aminopropyltransferase BpsA, N(4)-bis(aminopropyl)spermidine biosynthesis",3,3
398,Spore maturation protein CgeB,1,2
399,"Uncharacterized conserved protein, DUF2184 domain",0,1
400,Tellurium resistance protein TerA/TerD,1,0
401,Antitoxin component YwqK of the YwqJK toxin-antitoxin module,1,1
402,"MFS family permease, includes anhydromuropeptide permease AmpG",1,0
403,"Aromatic ring-opening dioxygenase, catalytic subunit, LigB family",1,0
404,Predicted transporter,1,3
405,Na+/H+-dicarboxylate symporter,1,1
406,"Uncharacterized conserved protein, contains N-terminal Zn-finger domain",0,1
407,Aminoglycoside N3'-acetyltransferase,2,2
408,Endonuclease III,1,0
409,"Uncharacterized protein, contains SWIM-type Zn finger domain",3,1
410,"ASCH domain, putative RNA-binding protein, DUF365 family",7,0
411,"Putative sterol carrier protein, contains SCP2 domain",3,1
412,"Uncharacterized conserved protein, UPF0262 family",0,1
413,Fucose permease,1,0
414,Phosphotransferase system IIB components,3,2
415,3-oxoacyl-ACP reductase domain of yeast-type fatty acid synthase FAS1,0,4
416,"Uncharacterized protein, contains DUF2192 domain",1,1
417,"Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component",3,1
418,Transcriptional regulator,1,0
419,Wobble nucleotide-excising tRNase,3,0
420,"Uncharacterized conserved protein, DUF2262 domain",2,1
421,"Phosphatidylglycerol kinase, diacylglycerol kinase family",0,3
422,"Predicted acyltransferase, contains DUF342 domain",1,1
423,Translation initiation factor IF-1,0,1
424,Ribosomal protein S9,1,0
425,Carotenoid cleavage dioxygenase or a related enzyme,3,1
426,Sulfur carrier protein ThiS (thiamine biosynthesis),0,3
427,PHP family phosphoesterase with a Zn ribbon,0,3
428,Na+/melibiose symporter or related transporter,1,1
429,"Predicted DNA-binding transcriptional regulator, contains HTH domain",2,3
430,"ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain",1,0
431,3-methylpurine DNA glycosylase AlkC,0,1
432,Methylase of chemotaxis methyl-accepting proteins,2,1
433,Energy-converting hydrogenase Eha subunit F,1,0
434,O-Glycosyl hydrolase,2,0
435,Uncharacterized low-complexity protein,1,1
436,"Predicted glycosyl hydrolase, GH43/DUF377 family",1,3
437,Formylmethanofuran dehydrogenase subunit B,0,1
438,Rhamnogalacturonyl hydrolase YesR,1,0
439,Preprotein translocase subunit Sss1,1,2
440,Cytosine/adenosine deaminase or related metal-dependent hydrolase,1,3
441,"Phosphoglycolate phosphatase, HAD superfamily",0,2
442,"ABC-type taurine transport system, periplasmic component",1,1
443,"Uncharacterized protein HemY, contains HemY_N domain and TPR repeats (unrelated to HemY-type protoporphyrinogen oxidase)",2,0
444,Neutral trehalase,0,1
445,"Uncharacterized conserved protein YqeY, may have tRNA amino acid amidase activity",0,4
446,"Predicted lipocalin, contains AttH/CrtC domain",0,2
447,"Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains",0,3
448,Phosphoribosylaminoimidazole (AIR) synthetase,1,0
449,"Succinate dehydrogenase/fumarate reductase, flavoprotein subunit",2,4
450,Deoxyinosine 3'-endonuclease (endonuclease V),0,2
451,Predicted phosphoribosyltransferase,1,0
452,Cytochrome oxidase assembly protein ShyY1,2,0
453,Uri superfamily endonuclease,1,0
454,Cyclic di-AMP receptor DarA/PstA,2,0
455,Bacterial nucleoid DNA-binding protein IHF-alpha,3,2
456,"Uncharacterized conserved protein, DUF2139 domain",0,2
457,Large exoprotein involved in heme utilization or adhesion,1,0
458,"Electron transfer flavoprotein, alpha and beta subunits",1,0
459,"Uncharacterized protein, contains GH25 family domain",4,0
460,PhoPQ-activated pathogenicity-related protein,1,0
461,Fucose 4-O-acetylase or related acetyltransferase,3,1
