,feature_name,cultured_feature_counts,uncultured_feature_counts
180,16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity),2,2
181,ABC-type polysaccharide/teichoic acid/polyol phosphate export permease,0,1
182,"Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains",0,4
183,"Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)",2,1
184,"ABC-type uncharacterized transport system, periplasmic component",0,1
185,"LGFP repeat-containing protein, may be involved in cell wall binding",0,3
186,"Uncharacterized conserved protein YqgC, DUF456 family",2,1
187,GTPase involved in cell partioning and DNA repair,1,1
188,DNA-binding transcriptional regulator YbjK,1,1
189,Ribosomal protein L13,1,1
190,4-hydroxy-tetrahydrodipicolinate reductase,3,2
191,Methylaspartate ammonia-lyase,0,2
192,Ligand-binding sensor domain,1,1
193,Fumarate hydratase class II,1,2
194,UDP-N-acetylglucosamine transferase subunit ALG13,1,2
195,Malonyl CoA-acyl carrier protein transacylase,1,2
196,"CTP-dependent cyclometallase, nickel-pincer nucleotide (NPN) cofactor biosynthesis",0,1
197,2-iminoacetate synthase ThiH/Menaquinone biosynthesis enzymes MqnC and MqnE,2,2
198,"FoF1-type ATP synthase, delta subunit",1,0
199,P2-like prophage tail protein X,0,1
200,"Succinate dehydrogenase/fumarate reductase, flavoprotein subunit",1,1
201,D-aminoacyl-tRNA deacylase,2,5
202,"Beta-xylosidase, GH43 family",1,2
203,Anti-sigma-K factor RskA,0,1
204,Acyl carrier protein/domain,0,3
205,Rhamnogalacturonyl hydrolase YesR,1,1
206,Translation elongation factor EF-Ts,2,0
207,Molybdopterin or thiamine biosynthesis adenylyltransferase,1,1
208,Ribosomal protein L20,0,1
209,Predicted glutamine amidotransferase YafJ,0,2
210,"Uncharacterized conserved protein, DUF2147 family",1,2
211,"Uncharacterized conserved protein YodC, DUF2158 family",0,1
212,Ribonuclease PH,0,2
213,Carboxysome shell and ethanolamine utilization microcompartment protein CcmK/EutM,0,1
214,23S rRNA A1618 N6-methylase RlmF,0,1
215,Threonyl-tRNA synthetase,2,2
216,"Uncharacterized conserved protein, DUF1801 domain",0,2
217,NADH:ubiquinone oxidoreductase subunit 6 (chain J),1,0
218,"Outer membrane protein assembly factor BamE, lipoprotein component of the BamABCDE complex",1,0
219,"Propanediol dehydratase, small subunit",3,1
220,tRNA(Met) C34 N-acetyltransferase TmcA,0,2
221,"Acid resistance membrane protein HdeD, DUF308 family",0,2
222,Tetrahydrodipicolinate N-succinyltransferase,1,0
223,"3-mercaptopyruvate sulfurtransferase SseA, contains two rhodanese domains",0,1
224,"Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains",2,4
225,5'-deoxynucleotidase YfbR and related HD superfamily hydrolases,1,0
226,"Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains",2,2
227,Catalase,1,3
228,Ribosomal protein S18,0,2
229,Molybdopterin-guanine dinucleotide biosynthesis protein,2,0
230,ATP-dependent Zn proteases,0,2
231,"Uncharacterized conserved protein YeaO, DUF488 family",3,0
232,Ureidoglycine aminohydrolase,2,1
233,"Uncharacterized Tic20-related protein, DUF4870 domain",0,1
234,"tRNA U34 5-carboxymethylaminomethylation enzyme Elp3 (RNA elongator complex protein 3), contains radical SAM and acetyltransferase domains",1,0
235,Lantibiotic modifying enzyme,2,2
236,"Cbb3-type cytochrome oxidase, subunit 3",1,0
237,"Predicted phosphohydrolase or phosphomutase, AlkP superfamily",0,3
238,"DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog",3,3
239,"Uncharacterized membrane protein YkvA, DUF1232 family",1,4
240,Superfamily II DNA helicase RecQ,4,2
241,"CRISPR-associated protein Csa3, CARF domain",1,3
242,"Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit",1,1
243,Predicted esterase,2,2
244,"Uncharacterized conserved protein YfaQ, DUF2300 domain",0,1
245,Citrate lyase synthetase CitC,2,1
246,"ABC-type enterobactin transport system, permease component",2,2
247,"DNA-directed RNA polymerase specialized sigma subunit, sigma24 family",2,0
248,Na+/H+ antiporter NhaA,1,0
249,"Acetyl-CoA carboxylase, carboxyltransferase component",1,1
250,"Predicted membrane chloride channel, bestrophin family",0,3
251,Deoxyribose-phosphate aldolase,2,1
252,Glutamyl- or glutaminyl-tRNA synthetase,1,4
253,"DNA-directed RNA polymerase, subunit M/Transcription elongation factor TFIIS",1,0
254,"HD superfamily phosphodieaserase, includes HD domain of RNase Y",1,1
255,"Uncharacterized metalloenzyme YdcJ, glyoxalase superfamily",1,1
256,"Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family",0,1
257,"Cobalamin biosynthesis protein CbiK, Co2+ chelatase",1,1
258,cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases,2,0
259,L-fucose isomerase or related protein,2,0
260,Di- and tricarboxylate antiporter,3,2
261,"Predicted regulator of Ras-like GTPase activity, Roadblock/LC7/MglB family",0,1
262,Putative heme iron utilization protein,1,0
263,Ribosomal protein S5,0,1
264,Nitrogenase ATPase subunit NifH/coenzyme F430 biosynthesis subunit CfbC,2,1
265,Archaeal/vacuolar-type H+-ATPase subunit B/Vma2,0,1
266,Hydrogenase maturation factor HypD,1,0
267,"N-hydroxylaminopurine reductase YiiM, contains MOSC domain",1,2
268,Cytosine/uracil/thiamine/allantoin permease,3,2
269,UDP-N-acetylmuramyl pentapeptide synthase,1,1
270,"5,10-methylenetetrahydrofolate reductase",3,3
271,"Branched-chain amino acid ABC-type transport system, permease component",1,0
272,"DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain",3,0
273,Isoleucyl-tRNA synthetase,2,2
274,"Uncharacterized conserved protein RhaS, contains 28 RHS repeats",1,1
275,Type IV pilus assembly protein PilO,1,0
276,"Predicted restriction endonuclease, HNH family",2,2
277,"Uncharacterized conserved protein, DUF305 family",1,2
278,Outer membrane porin OmpC/OmpF/PhoE,1,1
279,"Uncharacterized conserved protein, DUF1015 family",2,0
280,23S rRNA G2445 N2-methylase RlmL,0,2
281,"Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains",1,0
282,"Uncharacterized membrane protein YdbS, contains bPH2 (bacterial pleckstrin homology) domain",1,2
283,Cytidine deaminase,2,2
284,"Mevalonate 5-phosphate dehydratase subunit 2, swiveling domain (modified mevalonate pathway)",0,1
285,"Succinyl-CoA synthetase, beta subunit",1,1
286,"ABC-type Zn2+ transport system, periplasmic component/surface adhesin ZnuA",4,1
287,Galactokinase,3,1
288,Stage 0 sporulation-control protein Spo0M,1,2
289,Beta-lactamase class D,1,1
290,"Sulfur transfer protein SufE, Fe-S cluster assembly",1,1
291,Dipeptidase,1,1
292,Pyruvate-formate lyase-activating enzyme,1,2
293,DnaJ-class molecular chaperone with C-terminal Zn finger domain,1,4
294,"Taurine dioxygenase, alpha-ketoglutarate-dependent",1,0
295,"Predicted DNA-binding protein, XRE-type HTH domain",1,0
296,"MinD superfamily P-loop ATPase, contains an inserted ferredoxin domain",1,1
297,"Adenylate cyclase, class I",2,0
298,DNA relaxase NicK,2,0
299,"DNA-binding response regulator, FixJ family, consists of REC and HTH domains",0,2
300,"Uncharacterized conserved protein YjbI, contains pentapeptide repeats",1,1
301,Secreted protein containing C-terminal beta-propeller domain distantly related to WD-40 repeats,0,3
302,Pullulanase/glycogen debranching enzyme,2,0
303,3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase,1,1
304,Uncharacterized N-terminal coiled-coil domain of peptidoglycan hydrolase CwlO,1,2
305,"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component",1,1
306,NAD/NADP transhydrogenase alpha subunit,0,2
307,Arginyl-tRNA synthetase,1,6
308,Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase,1,3
309,"Ferredoxin-thioredoxin reductase, catalytic subunit",1,1
310,PUA domain (predicted RNA-binding domain),0,2
311,"NurA-like predicted nuclease, RNAse H fold",0,1
312,"Uncharacterized conserved protein associated with RNAses G and E,  UPF0374/DUF402 family",1,1
313,NH3-dependent NAD+ synthetase,2,2
314,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,2,0
315,Glutamine phosphoribosylpyrophosphate amidotransferase,1,1
316,N-acetylglucosamine-6-phosphate deacetylase,1,1
317,Glycosyltransferase involved in cell wall bisynthesis,0,1
318,Glutathione S-transferase,1,3
319,"Cysteine protease, C1A family",0,1
320,2-Methylaconitate cis-trans-isomerase PrpF (2-methyl citrate pathway),1,1
321,D-serine dehydratase,1,1
322,Mevalonate pyrophosphate decarboxylase,0,1
323,Secreted trypsin-like serine protease,0,1
324,Sensor histidine kinase DipB regulating citrate/malate metabolism,0,2
325,Membrane-associated phospholipid phosphatase,2,0
326,Aspartate-semialdehyde dehydrogenase,1,2
327,"Predicted esterase YcpF, UPF0227 family",0,1
328,"Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family",1,0
329,Urease accessory protein UreE,3,1
330,Seryl-tRNA synthetase,2,2
331,Sphingosine uptake channel SphA-related outer membrane channel,1,0
332,RIO-like serine/threonine protein kinase fused to N-terminal HTH domain,1,3
333,"Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains",3,0
334,O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming),1,1
335,"Uncharacterized protein, contains DUF2185 domain",2,3
336,"ABC-type uncharacterized transport system, auxiliary component",0,2
337,"DNA-binding transcriptional regulator, ArsR family",2,0
338,Acetylornithine aminotransferase/4-aminobutyrate aminotransferase,2,0
339,"Uncharacterized membrane protein YeaQ/YmgE, transglycosylase-associated protein family",2,0
340,Threonine deaminase,1,2
341,"Cell wall hydrolase CwlJ, involved in spore germination",1,3
342,Protein-tyrosine phosphatase,0,2
343,Glycine cleavage system protein T (aminomethyltransferase),0,2
344,Heme-binding membrane subunit of periplasmic DMSO/TMAO and protein-methionine-sulfoxide reductases,3,0
345,Type IV pilus assembly protein PilW,4,1
346,"Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB",3,2
347,Chaperonin GroEL (HSP60 family),1,2
348,DNA-binding beta-propeller fold protein YncE,3,1
349,"Methionine synthase I, cobalamin-binding domain",1,2
350,NADPH:quinone reductase or related Zn-dependent oxidoreductase,0,2
351,Gluconate kinase,1,1
352,"ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component",2,1
353,"ADP-ribose pyrophosphatase YjhB, NUDIX family",2,1
354,"Membrane integrity protein DedA, putative transporter, DedA/Tvp38 family",2,1
355,"Uncharacterized conserved protein YaiI, UPF0178 family",2,0
356,DNA-binding transcriptional regulator AlpA,0,1
357,Signal transduction protein containing GAF and PtsI domains,2,2
358,Phage-related holin (Lysis protein),1,1
359,"Non-canonical (house-cleaning) NTP pyrophosphatase, all-alpha NTP-PPase family",1,0
360,Glutamate or tyrosine decarboxylase or a related PLP-dependent protein,1,0
361,"Uncharacterized conserved protein, contains Zn-finger domain of CDGSH type",1,1
362,Alanyl-tRNA synthetase,3,2
363,"Endonuclease, Uma2 family (restriction endonuclease fold)",0,1
364,Antirestriction protein ArdC,3,2
365,Ribosomal protein S18 acetylase RimI and related acetyltransferases,1,1
366,Signal recognition particle GTPase,3,3
367,"Uncharacterized conserved protein YebE, UPF0316/DUF2179 family",1,2
368,"Sugar or nucleoside kinase, ribokinase family",2,1
369,"Predicted RNase H-related nuclease YkuK, DUF458 family",1,1
370,tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE,0,2
371,Intermembrane transporter PqiABC subunit PqiB,2,0
372,Phosphoserine aminotransferase,1,2
373,Transcription-repair coupling factor (superfamily II helicase),3,2
374,"ABC-type phosphonate transport system, ATPase component PhnK",1,0
375,"DNA-binding transcriptional regulator, FadR family",1,0
376,Flp pilus assembly protein CpaB,0,1
377,Glycerol-3-phosphate responsive antiterminator (mRNA-binding),1,2
378,Uncharacterized membrane protein YkvI,2,1
379,Nicotinamide mononucleotide adenylyltransferase,4,0
380,"Type I restriction-modification system, DNA methylase subunit",2,0
381,"Chitinase, GH19 family",3,2
382,"Glutathionylspermidine synthase, CHAP domain",2,1
383,"VapC family ribonuclease, toxin component of the VapBC toxin-antitoxin module, contains PIN domain",1,1
384,LPS assembly outer membrane protein LptD (organic solvent tolerance protein OstA),3,0
385,"Uncharacterized conserved protein YpmS, DUF2140 family",0,1
386,Predicted CoA-binding protein,1,0
387,"Methionine synthase I (cobalamin-dependent), methyltransferase domain",1,1
388,"Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfB subunit",0,1
389,Predicted ferric reductase,1,2
390,"Uncharacterized conserved protein, PKD repeat domain",1,0
391,Uncharacterized membrane protein Smp affecting hemolysin expression,0,1
392,ATPase components of ABC transporters with duplicated ATPase domains,2,2
393,"Uncharacterized metal-binding protein, DUF2227 family",1,0
394,Flagellar basal body rod protein FlgG,1,1
395,Preprotein translocase subunit SecY,1,3
396,Poly-beta-hydroxyalkanoate depolymerase,0,1
397,Homospermidine synthase,1,1
398,tRNA A22 N1-methylase,0,2
399,Formyltetrahydrofolate synthetase,2,1
400,"Uncharacterized secreted protein, contains LVIVD repeats, choice-of-anchor domain",2,3
401,Molecular chaperone DnaK (HSP70),1,2
402,Mannosyltransferase OCH1 or related enzyme,1,3
403,"ABC-type sulfate/molybdate transport systems, ATPase component",0,1
404,1-deoxy-D-xylulose 5-phosphate reductoisomerase,2,0
405,Ferredoxin,0,1
406,Cell division protein DedD (periplasmic protein involved in septation),0,2
407,Flagellar motor switch protein FliG,0,2
408,"ABC-type amino acid transport system, permease component",1,3
409,Predicted RNA methylase,1,1
410,CO dehydrogenase/acetyl-CoA synthase alpha subunit,1,0
411,"DNA topoisomerase VI, subunit B",0,1
412,Cytochrome c-type biogenesis protein CcmH/NrfF,1,0
413,Roadblock/LC7 domain,0,1
414,PAS domain,1,2
415,"DNA repair protein RadA/Sms, contains AAA+ ATPase domain",1,1
416,Aminoglycoside phosphotransferase,2,1
417,"Toxin component of the Txe-Axe toxin-antitoxin module, Txe/YoeB family",1,2
418,"Predicted methyltransferase, contains TPR repeat",0,2
419,"Uncharacterized protein RhuM, Salmonella virulence factor",3,1
420,Glutaredoxin 2,1,0
421,"Predicted alpha-1,6-mannanase, GH76 family",0,1
422,"Predicted arabinose efflux permease AraJ, MFS family",0,1
423,NAD-dependent DNA ligase,1,3
424,"Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family",1,0
425,"Ca2+-binding protein, EF-hand superfamily",1,0
426,"Type IV pilus assembly protein PilT, pilus retraction ATPase",2,2
427,Ankyrin repeat,1,1
428,"ABC-type polysaccharide/polyol phosphate transport system, ATPase component",1,1
429,Sugar-specific transcriptional regulator TrmB,0,2
430,"Predicted sugar hydrolase, contains GT1 and HAD domains",1,1
431,Flavin-binding protein dodecin,0,1
432,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,1,2
433,Ribosomal protein S9,2,3
434,"CMP-N-acetylneuraminic acid synthetase, NeuA/PseF family",0,2
435,"MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity",0,1
436,"Competence protein CoiA, contains predicted nuclease domain",1,1
437,NADPH-dependent curcumin reductase CurA,1,1
438,"Ethanolamine transporter EutH, required for ethanolamine utilization at low pH",1,3
439,"Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ",3,1
440,Molybdopterin synthase sulfur carrier subunit MoaD,3,2
441,1-phosphofructokinase or 6-phosphofructokinase II,1,2
442,Copper chaperone CopZ,3,1
443,"Predicted acyltransferase, contains DUF342 domain",0,1
444,Thiol-disulfide isomerase or thioredoxin,1,1
445,"Uncharacterized conserved protein Veg, DUF1021 family",1,0
446,"Predicted acetyltransferase, GNAT family",2,2
447,Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase,1,0
448,"Flp pilus assembly protein, secretin CpaC",0,1
449,Carbon starvation protein CstA (peptide/pyruvate transporter),4,1
450,"Demethoxyubiquinone hydroxylase, CLK1/Coq7/Cat5 family (ubiquinone biosynthesis)",1,0
451,3-methylpurine DNA glycosylase AlkC,1,1
452,"Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist",0,2
453,"Cytokinesis protein 3, contains TGc (transglutaminase/protease-like) domain",1,4
454,FoF1-type ATP synthase accessory protein AtpI,1,0
455,Phosphoribosylaminoimidazole (AIR) synthetase,3,1
456,"CRISPR-Cas system type III CSM-effector complex subunit Csm5, RAMP superfamily Cas7 group",1,2
457,"Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase",0,3
458,Acyl carrier protein phosphodiesterase,0,1
