,feature_name,cultured_feature_counts,uncultured_feature_counts
32,"Membrane protease subunit, stomatin/prohibitin family, contains C-terminal Zn-ribbon domain",17,0
33,Ammonia channel protein AmtB,17,0
34,Ribosomal protein L24,18,0
35,4'-phosphopantetheinyl transferase EntD (siderophore biosynthesis),15,0
36,"Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit",17,0
37,"AIM24 protein, required for mitochondrial respiration",16,0
38,Apolipoprotein N-acyltransferase,17,1
39,"ABC-type protease/lipase transport system, ATPase and permease components",18,0
40,"Aminopeptidase N, contains DUF3458 domain",17,0
41,"S-ribosylhomocysteine lyase LuxS, autoinducer biosynthesis",17,0
42,"Predicted oxidoreductase, contains short-chain dehydrogenase (SDR) and DUF2520 domains",14,0
43,Methylase of polypeptide chain release factors,17,0
44,"ABC-type iron transporter FetAB, ATPase component",18,0
45,"NADH pyrophosphatase NudC, Nudix superfamily",16,0
46,"Predicted sugar epimerase, xylose isomerase-like family",18,0
47,"Predicted antitoxin component YuzE of a toxin-antitoxin system, DUF2283 family",15,0
48,Tetratricopeptide (TPR) repeat,18,0
49,Small periplasmic lipoprotein YifL (function unknown),18,0
50,Triphosphoribosyl-dephospho-CoA synthetase,17,0
51,Type VI protein secretion system component VasA,15,1
52,ATP phosphoribosyltransferase regulatory subunit HisZ,18,0
53,Pentose-5-phosphate-3-epimerase,18,0
54,Predicted deacylase,15,1
55,Predicted CDP-diglyceride synthetase/phosphatidate cytidylyltransferase,14,1
56,"Non-homologous end joining protein Ku, dsDNA break repair",15,0
57,Predicted N-formylglutamate amidohydrolase,16,0
58,"tRNA threonylcarbamoyladenosine modification (KEOPS) complex,  Pcc1 subunit",15,1
59,"Glycerol-3-phosphate cytidylyltransferase, cytidylyltransferase family",18,0
60,"S-layer protein MJ0795, predicted component of type IV pili-like system",10,3
61,CO dehydrogenase/acetyl-CoA synthase alpha subunit,17,0
62,Alanine dehydrogenase (includes sporulation protein SpoVN),16,0
63,Uncharacterized conserved protein YaaN involved in tellurite resistance,17,0
64,Predicted oxidoreductase,16,1
65,"Uncharacterized conserved protein YchJ, contains N- and C-terminal SEC-C domains",18,0
66,N-acetylglutamate kinase,15,1
67,"L-lactate utilization protein LutB, contains a ferredoxin-type domain",16,1
68,"5'-3' exoribonuclease TrpH/YciV (RNase AM), contains PHP domain",18,0
69,Predicted secreted (periplasmic) protein,18,0
70,Signal transduction histidine kinase regulating C4-dicarboxylate transport system,15,1
71,"Uncharacterized conserved protein YjbJ, UPF0337 family",18,0
72,"Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family",16,1
73,"Uncharacterized membrane protein YjjB, DUF3815 family",16,1
74,"Exo-beta-1,3-glucanase,  GH17 family",16,0
75,Predicted archaeal methyltransferase,18,0
76,Nucleoside diphosphate kinase,17,1
77,DNA/RNA-binding protein AlbA/Ssh10b,15,3
78,Spermidine synthase (polyamine aminopropyltransferase),16,0
79,"Chromatin segregation and condensation protein Rec8/ScpA/Scc1, kleisin family",16,0
80,"Prefoldin, chaperonin cofactor",10,2
81,Asp/Glu/hydantoin racemase,14,1
82,"Multisubunit Na+/H+ antiporter, MnhE subunit",13,2
83,"Uncharacterized conserved protein, DUF1152 domain",18,0
84,"Endolytic transglycosylase MltG, terminates peptidoglycan polymerization",15,2
85,Phage anti-repressor protein Ant,14,1
86,Deoxyribose-phosphate aldolase,15,1
87,Na+ or H+-translocating membrane pyrophosphatase,18,0
88,"Uncharacterized conserved protein, DUF4176 domain",16,2
89,"Uncharacterized membrane protein, DsbD domain",16,2
90,Restriction endonuclease S subunit,16,2
91,Protein tyrosine phosphatase,17,0
92,Phospholipase/lecithinase/hemolysin,12,1
93,Superfamily II DNA and RNA helicase,18,0
94,RNase P/RNase MRP subunit POP5,16,0
95,PduX protein involved in propanediol utilization and related proteins,15,0
96,"Predicted peroxiredoxin, DsrE/DsrF-like family",14,1
97,Uridine phosphorylase,16,1
98,Cytochrome b subunit of the bc complex,15,1
99,Leucine-rich repeat (LRR) protein,17,1
100,Holliday junction resolvase RusA (prophage-encoded endonuclease),18,0
101,Outer membrane porin OmpC/OmpF/PhoE,18,0
102,Polyisoprenoid-binding periplasmic protein YceI,16,0
103,"Hydrogenase maturation factor HypA/HybF, metallochaperone involved in Ni insertion",14,1
104,Thioesterase domain of type I polyketide synthase or non-ribosomal peptide synthetase,16,0
105,Predicted exporter,18,0
106,Stage III sporulation protein SpoIIIAA,11,2
107,"Putative cell wall-binding domain (amidase enhancer), LytB superfamily",17,1
108,"Uncharacterized conserved protein, contains archaeal-type C2H2 Zn-finger",18,0
109,Outer membrane lipoprotein-sorting protein,14,1
110,"3D (Asp-Asp-Asp) domain, usually in lytic transglycosylases",18,0
111,Translation elongation factor EF-1alpha (GTPase),16,1
112,Thiamine kinase or a related kinase,17,0
113,"Periplasmic protein PbgA/YejM, regulator of the LPS biosynthesis, AlkP superfamily",16,1
114,Leu/Phe-tRNA-protein transferase,16,0
115,"RNA:NAD 2'-phosphotransferase, TPT1/KptA family",13,1
116,"Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family",14,2
117,"Rhamnose utilisation protein RhaD, predicted bifunctional aldolase and dehydrogenase",18,0
118,"TPP-dependent trihydroxycyclohexane-1,2-dione (THcHDO) dehydratase, myo-inositol metabolism",13,1
119,"ATP-dependent protease HslVU (ClpYQ), peptidase subunit",17,1
120,Isopenicillin N synthase and related dioxygenases,15,1
121,"Secreted phosphatase, PhoX family",18,0
122,"Uncharacterized conserved protein YkuJ, DUF1797 family",18,0
123,"Predicted nuclease, RecB family",16,1
124,"Predicted transcriptional regulator, contains ribbon-helix-helix (RHH_1) domain",17,0
125,"L,D-peptidoglycan transpeptidase YkuD, ErfK/YbiS/YcfS/YnhG family",16,0
126,"Uncharacterized conserved protein, DUF779 family",15,1
127,"Outer membrane channel-forming protein BP26/OMP28, SIMPL family",16,0
128,"ABC-type phosphate transport system, permease component",17,0
129,Ribosomal protein S8E,16,0
130,Predicted NAD/FAD-dependent oxidoreductase,17,0
131,Mg2+/citrate symporter,17,0
132,"Uncharacterized conserved protein YebE, UPF0316/DUF2179 family",17,0
133,FKBP-type peptidyl-prolyl cis-trans isomerase,15,2
134,"Uncharacterized membrane protein YvlD, DUF360 family",17,0
135,Predicted DNA-binding protein with an HTH domain,13,1
136,"DNA topoisomerase I, ssDNA-binding Zn-finger and Zn-ribbon domains",17,1
137,Acyl-CoA thioesterase FadM,17,1
138,"Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold",13,2
139,"ACT domain, ACT-3 family",17,0
140,Ser-tRNA(Ala) deacylase AlaX (editing enzyme),16,1
141,"Predicted glycosyl hydrolase, GH43/DUF377 family",15,1
142,Monoamine oxidase,13,2
143,Seryl-tRNA synthetase,15,1
144,Ferredoxin-fold anticodon binding domain,16,1
145,"Predicted phage recombinase, RecA/RadA family",13,2
146,"Uncharacterized conserved protein TM0948, MoaA-related, radical SAM superfamily",16,1
147,"Predicted membrane glycosyltransferase AF0583, Arch_YYY/DUF2298 family",17,0
148,"ABC-type phosphate transport system, ATPase component",16,0
149,"Cell division protein ZapA, inhibits GTPase activity of FtsZ",18,0
150,"Tetrahydromethanopterin S-methyltransferase, subunit F",17,0
151,"Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family",16,1
152,"Predicted DNA-binding protein YlxM, UPF0122 family",17,0
153,"Predicted phosphohydrolase, MPP superfamily",15,1
154,dCTP deaminase,18,0
155,"Predicted Mg-chelatase, contains ChlI-like and ATPase domains, YifB family",17,0
156,"Aldehyde, CO, or xanthine dehydrogenase, Fe-S subunit, CoxS/CutS family",13,3
157,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE,17,1
158,"Predicted small methyltransferase MTH1000, UPF0146 family",17,1
159,"Uncharacterized conserved protein, DUF2195 domain",16,1
160,NAD(P)H dehydrogenase cyanobacteria/chloroplast-specific assembly factor CRR6,18,0
161,"N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit",16,0
162,Malate synthase,17,0
163,"Uncharacterized conserved protein YqhQ, DUF1385 family",15,2
164,"ABC-type arginine transport system, permease component",16,0
165,"Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family",18,0
166,Uncharacterized phage protein gp47/JayE,15,1
167,"Uncharacterized conserved protein MTH423, predicted component of type IV pili-like system, DUF2101 family",18,0
168,"Uncharacterized protein domain, C-terminal to COG1479 DNAse/DNA nickase",17,1
169,"Sialic acid synthase SpsE, contains C-terminal SAF domain",11,2
170,"DNA-binding response regulator, FixJ family, consists of REC and HTH domains",18,0
171,"Cytochrome b6 maturation protein CCB3/Ycf19 and related maturases, YggT family",17,0
172,Ribosomal protein L14,18,0
173,"Uncharacterized conserved protein YijF, DUF1287 family",14,0
174,Dolichyl-phosphate-mannose--protein O-mannosyl transferase,18,0
175,"Phosphoaspartate phosphatase CheZ, dephosphorylates CheY~P",14,3
176,"Uncharacterized membrane protein YadS, UPF0324 family",17,0
177,"Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC",16,0
178,"Cyclic di-GMP-binding flagellar brake protein FlgZ/YcgR, contains PilZNR(YcgR) and PilZ domains",18,0
179,MoxR-like ATPase,18,0
180,Autotransporter adhesin AidA,18,0
181,"Aminopropyltransferase BpsA, N(4)-bis(aminopropyl)spermidine biosynthesis",17,1
182,Phosphotransferase system sorbitol-specific IIC component,16,0
183,5-bromo-4-chloroindolyl phosphatase XpaC,18,0
184,"Periplasmic chaperone for outer membrane proteins, Skp family",17,0
185,Kynurenine formamidase,18,0
186,Type IV pilus assembly protein PilF/PilW,15,0
187,Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase,17,0
188,Nitrate reductase beta subunit,17,0
189,Enolase,16,0
190,DNA primase (bacterial type),18,0
191,Phage-related minor tail protein,15,3
192,"Fructoselysine-6-P-deglycase FrlB or related protein, duplicated sugar isomerase (SIS) domain",14,0
193,"Uncharacterized conserved protein YqfB, UPF0267 family",14,2
194,"Type IV secretory pathway, component VirB8",14,0
195,Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase,15,1
196,"Cyclic di-GMP-binding protein YajQ, UPF0234 family",17,0
197,"Magnetosome formation protein MamQ, lipoprotein antigen LemA family",13,3
198,FMN-dependent NADH-azoreductase,16,1
199,Cytochrome c5,17,0
200,Ribosomal protein L15E,17,0
201,"FoF1-type ATP synthase, membrane subunit b or b'",18,0
202,DNA-binding protein YaaA associated with the oxidative stress response,12,1
203,Rubrerythrin,15,2
204,"Uncharacterized 2Fe-2S and 4Fe-4S clusters-containing protein, contains DUF4445 domain",17,0
205,Flavin-binding protein dodecin,18,0
206,SLT domain protein,16,1
207,"Fructose-bisphosphate aldolase class Ia, DhnA family",12,0
208,"Uncharacterized conserved protein, DUF1501 family",18,0
209,"tRNA (A,G)9-N-methylase TRM10",15,1
210,"Translation elongation factor EF-4, membrane-bound GTPase",17,0
211,Double Era-like domain GTPase Der,16,2
212,"DNA polymerase III, gamma/tau subunits",17,0
213,Diaminopimelate decarboxylase,16,0
214,dsDNA-binding nucleoid-associated protein YejK/NdpA,18,0
215,Adenylyl- and sulfurtransferase ThiI (thiamine and tRNA 4-thiouridine biosynthesis),17,0
216,"Holliday junction resolvase Hjc, archaeal type",13,3
217,Flagellar biosynthesis protein FlhB,18,0
218,"Fido, protein-threonine AMPylation domain",18,0
219,"8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family",18,0
220,"Transketolase, N-terminal subunit",16,0
221,"DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains",17,1
222,"Sulfur transfer protein SufE, Fe-S cluster assembly",17,0
223,Esterase/lipase superfamily enzyme,15,0
224,"Fermentation-respiration switch esterase FrsA, DUF1100 family",17,0
225,SRSO17 transposase,18,0
226,"Uncharacterized conserved protein YfbU, UPF0304 family",16,1
227,"Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)",17,1
228,Archaeal/vacuolar-type H+-ATPase subunit I/STV1,17,0
229,"Arabinogalactan endo-1,4-beta-galactosidase",18,0
230,3-hydroxy-3-methylglutaryl CoA synthase,16,0
231,"ABC-type glycerol-3-phosphate transport system, permease component",17,1
232,Ribosomal protein L21E,15,1
233,Short-chain dehydrogenase involved in D-alanine esterification of teichoic acids,17,1
234,"Uncharacterized conserved protein, UPF0548 family",17,0
235,"Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family",17,0
236,"ABC-type enterochelin transport system, permease component",17,1
237,"ABC-type Mn2+/Zn2+ transport system, permease component",12,1
238,TctA family transporter,13,1
239,"HD-like signal output (HDOD) domain, no enzymatic activity",18,0
240,Tetrahydrodipicolinate N-succinyltransferase,14,2
241,3-phytase (myo-inositol-hexaphosphate 3-phosphohydrolase),17,0
242,"Endonuclease NucS, RecB family",15,1
243,Ribosomal protein L30/L7E,18,0
244,Acyl-CoA dehydrogenase related to the alkylation response protein AidB,16,2
245,"Uncharacterized conserved protein, DUF2332 domain",14,2
246,"Uncharacterized protein, contains DUF5611 domain",18,0
247,Virulence factor SrfC-related protein,15,0
248,Capsular polysaccharide biosynthesis protein,17,0
249,Regulator of RNase E activity RraB,14,1
250,"Uncharacterized conserved protein, DUF2281 domain",14,2
251,"YycI protein, regulator of the WalKR two-component signal transduction system",17,0
252,"Predicted kinase, contains AAA domain",17,0
253,"Uncharacterized conserved protein YhaN, contains AAA domain",16,0
254,Palmitoleoyl-ACP: Kdo2-lipid-IV acyltransferase (lipid A biosynthesis),17,0
255,2-keto-3-deoxy-6-phosphogluconate aldolase,17,0
256,"nanoRNase/pAp phosphatase, hydrolyzes c-di-AMP and oligoRNAs",17,0
257,DNA-binding ferritin-like protein (Dps family),18,0
258,Disulfide oxidoreductase YuzD,15,2
259,Molecular chaperone DnaK (HSP70),17,0
260,Folate-dependent phosphoribosylglycinamide formyltransferase PurN,18,0
261,Predicted extracellular nuclease,17,0
262,"Uncharacterized conserved protein, DUF1820 domain",11,1
263,Ribosome biogenesis GTPase RbgA,17,0
264,UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase,17,0
265,"Uncharacterized conserved protein, DUF2256 family",17,1
266,"Asparagine N-glycosylation enzyme, membrane subunit Stt3",12,3
267,"Flagellar basal body lipoprotein FlgP, LPP20 family",17,0
268,"Adenine-specific DNA methylase, contains a Zn-ribbon domain",15,0
269,Thiamine monophosphate kinase,17,1
270,Outer membrane receptor for Fe3+-dicitrate,12,1
271,"Zn-dependent oligopeptidase, M3 family",15,1
272,Spore germination protein YkwD and related proteins with CAP (CSP/antigen 5/PR1) domain,17,0
273,Uncharacterized membrane protein YpjA,18,0
274,"N-hydroxylaminopurine reductase YiiM, contains MOSC domain",17,0
275,"ABC-type uncharacterized transport system, auxiliary component",18,0
276,"Succinyl-CoA synthetase, beta subunit",15,0
277,Glycerol-3-phosphate O-acyltransferase,17,1
278,Ubiquitin C-terminal hydrolase,17,0
279,Polyhydroxyalkanoate synthesis regulator phasin,17,0
280,"Ribosomal protein L16 Arg81 hydroxylase, contains JmjC domain",18,0
281,Twin-arginine protein secretion pathway components TatA and TatB,17,0
282,Phosphoglycerate dehydrogenase or related dehydrogenase,13,2
283,rRNA-processing protein FCF1,15,1
284,Ferredoxin,17,1
285,"Uncharacterized conserved protein, DUF2285 domain",16,1
286,4-(hydroxymethyl)-2-furancarboxaldehyde phosphate synthase MfnB,13,0
287,Ribosomal protein L22,16,1
288,"Uncharacterized conserved protein, DUF2096 domain",17,0
289,D-lyxose ketol-isomerase,17,1
290,Aromatic ring hydroxylase,18,0
291,Predicted RNA-binding protein,18,0
292,Isocitrate dehydrogenase,15,2
293,"Adenylate cyclase class IV, CYTH domain (includes archaeal enzymes of unknown function)",13,2
294,Uncharacterized conserved protein,16,1
295,Flagellar hook-associated protein FlgK,18,0
296,Seryl-tRNA(Sec) selenium transferase,18,0
297,Predicted nucleotide-binding protein containing TIR -like domain,16,0
298,"Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family",16,0
299,"Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase",18,0
300,"Predicted phosphoesterase, related to the Icc protein",15,0
301,Extracytoplasmic sensor domain CHASE1 (specificity unknown),18,0
302,2-iminoacetate synthase ThiH/Menaquinone biosynthesis enzymes MqnC and MqnE,17,1
303,7-keto-8-aminopelargonate synthetase or related enzyme,17,1
304,"Membrane regulatory protein PfoR, PTS_EIIC_2 domain (does not regulate perfringolysin expression)",15,1
305,Ribosomal protein L19,15,0
306,"Uncharacterized conserved protein YqeY, may have tRNA amino acid amidase activity",14,1
307,Cell shape-determining protein MreD,17,1
308,"Phage-encoded DNA-binding protein ECs1768, contains HTH and DnaT DNA-binding domains",16,0
309,"Arsenate reductase or related protein, glutaredoxin family",18,0
310,"YciI superfamily enzyme, includes 5-CHQ dehydrochlorinase, contains active-site pHis",14,1
311,Ribosomal protein L33,17,1
312,"Type IV secretory pathway, VirD2 component (relaxase)",17,0
313,Outer membrane receptor for ferrienterochelin and colicins,18,0
314,Archaeal/vacuolar-type H+-ATPase subunit B/Vma2,18,0
315,Uncharacterized integral membrane protein YrvD,11,2
316,"Uncharacterized protein, contains PD-(D/E)XK nuclease domain",18,0
317,"K+-transporting ATPase, KdpA subunit",18,0
318,"Uncharacterized conserved protein, DUF2255 domain",15,0
319,23S rRNA A2030 N6-methylase RlmJ,18,0
320,"Predicted membrane glycosyltransferase TK1552, contains 6-pyruvoyl-tetrahydropterin synthase (PTPS)-related domain",18,0
321,Membrane carboxypeptidase/penicillin-binding protein PbpC,18,0
322,Predicted nucleotidyltransferase component of viral defense system,16,1
323,"ABC-type amino acid transport/signal transduction system, periplasmic component/domain",13,1
324,"Uncharacterized membrane protein, DUF2068 family",16,2
325,"5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)",13,0
326,Uncharacterized membrane protein YeiH,16,0
327,"Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains",17,1
328,Trans-2-enoyl-CoA reductase,14,2
329,"Cytochrome bd-type quinol oxidase, subunit 2",14,1
330,Siderophore synthetase component IucA/IucC/SbnC,18,0
331,STAS domain,16,0
332,Alpha/beta superfamily hydrolase,16,0
333,"Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II",18,0
334,"Uncharacterized protein, contains DUF1512 domain",17,0
335,"FoF1-type ATP synthase, gamma subunit",17,0
336,"ABC-type transport system involved in multi-copper enzyme maturation, permease component",18,0
337,"DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily",17,0
338,Predicted dioxygenase of extradiol dioxygenase family,13,2
339,Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase,16,1
340,"Nucleoside diphosphatase, GDA1/CD39 family",17,0
341,Prophage pi2 protein 07,17,1
342,"Ca2+-binding protein, EF-hand superfamily",14,2
343,Predicted alpha/beta hydrolase,16,0
344,Glucan phosphorylase,16,0
345,Inorganic pyrophosphatase,18,0
346,Pyoverdine/dityrosine biosynthesis protein Dit1,16,0
347,"Acetyltransferase superfamily protein, DUF1122 family",15,2
348,RNase P protein component,12,1
349,Glutamyl- or glutaminyl-tRNA synthetase,14,1
350,Phosphoketolase,16,0
351,Tetraacyldisaccharide-1-P 4'-kinase (Lipid A 4'-kinase),13,4
352,"Predicted restriction endonuclease, Mrr-cat superfamily",15,0
353,Phosphotransferase system fructose-specific component IIB,18,0
354,"Cyclopropanoid cyclopropyl hydrolase, GyrI-like domain",15,1
355,"Archaeal cell division protein CdvB, Snf7/Vps24/ESCRT-III family",16,2
356,23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ,14,2
357,DNA repair ATPase RecN,15,0
358,"Predicted anti-virus defense system component AQ645, contains DUF2357 and  PD-(D/E)xK nuclease domains",17,0
359,Hypoxanthine-guanine phosphoribosyltransferase,18,0
360,"DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation",15,1
361,Predicted permease,16,1
362,Peroxiredoxin,16,1
363,"Mannose-6-phosphate isomerase, class I",17,0
364,"Spore dipicolinate transporter SpoVV/YjiH/YlbJ, contains nucleoside recognition GATE domain",18,0
365,Na+/proline symporter,13,2
366,Flagellum-specific peptidoglycan hydrolase FlgJ,15,2
367,Membrane glycosyltransferase,18,0
368,"Superfamily II helicase, archaea-specific",15,1
369,"Uncharacterized membrane protein YdbS, contains bPH2 (bacterial pleckstrin homology) domain",17,0
370,Translation elongation factor EF-1beta,15,1
371,"Outer membrane scaffolding protein for murein synthesis, MipA/OmpV family",18,0
372,Endonuclease IV,14,2
373,Flagellar biosynthesis chaperone FliJ,17,1
374,DNA uptake protein ComE or related DNA-binding protein,15,0
375,Glycerol-3-phosphate dehydrogenase,16,0
376,Lysine/ornithine N-monooxygenase,17,0
377,Predicted dienelactone hydrolase,18,0
378,Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases,13,2
379,"Phosphatidylglycerol kinase, diacylglycerol kinase family",16,0
380,Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase,16,1
381,"Eukaryotic-type DNA primase, catalytic (small) subunit",16,0
382,"HEPN domain protein, predicted toxin of MNT-HEPN system",16,0
383,Predicted glycosyltransferase,13,3
384,"RseA, negative regulator of sigma E activity",12,2
385,Lipoate-protein ligase A,16,1
386,"Cold shock protein, CspA family",18,0
387,mRNA degradation ribonuclease J1/J2,14,2
388,"D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily",17,0
389,"DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain",17,1
390,Phosphomevalonate kinase,17,0
391,"Predicted membrane protein, encoded in cydAB operon",15,1
392,Phage protein U,17,0
393,Ribosomal protein L18,14,1
394,"Uncharacterized membrane protein YidH, DUF202 family",17,0
395,"GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants",18,0
396,"Predicted ATPase, archaeal AAA+ ATPase superfamily",17,0
397,Lipase chaperone LimK,18,0
398,"Flp pilus assembly protein, peptidase CpaA",18,0
399,"Uncharacterized metal-binding protein MJ1132, UPF0058 family",18,0
400,Mg-chelatase subunit ChlI,16,0
401,"Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family",14,0
402,"N-acetylglutamate synthase or related acetyltransferase, GNAT family",18,0
403,Preprotein translocase subunit SecG (Sec61beta),16,0
404,Recombinational DNA repair protein (RAD52 pathway),18,0
405,Phosphoenolpyruvate synthase/pyruvate phosphate dikinase,18,0
406,Predicted secreted protein,12,3
407,"Uncharacterized conserved protein, contains TOPRIM domain, potential nuclease",18,0
408,"Uncharacterized conserved protein YggE, contains kinase-interacting SIMPL domain",17,0
409,"Uncharacterized conserved protein, DUF2126 family",15,1
410,"Acetyl/propionyl-CoA carboxylase, alpha subunit",16,0
411,Maltoporin (phage lambda and maltose receptor),17,0
412,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH,15,1
413,"Uncharacterized conserved protein, DUF934 family",16,1
414,5-enolpyruvylshikimate-3-phosphate synthase,16,0
415,Cobalamin biosynthesis cobaltochelatase CobT subunit,15,0
416,"Thiamin phosphate synthase YjbQ, UPF0047 family",15,0
417,"Uncharacterized small protein, DUF1192 family",18,0
418,"Zona occludens toxin, predicted ATPase",11,2
419,Pantothenate kinase-related protein Tda10 (topoisomerase I damage affected protein),17,0
420,Uncharacterized membrane protein YkvI,17,0
421,Lantibiotic modifying enzyme,12,0
422,"Zn-dependent peptidase ImmA, M78 family",15,2
423,Cell division protein DedD (periplasmic protein involved in septation),12,2
424,"Uncharacterized metal-binding protein MJ0455, DUF1847 family",17,0
425,"Predicted nuclease, contains PIN domain",14,1
426,2-keto-3-deoxy-galactonokinase,15,1
427,Aminoglycoside phosphotransferase,17,0
428,"Outer membrane lipoprotein LpoB, binds and activates PBP1b",14,0
429,tRNA-dihydrouridine synthase,17,0
430,Threonine/homoserine efflux transporter RhtA,14,0
431,"Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB",14,1
432,"1,4-dihydroxy-6-naphtoate synthase (menaquinone biosynthesis, futalosine pathway)",14,2
433,Antitoxin component of the RelBE or YafQ-DinJ toxin-antitoxin module,14,0
434,"Uncharacterized membrane protein, DUF441 family",15,0
435,"CRISPR/Cas system-associated protein Cas10, large subunit of type III CRISPR-Cas systems, contains HD superfamily nuclease domain",18,0
436,Carbohydrate-binding DOMON domain,16,0
437,"Uncharacterized conserved protein, DUF366 domain",16,0
438,Lysozyme inhibitor LprI,16,0
439,Extracellular substrate-binding protein,17,0
440,Purine-cytosine permease or related protein,14,2
441,"5-methylcytosine-specific restriction endonuclease McrBC, regulatory subunit McrC",16,0
442,4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH,18,0
443,Uncharacterized conserved protein related to plant photosystem II stability/assembly factor,13,1
444,tRNA(Ile2) C34 agmatinyltransferase TiaS,17,0
445,HD superfamily phosphohydrolase,13,2
446,"Phosphoenolpyruvate carboxykinase, ATP-dependent",18,0
447,"DNA replication initiation complex subunit, GINS family",14,2
448,Chloramphenicol 3-O-phosphotransferase,15,0
449,ATP:corrinoid adenosyltransferase,16,0
450,"ABC-type molybdate transport system, ATPase component ModC",18,0
451,Ribosomal protein S27AE,18,0
452,"Uncharacterized conserved protein, DUF2147 family",18,0
453,Predicted metallopeptidase,14,3
454,"Oligoribonuclease NrnA/c-di-AMP phosphodiesterase DhhP, DHH superfamily",17,1
455,"Pilus assembly protein, ATPase of CpaF family",14,2
