,feature_name,cultured_feature_counts,uncultured_feature_counts
56,"Uncharacterized conserved protein, DUF2252 family",1,0
57,"Uncharacterized conserved protein, DUF2076 domain",1,0
58,Predicted oxidoreductase,2,1
59,Bacteriorhodopsin,0,1
60,Predicted DNA-binding protein with an HTH domain,1,0
61,"Predicted phage recombinase, RecA/RadA family",0,1
62,"Predicted butyrate kinase, DUF1464 family",1,1
63,Predicted small metal-binding protein,1,0
64,"Uncharacterized N-terminal domain of tricorn protease, contains WD40 repeats",0,1
65,"Uncharacterized conserved protein, contains a C-terminal ATPase domain",1,0
66,"Predicted transcriptional regulator, contains two HTH domains",1,0
67,Predicted RNA methylase,1,0
68,"Uncharacterized conserved protein, DUF2164 family",0,1
69,"Uncharacterized conserved protein, DUF2096 domain",0,1
70,"Uncharacterized protein, contains PD-(D/E)XK nuclease domain",1,0
71,Predicted component of the type VI protein secretion system,1,0
72,CBS-domain-containing membrane protein,0,1
73,"Uncharacterized conserved protein, DUF2193 domain",1,0
74,"Uncharacterized conserved protein, radical SAM superfamily",0,0
75,"Predicted metal-dependent phosphohydrolase, HD superfamily",1,0
76,Predicted aspartyl protease,0,1
77,"Predicted transcriptional regulator, contains HTH domain",0,2
78,Predicted ATP-dependent Lon-type protease,1,0
79,"Uncharacterized conserved protein, DUF763 domain",0,1
80,"Uncharacterized protein, contains DUF3084 domain",0,0
81,"Predicted DNA-binding transcriptional regulator with XRE-family HTH domain, DUF2089 family",1,0
82,"Uncharacterized conserved protein MTH_811, UPF0305 family",1,0
83,"Uncharacterized membrane protein, contains DUF996 domain",1,0
84,"Predicted DNA binding protein, CopG/RHH family",0,1
85,"Uncharacterized conserved protein, DUF937 domain",0,2
86,"Uncharacterized conserved protein, DUF2153 domain",0,0
87,"Uncharacterized conserved protein, related to short-chain dehydrogenases",0,1
88,"Uncharacterized membrane protein, DUF2127 domain",0,1
89,Predicted cation transporter,1,0
90,Predicted metallopeptidase,0,1
91,"Uncharacterized conserved protein, DUF2141 family",1,0
92,"Predicted nucleic acid-binding protein, contains PIN domain",0,1
93,"Uncharacterized conserved protein, PA2063/DUF2235 family",0,0
94,Superfamily I DNA and RNA helicases,1,0
95,"Uncharacterized conserved protein, DUF2333 domain",2,0
96,Prophage pi2 protein 07,1,0
97,"Predicted transcriptional regulator, contains CW (cell wall-binding) repeats and an HTH domain",0,0
98,"Uncharacterized conserved protein, contains Zn-finger domain of CHY type",0,1
99,"Uncharacterized conserved protein, DUF2262 domain",0,1
100,"Uncharacterized protein, contains Mth938-like domain",0,1
101,"Predicted DNA-binding transcriptional regulator, ArsR family",0,2
102,"Uncharacterized conserved protein, DUF2087 family",2,0
103,"Membrane-associated enzyme, PAP2 (acid phosphatase) superfamily",0,1
104,"Uncharacterized conserved protein, DUF2274 domain",1,0
105,"Uncharacterized conserved protein, DUF1073 domain",1,0
106,"Uncharacterized secreted protein, contains LVIVD repeats, choice-of-anchor domain",0,1
107,"Predicted dithiol-disulfide oxidoreductase, DUF899 family",0,1
108,Mannosyltransferase related to Gpi18,1,0
109,"Predicted metal-dependent hydrolase, urease superfamily",1,0
110,"Uncharacterized conserved protein, contains thioredoxin-like domain",1,0
111,Phage capsid portal protein XkdE,1,0
112,Predicted secreted endonuclease distantly related to archaeal Holliday junction resolvase,0,0
113,"Uncharacterized conserved protein, DUF697 family",1,0
114,Predicted outer membrane lipoprotein,0,1
115,"Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains",0,1
116,"Uncharacterized membrane protein MJ1443, UPF0132 family",1,0
117,"Uncharacterized membrane protein, DUF373 family",0,1
118,Predicted lipoprotein with conserved Yx(FWY)xxD motif (function unknown),1,0
119,"Uncharacterized Zn-finger containing protein, UPF0148 family",0,1
120,"Uncharacterized conserved protein, DUF1062 domain",0,0
121,Prophage antirepressor,1,0
122,Hemerythrin domain,0,1
123,"Uncharacterized conserved protein, DUF483 domain",1,1
124,Predicted choloylglycine hydrolase,1,0
125,"Beta-xylosidase, GH43 family",0,0
126,Predicted small integral membrane protein,1,0
127,"ABC-type uncharacterized transport system, periplasmic component",0,0
128,Mu-like prophage DNA circulation protein,1,0
129,"Uncharacterized small protein, DUF1192 family",1,0
130,Predicted metal-dependent hydrolase,1,0
131,"Uncharacterized conserved protein, DUF2125 domain",1,0
132,"Uncharacterized protein, contains phage Mu head morphogenesis gpF-like domain",0,0
133,Glutaredoxin-related protein,1,0
134,"Uncharacterized conserved protein, DUF169 family",0,2
135,"Uncharacterized conserved protein, DUF2251 domain",1,0
136,Type 1 glutamine amidotransferase (GATase1)-like domain,1,0
137,Predicted ABC-type ATPase or kinase,1,0
138,"Uncharacterized conserved protein, contains ACT domain",1,0
139,"Predicted DNA modification or repair protein, contains radical SAM and helix-hairpin-helix domains",0,1
140,"Predicted hydrolase, HD superfamily",0,1
141,"Predicted transciptional regulator, contains HTH domain",1,0
142,"Uncharacterized conserved protein, DUF488 family",1,0
143,"Uncharacterized metal-binding protein, DUF2103 family",0,1
144,Predicted methyltransferase,0,1
145,Predicted metal-dependent enzyme of the double-stranded beta helix superfamily,0,1
146,"Uncharacterized conserved protein, DUF1272 domain",0,1
147,"Uncharacterized conserved protein, DUF2255 domain",0,1
148,Selenophosphate synthetase-related protein,0,0
149,"Uncharacterized conserved protein, DUF2169 domain",0,0
150,Transposase,0,1
151,Predicted dienelactone hydrolase,0,0
152,"Predicted acetyltransferase, GNAT superfamily",0,1
153,Putative component of the toxin-antitoxin plasmid stabilization module,1,0
154,"Uncharacterized membrane protein, DUF1361 domain",0,2
155,"Predicted NTP pyrophosphohydrolase, NUDIX family",0,1
156,"Uncharacterized protein, contains DUF1214 domain",0,1
157,"Predicted methyltransferase MtxX, methanogen marker protein 4",0,1
158,"Uncharacterized conserved protein, DUF1499 family",0,0
159,"Uncharacterized conserved protein, DUF779 family",0,1
160,"Uncharacterized conserved protein, DUF2171 domain",0,0
161,Predicted transcriptional regulator,0,1
162,"ABC-type anion transport system, duplicated permease component",1,0
163,"Uncharacterized conserved protein, DUF2195 domain",0,1
164,Signal transduction histidine kinase regulating phosphoglycerate transport system,0,1
165,"Uncharacterized conserved protein, DUF2155 domain",1,1
166,"Superfamily II helicase, archaea-specific",1,0
167,"Endonuclease, HJR/Mrr/RecB family",1,0
168,Uncharacterized conserved protein BH1414,0,1
169,Uncharacterized Fe-S cluster protein,1,0
170,"Uncharacterized conserved protein, DUF2236 family",0,1
171,"Uncharacterized conserved protein, DUF2256 family",0,0
172,Conjugal transfer/entry exclusion protein,0,1
173,Ubiquinone biosynthesis protein COQ9,0,0
174,"Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily",1,0
175,"Predicted acyltransferase, LPLAT superfamily",0,1
176,"Predicted sugar epimerase, xylose isomerase-like family",0,1
177,"Uncharacterized membrane protein, DUF2243 domain",0,1
178,Mu-like prophage I protein,0,1
179,Uncharacterized conserved protein YezD,0,0
180,"Uncharacterized conserved protein, DUF1415 family",0,1
181,"DNA replication initiation complex subunit, GINS family",1,0
182,"Uncharacterized conserved protein with two CxxC motifs, DUF1111 family",0,1
183,Predicted Ser/Thr protein kinase,1,0
184,"Predicted metal-dependent hydrolase, TIM-barrel fold",1,0
185,"Thiol-disulfide interchange protein, contains DsbC and DsbD domains",0,1
186,"Predicted nucleic acid-binding protein, contains SWIM-type Zn-finger domain",0,1
187,"Uncharacterized conserved protein, DUF2111 domain",0,0
188,"Uncharacterized conserved protein, contains restriction enzyme R protein N terminal (HSDR_N) domain",0,1
189,Uncharacterized membrane protein YjcL,0,1
190,Secreted protein containing C-terminal beta-propeller domain distantly related to WD-40 repeats,0,1
191,"Uncharacterized membrane protein, DUF368 family",1,0
192,Predicted neuraminidase (sialidase),2,0
193,Esterase/lipase superfamily enzyme,0,2
194,"Uncharacterized conserved protein, DUF1704 domain",0,1
195,Predicted heme/steroid binding protein,0,1
196,"Uncharacterized conserved protein, DUF2330 domain",1,0
197,"Uncharacterized conserved protein, UPF0262 family",1,0
198,Predicted nuclease (RNAse H fold),1,0
199,"Predicted N-acetyltransferase, GNAT superfamily",0,1
200,"Uncharacterized conserved protein, DUF2336 family",0,2
201,Phage tail protein,1,1
202,"Uncharacterized conserved protein, DUF2126 family",0,1
203,"Uncharacterized conserved protein, DUF362 family",0,1
204,"Uncharacterized conserved protein, UPF0212 family",1,0
205,"Uncharacterized conserved protein, DUF2325 domain",1,0
206,"Uncharacterized conserved protein related to methyl-CoM reductase subunit C, methanogenesis marker protein 7",0,2
207,"Uncharacterized conserved protein, DUF1802 family",1,0
