,feature_name,cultured_feature_counts,uncultured_feature_counts
40,Pyrimidine salvage!!!RNA polymerase,4,0
41,"TCA cycle, glyoxylate bypass",4,0
42,Proline degradation,3,0
43,Mureine biosynthesis!!!Arginine biosynthesis,2,3
44,Menaquinone biosynthesis,1,0
45,Heme biosynthesis!!!Heme biosynthesis,5,0
46,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,3,0
47,Pyrimidine degradation!!!Non-phosphorylated Entner-Doudoroff pathway,5,0
48,Isoprenoid biosynthesis!!!Riboflavin/FAD biosynthesis,2,0
49,Pentose phosphate pathway!!!Pentose phosphate pathway,2,0
50,Pyridoxal phosphate biosynthesis,5,0
51,tRNA modification!!!tRNA modification,5,0
52,Heme biosynthesis,5,0
53,Pyrimidine degradation!!!Biotin biosynthesis,4,0
54,Ubiquinone biosynthesis!!!NADH dehydrogenase,5,0
55,Cobalamine/B12 biosynthesis!!!Pyrimidine degradation,4,0
56,Molybdopterin biosynthesis!!!Molybdopterin biosynthesis,3,1
57,Menaquinone biosynthesis!!!Biotin biosynthesis,5,0
58,Pyruvate oxidation,3,1
59,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,5,0
60,Fatty acid biosynthesis!!!Urea cycle,5,0
61,CRISPR-Cas system!!!CRISPR-Cas system,2,1
62,NAD biosynthesis,5,0
63,Fatty acid biosynthesis!!!Pyrimidine degradation,5,0
64,NADH dehydrogenase!!!2Fe2S,5,0
65,Mureine biosynthesis!!!tRNA modification,5,0
66,Glutamine biosynthesis!!!Glutamine biosynthesis!!!Glutamine biosynthesis,5,0
67,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Biotin biosynthesis,5,0
68,Lipid A biosynthesis,5,0
69,NAD biosynthesis!!!Cobalamine/B12 biosynthesis,5,0
70,Biotin biosynthesis,4,0
71,Molybdopterin biosynthesis,1,1
72,Phospholipid biosynthesis,2,1
73,Biotin biosynthesis!!!Fatty acid biosynthesis,5,0
74,16S rRNA modification!!!tRNA modification,5,0
75,Arginine biosynthesis!!!Arginine biosynthesis,5,0
76,Menaquinone biosynthesis!!!Pantothenate/CoA biosynthesis,4,0
77,Pyrimidine biosynthesis!!!Na+-translocating Fd:NADH oxidoreductase,5,0
78,Pyrimidine biosynthesis!!!Purine salvage,4,0
79,Purine biosynthesis!!!Purine biosynthesis!!!Purine biosynthesis,3,0
80,Lipid A biosynthesis!!!Lipid A biosynthesis,2,0
81,Glycolysis,4,0
82,Ribosome 30S subunit!!!Ribosome 30S subunit,5,0
83,Lysine biosynthesis,4,0
84,Histidine biosynthesis!!!Arginine biosynthesis,2,0
85,tRNA modification!!!Mureine biosynthesis,2,0
86,Cysteine biosynthesis!!!Heme biosynthesis,4,0
87,Menaquinone biosynthesis!!!Lysine biosynthesis,4,0
88,Biotin biosynthesis!!!Menaquinone biosynthesis,2,1
89,TCA cycle!!!Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,5,0
90,Pyrimidine biosynthesis!!!Pyruvate oxidation,5,0
91,23S rRNA modification!!!23S rRNA modification,4,0
92,Non-phosphorylated Entner-Doudoroff pathway,4,0
93,Thiamine biosynthesis!!!Menaquinone biosynthesis,5,0
94,16S rRNA modification!!!Isoprenoid biosynthesis,4,0
95,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis,1,1
96,Cobalamine/B12 biosynthesis!!!Cobalamine/B12 biosynthesis,3,0
97,NADH dehydrogenase!!!NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase,1,2
98,Molybdopterin biosynthesis!!!Molybdopterin biosynthesis!!!Urea cycle,4,1
99,Menaquinone biosynthesis!!!Menaquinone biosynthesis,5,0
100,Phospholipid biosynthesis!!!NAD biosynthesis,5,0
101,Cysteine biosynthesis!!!Glutamine biosynthesis!!!Biotin biosynthesis,1,1
102,Thymidylate biosynthesis,3,0
103,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Biotin biosynthesis,3,1
104,TCA cycle!!!TCA cycle,2,1
105,"Isoleucine, leucine, valine biosynthesis!!!Methionine biosynthesis",2,2
106,Pyrimidine salvagetRNA modification,5,0
107,Purine biosynthesis!!!Isoprenoid biosynthesis,4,0
108,Heme biosynthesis!!!Menaquinone biosynthesis,4,0
109,NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase,5,0
110,3D,2,1
111,Pyruvate oxidation!!!Pyruvate oxidation,5,0
112,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,4,0
113,Pyrimidine salvagetRNA modification!!!Menaquinone biosynthesis,2,1
114,Menaquinone biosynthesis!!!Lipid A biosynthesis!!!Cysteine biosynthesis,5,0
115,Fatty acid biosynthesis!!!Lipid A biosynthesis,2,0
116,Pyrimidine salvage!!!Thymidylate biosynthesis,4,0
117,Methionine biosynthesis!!!Lysine biosynthesis!!!Methionine biosynthesis,2,0
118,Aminoacyl-tRNA synthetases,4,0
119,RNA polymerase!!!Pyruvate oxidation,4,0
120,Riboflavin/FAD biosynthesis!!!Riboflavin/FAD biosynthesis,3,0
121,Cysteine biosynthesis!!!Molybdopterin biosynthesis,3,0
122,Folate biosynthesis!!!Fatty acid biosynthesis,4,1
123,Serine biosynthesis!!!Lysine biosynthesis,4,1
124,Asparagine biosynthesis,4,0
125,Pyrimidine degradation!!!Cobalamine/B12 biosynthesis,4,0
126,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,4,0
127,Cobalamine/B12 biosynthesis,2,1
128,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,4,0
129,Ribosome 30S subunit,3,0
130,Lysine biosynthesisTCA cycle,4,0
131,Serine biosynthesis!!!Pentose phosphate pathway,1,0
132,Pyrimidine biosynthesis!!!Pyrimidine biosynthesis,5,0
133,Cysteine biosynthesis!!!Biotin biosynthesis,3,0
134,Cysteine biosynthesis!!!TCA cycle,5,0
135,Glutamine biosynthesis!!!Glutamine biosynthesis,2,1
136,Cysteine biosynthesis!!!Na+-translocating Fd:NADH oxidoreductase,5,0
137,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,4,1
138,Lipoate biosynthesis!!!Lipoate biosynthesis,2,0
139,Aminoacyl-tRNA synthetases!!!Pyrimidine salvage,3,0
140,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation!!!Ubiquinone biosynthesis,4,0
141,2Fe2S,5,0
142,Aromatic amino acid biosynthesis!!!Folate biosynthesis,1,2
143,Ubiquinone biosynthesis,0,1
144,Translation factors,4,0
145,Gluconeogenesis,4,0
146,Fatty acid biosynthesis!!!Glycine cleavagePyruvate oxidation,5,0
147,Glycolysis!!!NADH dehydrogenase,4,0
148,NAD biosynthesis!!!NAD biosynthesis,5,0
149,"Isoleucine, leucine, valine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway",5,0
150,Pyrimidine degradation,5,0
151,Pyrimidine degradation!!!NADH dehydrogenase,5,0
152,Ubiquinone biosynthesis!!!Biotin biosynthesis,4,0
153,Photosystem I,5,0
154,tRNA modification,5,0
155,Glycine cleavagePyruvate oxidation,3,0
156,Fatty acid biosynthesis!!!Ubiquinone biosynthesis,3,2
157,Non-phosphorylated Entner-Doudoroff pathway!!!Non-phosphorylated Entner-Doudoroff pathway,5,0
158,Purine biosynthesis!!!Purine biosynthesis,4,0
159,Folate biosynthesis,5,0
160,Methionine biosynthesis!!!Methionine biosynthesis,2,2
161,"Histidine biosynthesis, Purine biosynthesis",4,0
162,Pentose phosphate pathway!!!Histidine biosynthesis,4,0
163,"Isoleucine, leucine, valine biosynthesis!!!Aromatic amino acid biosynthesis!!!Aromatic amino acid biosynthesis",3,2
164,Thiamine biosynthesis!!!Thiamine biosynthesis,2,1
165,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,4,0
166,Folate biosynthesis!!!Folate biosynthesis,5,0
167,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Lysine biosynthesis,5,0
168,Lipoate biosynthesis,5,0
169,RNA polymerase!!!RNA polymerase,1,0
170,23S rRNA modification,3,0
171,Cysteine biosynthesis,4,0
172,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!tRNA modification,3,0
173,FoF1-type ATP synthase!!!FoF1-type ATP synthase,2,1
174,"Isoleucine, leucine, valine biosynthesis",3,0
175,Isoprenoid biosynthesis!!!Isoprenoid biosynthesis,2,0
176,Thiamine biosynthesis!!!Urea cycle,4,1
177,Pyrimidine biosynthesis!!!Glutamine biosynthesis,5,0
178,Lipid A biosynthesis!!!Cysteine biosynthesis,2,0
179,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,5,0
180,Glutamine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway,5,0
181,NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase!!!2Fe2S,5,0
182,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Biotin biosynthesis!!!Lysine biosynthesis,2,0
183,Menaquinone biosynthesis!!!Ubiquinone biosynthesis,5,0
184,Glycine cleavage,5,0
185,Molybdopterin biosynthesis!!!Pyrimidine degradation,3,0
186,Cobalamine/B12 biosynthesis!!!Heme biosynthesis!!!Heme biosynthesis,4,0
187,Purine biosynthesis,3,0
188,Fatty acid biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway,4,0
189,Molybdopterin biosynthesis!!!Urea cycle,5,0
190,Fatty acid biosynthesis!!!Isoprenoid biosynthesis,5,0
191,Menaquinone biosynthesis!!!Pyrimidine degradation,4,0
192,Glutamine biosynthesis!!!Pyruvate oxidation,3,0
193,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,3,2
194,Heme biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,1,2
195,Aminoacyl-tRNA synthetases!!!Aminoacyl-tRNA synthetases,5,0
196,Na+-translocating Fd:NADH oxidoreductase,2,0
197,Threonine biosynthesis,3,0
198,Serine biosynthesis!!!Glycine cleavage,4,0
199,Lysine biosynthesis!!!Lysine biosynthesis,2,1
200,"Isoleucine, leucine, valine biosynthesis!!!Aromatic amino acid biosynthesis",4,0
201,Aromatic amino acid biosynthesis!!!Aromatic amino acid biosynthesis,5,0
202,Lysine biosynthesis!!!Mureine biosynthesis,3,1
203,Isoprenoid biosynthesis,5,0
204,Pyrimidine degradation!!!tRNA modification,3,1
205,Glycolysis!!!Pentose phosphate pathway,5,0
206,Pyruvate oxidation!!!Na+-translocating Fd:NADH oxidoreductase,5,0
207,Cysteine biosynthesis!!!Fatty acid biosynthesis,2,1
208,FoF1-type ATP synthase,4,1
209,Biotin biosynthesis!!!Biotin biosynthesis,4,0
210,Pyrimidine salvage,2,1
211,16S rRNA modification,4,0
212,Pentose phosphate pathway,4,1
213,NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,5,0
214,23S rRNA modification!!!tRNA modification,4,0
215,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!NADH dehydrogenase,5,0
216,Riboflavin/FAD biosynthesis!!!Riboflavin/FAD biosynthesis!!!Riboflavin/FAD biosynthesis,3,1
217,Lysine biosynthesis!!!Fatty acid biosynthesis,4,1
218,Histidine biosynthesis!!!Pyrimidine salvage,5,0
219,tRNA modification!!!Arginine biosynthesis,5,0
220,Aromatic amino acid biosynthesis,4,0
221,Arginine biosynthesis!!!Biotin biosynthesis,5,0
222,A/V-type ATP synthase,5,0
223,Fatty acid biosynthesis!!!Cysteine biosynthesis,4,1
224,TCA cycle,3,0
225,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Ubiquinone biosynthesis,5,0
226,Phospholipid biosynthesis!!!Isoprenoid biosynthesis,5,0
227,Molybdopterin biosynthesis!!!Urea cycle!!!Molybdopterin biosynthesis,1,1
228,Cysteine biosynthesis!!!Urea cycle,5,0
229,Heme biosynthesis!!!Cobalamine/B12 biosynthesis,5,0
230,Arginine biosynthesis!!!Biotin biosynthesis!!!Proline degradation,4,0
231,Pyruvate oxidation!!!Glycine cleavagePyruvate oxidation,5,0
232,Fatty acid biosynthesis!!!Pyruvate oxidation,1,0
233,Heme biosynthesis!!!NADH dehydrogenase,4,0
234,Biotin biosynthesis!!!Ubiquinone biosynthesis,5,0
235,Serine biosynthesis,3,0
236,Translation factors!!!Mureine biosynthesis,4,0
237,Pyridoxal phosphate biosynthesis!!!Serine biosynthesis,4,1
238,Urea cycle!!!RNA polymerase,5,0
239,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Biotin biosynthesis,5,0
240,Pantothenate/CoA biosynthesis,4,0
241,Phospholipid biosynthesis!!!Menaquinone biosynthesis,4,0
242,Aminoacyl-tRNA synthetases!!!Glycolysis,5,0
243,Phospholipid biosynthesis!!!Ubiquinone biosynthesis,4,0
244,Gluconeogenesis!!!Biotin biosynthesis,5,0
245,Purine salvage,2,1
246,Pyruvate oxidation!!!TCA cycle,1,1
247,Urea cycle,1,3
248,Cysteine biosynthesis!!!Cysteine biosynthesis,3,0
249,Lysine biosynthesis!!!Pyrimidine degradation,5,0
250,Pentose phosphate pathway!!!Non-phosphorylated Entner-Doudoroff pathway,1,0
251,Cysteine biosynthesis!!!Cobalamine/B12 biosynthesis,5,0
252,Glycine cleavage!!!Glycine cleavage,5,0
253,Heme biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,5,0
254,Fatty acid biosynthesis,5,0
255,Serine biosynthesis!!!Serine biosynthesis,4,1
256,Arginine biosynthesis!!!Threonine biosynthesis,5,0
257,Proline degradation!!!Proline degradation,3,0
258,Cobalamine/B12 biosynthesis!!!Heme biosynthesis,5,0
259,Glutamine biosynthesis!!!Purine biosynthesis,4,0
260,Urea cycle!!!Proline biosynthesis,4,0
261,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,1,1
262,RNA polymerase,4,0
263,Pyrimidine biosynthesis,5,0
264,Methionine biosynthesis!!!Biotin biosynthesis,5,0
265,Archaeal ribosomal proteins,4,0
266,RNA polymerase!!!Ribosome 50S subunit,1,1
267,Glutamine biosynthesis!!!Glycine cleavagePyruvate oxidation,3,0
268,Pyruvate oxidation!!!Menaquinone biosynthesis,5,0
269,Ribosome 30S subunit!!!Isoprenoid biosynthesis,5,0
270,Na+-translocating NADH dehydrogenase,2,1
271,CRISPR-Cas system,5,0
272,Cysteine biosynthesis!!!CRISPR-Cas system,4,0
273,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,5,0
274,Glycolysis!!!Glycolysis,5,0
275,Ribosome 50S subunit,4,0
276,Arginine biosynthesis!!!Glycolysis,5,0
277,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase,5,0
278,Fatty acid biosynthesis!!!Menaquinone biosynthesis,5,0
279,Isoprenoid biosynthesis!!!Menaquinone biosynthesis,4,1
280,Menaquinone biosynthesis!!!Lipid A biosynthesis,5,0
281,Fatty acid biosynthesis!!!Lysine biosynthesis,1,0
282,Cobalamine/B12 biosynthesis!!!Heme biosynthesis!!!Cobalamine/B12 biosynthesis,4,0
283,Mureine biosynthesis!!!Mureine biosynthesis,5,0
284,Fatty acid biosynthesis!!!Biotin biosynthesis,3,0
285,Aromatic amino acid biosynthesis!!!Pyrimidine salvage,5,0
286,Pyruvate oxidation!!!Fatty acid biosynthesis,3,1
287,Purine biosynthesis!!!Pyrimidine biosynthesis,2,1
288,"Isoleucine, leucine, valine biosynthesis!!!Isoleucine, leucine, valine biosynthesis",3,0
289,Photosystem II,4,0
290,Urea cycle!!!Glycine cleavagePyruvate oxidation,4,0
291,Glutamine biosynthesis!!!NADH dehydrogenase,5,0
292,Purine biosynthesis!!!Arginine biosynthesis,5,0
293,Riboflavin/FAD biosynthesis!!!Fatty acid biosynthesis,5,0
294,NADH dehydrogenase!!!Pyruvate oxidation,4,0
295,tRNA modification!!!Pyrimidine salvagetRNA modification,5,0
296,Folate biosynthesis!!!Mureine biosynthesis,2,1
297,NADH dehydrogenase!!!NADH dehydrogenase,3,0
298,Riboflavin/FAD biosynthesis,5,0
