,feature_name,cultured_feature_counts,uncultured_feature_counts
45,"Uncharacterized protein, contains DUF2461 domain",5,0
46,Predicted nuclease (RNAse H fold),3,0
47,Uncharacterized integral membrane protein,5,0
48,"Predicted transcriptional regulator, contains CW (cell wall-binding) repeats and an HTH domain",4,1
49,"Uncharacterized conserved protein, DUF2087 family",4,0
50,Aminoglycoside phosphotransferase family enzyme,4,0
51,"Uncharacterized secreted protein, contains LVIVD repeats, choice-of-anchor domain",5,0
52,"Uncharacterized conserved protein, related to short-chain dehydrogenases",1,1
53,"Uncharacterized conserved protein, DUF2169 domain",5,0
54,"Uncharacterized conserved protein, cupin superfamily",4,0
55,"Uncharacterized membrane protein, DUF1616 domain",4,0
56,"Uncharacterized protein MTH814, DUF2098 family",3,1
57,"Uncharacterized conserved protein, UPF0548 family",3,0
58,"Uncharacterized membrane protein, YccA/Bax inhibitor family",2,2
59,Predicted proteasome-type protease,5,0
60,"Uncharacterized conserved protein, DUF2164 family",4,1
61,"Uncharacterized membrane protein, DUF2243 domain",3,1
62,"Predicted DNA-binding transcriptional regulator with XRE-family HTH domain, DUF2089 family",3,1
63,Uncharacterized domain associated with phage/plasmid primase,4,0
64,Predicted permease,4,0
65,"Uncharacterized conserved protein, UPF0248 family",4,0
66,"Polyhydroxyalkanoate (PHA) synthesis regulator protein, binds DNA and PHA",3,1
67,"Uncharacterized conserved protein, UCP014979 family",4,0
68,"Possible nuclease of RNase H fold, RuvC/YqgF family",3,0
69,Predicted outer membrane lipoprotein,1,1
70,"Beta-xylosidase, GH43 family",5,0
71,"Predicted DNA-binding protein AF1194, contains HTH domain, DUF2240 family",4,0
72,Predicted N-acyltransferase,5,0
73,Antibiotic biosynthesis monooxygenase (ABM) superfamily enzyme,4,0
74,Uncharacterized conserved protein BH1414,4,1
75,Predicted ABC-type ATPase or kinase,3,1
76,Predicted hydrolase of the alpha/beta-hydrolase fold,4,0
77,"Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain",5,0
78,Type 1 glutamine amidotransferase (GATase1)-like domain,4,0
79,"Uncharacterized conserved protein, DUF488 family",3,0
80,"Uncharacterized protein CV0675, UCP033623 family",5,0
81,"Predicted transcription regulator, contains HTH domain, MarR family",3,0
82,Uncharacterized conserved protein YezD,4,0
83,"Uncharacterized conserved protein, DUF2062 family",2,1
84,NCAIR mutase (PurE)-related protein,5,0
85,"Uncharacterized metal-binding protein, DUF2103 family",5,0
86,"Pheromone shutdown protein TraB, contains GTxH motif (function unknown)",3,0
87,Phage tail protein,4,0
88,"Uncharacterized conserved protein, DUF2316 domain",5,0
89,"Uncharacterized conserved protein, DUF2153 domain",5,0
90,"Predicted membrane glycosyltransferase AF0583, Arch_YYY/DUF2298 family",4,0
91,"Uncharacterized conserved protein, DUF2336 family",5,0
92,"Predicted restriction endonuclease, Mrr-cat superfamily",4,0
93,"Predicted DNA-binding transcriptional regulator, ArsR family",5,0
94,Predicted oxidoreductase,4,0
95,Phage terminase large subunit,4,0
96,"Uncharacterized conserved protein, DUF1152 domain",4,1
97,Secreted protein containing C-terminal beta-propeller domain distantly related to WD-40 repeats,5,0
98,"Uncharacterized conserved protein, DUF2236 family",5,0
99,Predicted aminopeptidase,4,0
100,Predicted metallopeptidase,3,1
101,"Uncharacterized conserved protein, DUF1513 domain",4,0
102,Extracellular substrate-binding protein,4,0
103,Predicted extracellular nuclease,4,0
104,"Predicted nuclease, RecB family",4,0
105,"Uncharacterized conserved protein, DUF2171 domain",4,0
106,"Predicted protease, Abi (CAAX) family",5,0
107,"Uncharacterized protein, contains SWIM-type Zn finger domain",4,0
108,"Predicted sugar epimerase, xylose isomerase-like family",2,2
109,"Membrane-associated enzyme, PAP2 (acid phosphatase) superfamily",4,1
110,Uncharacterized conserved protein MJ1451,5,0
111,"Uncharacterized conserved protein, DUF2274 domain",4,0
112,"Uncharacterized protein, contains phage Mu head morphogenesis gpF-like domain",4,0
113,"Uncharacterized conserved protein, DUF1851 domain",5,0
114,"Uncharacterized metal-binding protein, DUF411 family",4,0
115,"Uncharacterized conserved protein, DUF951 family",4,0
116,"Uncharacterized Zn-finger containing protein, UPF0148 family",4,0
117,Ubiquitin C-terminal hydrolase,1,2
118,"SirA-like two-layered alpha/beta sandwich domain, DUF2249 family",5,0
119,"Uncharacterized membrane protein MJ1443, UPF0132 family",4,0
120,"Uncharacterized conserved protein with two CxxC motifs, DUF1111 family",4,0
121,Predicted ATP-binding protein involved in virulence,4,0
122,Predicted transcriptional regulator,5,0
123,"Uncharacterized membrane protein PF0508, contains N-terminal glycosyltransferase domain of PMT family",4,0
124,"Adenine-specific DNA methylase, N12 class",4,0
125,"Extracellular solute-binding protein, contains Ig-fold domain",3,0
126,"Metal-dependent phosphatase/phosphodiesterase, HD supefamily",4,1
127,"Predicted transciptional regulator, contains HTH domain",4,0
128,"Uncharacterized protein, contains DUF2192 domain",5,0
129,Prophage antirepressor,3,0
130,Phage terminase large (ATPase) subunit and inactivated derivatives,4,0
131,"Superfamily II helicase, archaea-specific",4,1
132,Mannosyltransferase related to Gpi18,3,0
133,"Predicted acetyltransferase, GNAT family",3,1
134,Uncharacterized membrane protein YjcL,5,0
135,"Uncharacterized conserved protein, DUF465 domain",4,1
136,"Uncharacterized membrane protein, DUF131 family",3,1
137,"Uncharacterized copper-binding protein, cupredoxin-like subfamily",5,0
138,"Uncharacterized metal-binding protein, DUF2227 family",4,1
139,"Uncharacterized conserved protein, DUF1365 family",5,0
140,Steroid 5-alpha reductase family enzyme,5,0
141,N-acyl-D-aspartate/D-glutamate deacylase,4,0
142,Transposase,4,0
143,"Uncharacterized conserved protein, DUF1501 family",5,0
144,"Uncharacterized conserved protein, DUF1850 family",4,1
145,"Uncharacterized conserved protein, DUF1800 family",4,1
146,Predicted glycosyl transferase,4,1
147,"Predicted ATPase, AAA+ superfamily",5,0
148,Glutaredoxin-related protein,5,0
149,"Predicted dithiol-disulfide oxidoreductase, DUF899 family",3,1
150,"Uncharacterized conserved protein, DUF937 domain",5,0
151,Bacteriorhodopsin,5,0
152,Predicted ATP-dependent Lon-type protease,4,0
153,"Predicted DNA modification or repair protein, contains radical SAM and helix-hairpin-helix domains",4,0
154,Predicted membrane-bound dolichyl-phosphate-mannose-protein mannosyltransferase,5,0
155,Bacteriophage protein gp37,5,0
156,Phosphatidylethanolamine N-methyltransferase,2,0
157,"Uncharacterized membrane protein, DUF1361 domain",4,0
158,"Uncharacterized conserved protein MJ0802, methanogenesis marker protein 17, contains DUF2113 domain",4,0
159,"Uncharacterized conserved protein, DUF1178 domain",4,0
160,"Uncharacterized conserved protein, DUF1430 domain",5,0
161,"Uncharacterized Fe-S cluster-containing enzyme, radical SAM superfamily",4,0
162,Predicted small integral membrane protein,4,1
163,Lysozyme family protein,5,0
164,"Uncharacterized protein, contains DUF4139 domain",4,0
165,"Uncharacterized conserved protein, contains a C-terminal ATPase domain",3,0
166,"Uncharacterized conserved protein, contains Zn-finger domain of CHY type",5,0
167,"Uncharacterized conserved protein, DUF2460 domain",5,0
168,"Predicted transcriptional regulator, contains C-terminal CBS domains",4,1
169,"Uncharacterized conserved protein, DUF2332 domain",4,0
170,"Uncharacterized conserved protein, DUF2281 domain",3,0
171,"Uncharacterized conserved protein, DUF2252 family",5,0
172,"Uncharacterized protein, contains Mth938-like domain",3,2
173,"Uncharacterized protein, contains DUF2293 domain",4,0
174,Site-specific recombinase,5,0
175,"Uncharacterized conserved protein, DUF2066 domain",4,1
176,Uncharacterized conserved protein,3,0
177,Uncharacterized Fe-S cluster protein,3,0
178,"Uncharacterized conserved protein, DUF2255 domain",5,0
179,"Uncharacterized conserved protein, lysophospholipid acyltransferase (LPLAT) superfamily",4,0
180,"Uncharacterized conserved protein, DUF2073 family",5,0
181,"Predicted transcriptional regulator, contains two HTH domains",4,0
182,"Predicted ATP-dependent carboligase, ATP-grasp superfamily",5,0
183,Prophage pi2 protein 07,4,0
184,"Uncharacterized conserved protein, DUF2248 family",5,0
185,"Uncharacterized conserved protein, UPF0262 family",3,0
186,"Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily",4,0
187,"Uncharacterized conserved protein, contains ACT domain",4,0
188,"Uncharacterized conserved protein, DUF1794 domain",5,0
189,"Uncharacterized conserved protein, DUF2239 domain",3,0
190,"Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain",1,1
191,Predicted acetyltransferase,2,0
192,"Predicted transcriptional regulator, contains an HTH and PUA-like domains",4,1
193,Endo-beta-N-acetylglucosaminidase D,3,1
194,"Uncharacterized conserved protein, DUF356 domain",4,0
195,"Uncharacterized conserved protein, DUF2175 family",3,1
196,"Predicted hydrolase, HD superfamily",3,0
197,"Uncharacterized conserved protein, DUF2195 domain",5,0
198,"Uncharacterized conserved protein, DUF2112 domain",4,1
199,"Uncharacterized conserved protein related to methyl-CoM reductase subunit C, methanogenesis marker protein 7",3,1
200,"Predicted archaeal serine protease, S18 family",5,0
201,"Bacteriophage DNA transposition protein, AAA+ family ATPase",5,0
202,"Uncharacterized conserved protein, DUF1499 family",3,1
203,Predicted ferric reductase,4,0
204,"Uncharacterized conserved protein, DUF2096 domain",5,0
205,"Uncharacterized conserved protein, contains GYD domain",4,0
206,"Uncharacterized conserved protein, DUF473 domain",2,0
207,"ABC-type uncharacterized transport system, ATPase component",1,1
208,"Uncharacterized conserved protein, DUF2149 domain",5,0
209,"TRAP-type uncharacterized transport system, fused permease components",4,0
210,Predicted glycosyltransferase,3,0
211,"Uncharacterized conserved protein, contains a NRPS condensation (elongation) domain",4,0
212,"Predicted P-loop ATPase, KAP-like",3,0
213,Predicted exporter,3,0
214,"Uncharacterized conserved protein, DUF3820 family",5,0
215,"DNA primase, phage- or plasmid-associated",5,0
216,"Uncharacterized conserved protein, DUF2199 domain",4,0
217,"Uncharacterized membrane protein, contains DUF996 domain",5,0
218,Predicted Zn-dependent protease,5,0
219,"Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains",3,2
220,"Uncharacterized conserved protein, contains von Willebrand factor type A (vWFA) domain",5,0
221,Predicted metal-binding protein,3,1
222,"Predicted acyltransferase, LPLAT superfamily",5,0
223,Predicted amino acid dehydrogenase,2,1
224,"Phage-related protein, predicted endonuclease",2,0
225,"Predicted aminopeptidase, Iap family",2,0
226,"Predicted metal-dependent hydrolase, urease superfamily",5,0
227,"Uncharacterized conserved protein, DUF166 domain",5,0
228,Protein required for attachment to host cells,5,0
229,Predicted dienelactone hydrolase,3,0
230,"Uncharacterized conserved protein, DUF1704 domain",5,0
231,Predicted choloylglycine hydrolase,5,0
232,"Sulfopyruvate decarboxylase, TPP-binding subunit (coenzyme M biosynthesis)",4,1
233,"Uncharacterized conserved protein, DUF2141 family",3,1
234,Phage protein U,1,1
235,"Uncharacterized conserved protein, DUF934 family",4,0
236,"Uncharacterized conserved protein, DUF1326 domain",3,0
237,"Uncharacterized conserved protein, heparinase superfamily",4,0
238,Predicted spermidine synthase with an N-terminal membrane domain,4,0
239,"Uncharacterized conserved protein, DUF2111 domain",4,0
240,"ABC-type uncharacterized transport system, permease component",5,0
241,"Uncharacterized membrane protein, DUF2127 domain",4,0
242,"Uncharacterized conserved protein, DUF2203 domain",4,0
243,NAD kinase,4,0
244,"Predicted nuclease, contains PIN domain",3,1
245,Soluble P-type ATPase,3,1
246,"Uncharacterized conserved protein, DUF2132 family",5,0
247,CBS-domain-containing membrane protein,4,0
248,Muramidase (phage lambda lysozyme),5,0
249,Predicted secreted Zn-dependent protease,4,0
250,"Uncharacterized conserved protein, contains metal-binding DGC domain",4,0
251,"Uncharacterized membrane protein, DUF1648 family",3,0
252,"Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats",5,0
253,"Uncharacterized metal-binding protein MJ0455, DUF1847 family",4,0
254,Uncharacterized conserved protein YtzB,5,0
255,"Predicted metal-dependent phosphohydrolase, HD superfamily",5,0
256,"Predicted house-cleaning noncanonical NTP pyrophosphatase, all-alpha NTP-PPase (MazG) superfamily",5,0
257,"Uncharacterized membrane protein, DUF368 family",5,0
258,"Predicted DNA binding protein, CopG/RHH family",3,1
259,"Predicted nucleic acid-binding protein, contains SWIM-type Zn-finger domain",5,0
260,"Uncharacterized coiled-coil protein, contains DUF342 domain",3,0
261,Predicted phosphoribosyltransferase,4,0
262,"Predicted nucleic acid-binding protein, contains Zn-ribbon domain",5,0
263,"Uncharacterized membrane protein, DUF373 family",4,0
264,"Uncharacterized protein, contains DUF1512 domain",4,0
265,"Uncharacterized conserved protein, DUF736 family",4,0
266,"Uncharacterized conserved protein, DUF2163 domain",5,0
267,Spore maturation protein CgeB,3,0
268,Predicted lipoprotein involved in lipopolysaccharide assembly,5,0
269,Predicted SAM-depedendent methyltransferase,5,0
270,Predicted protein tyrosine phosphatase,4,0
271,"PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)",4,1
272,"Uncharacterized protein, contains GIY-YIG domain",4,0
273,"Uncharacterized conserved protein, DUF1062 domain",4,0
274,"Uncharacterized conserved protein, DUF697 family",2,0
275,"Uncharacterized conserved protein, DUF1489 domain",5,0
276,"Predicted transcriptional regulator, contains HTH domain",3,0
277,"Uncharacterized conserved protein, DUF1330 family",5,0
278,"Glycosyltransferase involved in LPS biosynthesis, GR25 family",4,0
279,"Uncharacterized conserved protein, DUF2330 domain",4,0
280,"Uncharacterized conserved protein, contains ferredoxin domain",4,0
281,"Uncharacterized conserved protein, UPF0212 family",4,1
282,"Cytolysin, a secreted calcineurin-like phosphatase",5,0
283,"Predicted butyrate kinase, DUF1464 family",2,0
284,"Uncharacterized conserved protein, DUF779 family",3,0
285,"Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family",5,0
286,Predicted DNA-binding protein with an HTH domain,4,0
287,"Uncharacterized conserved protein, DUF983 family",4,0
288,Predicted dioxygenase of extradiol dioxygenase family,4,1
289,"Uncharacterized conserved protein, DUF2325 domain",2,0
290,"Predicted nucleic acid-binding protein, contains PIN domain",4,0
291,"Uncharacterized conserved protein, DUF763 domain",2,0
292,"Transposase, IS1182 family",4,0
293,Phage-related protein,3,1
294,"Predicted methyltransferase, contains TPR repeat",3,0
295,"DNA replication initiation complex subunit, GINS family",3,0
296,Hemerythrin domain-containing protein,5,0
297,"Uncharacterized protein, contains DUF3084 domain",2,0
298,Predicted nucleotidyltransferase,3,0
299,"Predicted hydrolase, metallo-beta-lactamase superfamily",4,0
300,Predicted heme/steroid binding protein,5,0
301,Putative component of the toxin-antitoxin plasmid stabilization module,4,0
302,Predicted thioesterase,5,0
303,"Uncharacterized conserved protein, DUF1015 family",4,0
304,"Uncharacterized conserved protein, DUF1853 domain",5,0
305,"Uncharacterized conserved protein, conains N-terminal glutamine amidotransferase (GATase1)-like domain",5,0
306,"Uncharacterized conserved protein, DUF2126 family",3,0
307,"Uncharacterized conserved protein, DUF2161 domain",4,0
308,Mu-like prophage I protein,4,0
309,"Uncharacterized conserved protein, DUF501 family",3,0
310,"Uncharacterized membrane protein, UPF0136 family",3,1
311,Predicted nucleotide-binding protein containing TIR -like domain,3,0
312,"Uncharacterized conserved protein, DUF2322 domain",5,0
313,"Uncharacterized conserved protein, DUF2251 domain",4,1
314,"Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family",5,0
315,"Predicted regulator of amino acid metabolism, contains ACT domain",4,0
316,"Uncharacterized N-terminal domain of tricorn protease, contains WD40 repeats",4,0
317,"Uncharacterized conserved protein, DUF2247 domain",4,0
318,"Serine protease, subtilase family",3,0
319,"ABC-type uncharacterized transport system, periplasmic component",5,0
320,"Uncharacterized conserved protein, DUF2262 domain",5,0
321,Predicted metal-dependent hydrolase,3,0
322,"Thiol-disulfide interchange protein, contains DsbC and DsbD domains",3,0
323,"Uncharacterized protein, contains DUF1214 domain",3,0
324,Roadblock/LC7 domain,4,1
325,"Phage-related protein, tail protein J",4,0
326,"Uncharacterized conserved protein, DUF1150 family",2,1
327,"Uncharacterized conserved protein, contains FMN-binding domain",5,0
328,"Uncharacterized conserved protein, DUF1415 family",4,0
329,"Uncharacterized conserved protein, DUF721 domain",5,0
330,"Predicted ATPase, archaeal AAA+ ATPase superfamily",4,0
331,"Predicted metal-dependent hydrolase, TIM-barrel fold",3,1
332,Superfamily I DNA and RNA helicases,4,0
333,Predicted Ser/Thr protein kinase,3,0
334,Predicted P-loop ATPase and inactivated derivatives,3,0
335,Predicted methyltransferase,4,0
336,Predicted deacetylase,4,0
337,"Uncharacterized conserved protein, DUF2067 domain",4,0
338,Predicted aspartyl protease,4,0
339,Putative hemolysin,3,1
340,"Uncharacterized conserved protein, DUF2155 domain",4,1
341,"ATPase/GTPase, AAA15 family",4,0
342,Uncharacterized membrane-anchored protein,5,0
343,"Predicted antitoxin, contains HTH domain",3,1
344,"Predicted methyltransferase MtxX, methanogen marker protein 4",1,1
345,"MinD superfamily P-loop ATPase, contains an inserted ferredoxin domain",2,2
346,"Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily",3,0
347,"Bacillopeptidase F, M6 metalloprotease family",5,0
348,Predicted periplasmic protein,5,0
349,Phage-related holin (Lysis protein),5,0
350,HKD family nuclease,4,0
351,Uncharacterized conserved protein MJ0498,2,2
352,"Uncharacterized conserved protein, DUF432 domain",4,0
353,Predicted thioredoxin/glutaredoxin,4,0
354,Phage capsid portal protein XkdE,4,0
355,"ABC-type anion transport system, duplicated permease component",4,1
356,"Predicted N-acetyltransferase, GNAT superfamily",3,2
357,"Uncharacterized conserved protein, DUF362 family",4,0
358,"Uncharacterized conserved protein, DUF2277 domain",4,0
359,"Predicted acetyltransferase, GNAT superfamily",5,0
360,"Uncharacterized conserved protein, DUF2333 domain",4,1
361,"Uncharacterized conserved protein, DUF1073 domain",5,0
362,Predicted P-loop ATPase/GTPase,5,0
363,"Uncharacterized membrane protein, UPF0182 family",4,0
364,Phage-related minor tail protein,3,0
365,"Uncharacterized conserved protein, contains DUF2130 domain",4,0
366,"Adenine-specific DNA methylase, contains a Zn-ribbon domain",4,0
367,"Uncharacterized conserved protein, DUF1272 domain",4,0
368,"Uncharacterized conserved protein, DUF2225 family",4,0
369,"Predicted ABC-type sugar transport system, permease component",5,0
370,Predicted RNA methylase,3,1
371,"Uncharacterized conserved protein, DUF169 family",4,0
372,"Uncharacterized conserved protein, DUF2256 family",4,0
373,"Uncharacterized membrane protein, DUF1624 family",3,1
374,Predicted alpha/beta hydrolase,3,1
375,Phage large terminase packaging protein,4,0
376,"Predicted 3-hydroxylacyl-ACP dehydratase, HotDog domain",4,0
377,"Uncharacterized conserved protein, DUF4810 domain",4,1
378,"Uncharacterized conserved protein, DUF1820 domain",3,0
379,"Uncharacterized conserved protein, contains restriction enzyme R protein N terminal (HSDR_N) domain",3,1
380,Esterase/lipase superfamily enzyme,3,0
381,"Predicted RNA polymerase sigma factor, contains C-terminal TPR domain",3,0
382,"Uncharacterized membrane protein, DUF2068 family",3,1
383,"Transposase and inactivated derivatives, TnpA family",3,0
384,Uncharacterized membrane protein,4,0
385,"Uncharacterized conserved protein ECs_4300, contains TPR-like domain",4,0
386,Predicted oxidoreductase of the aldo/keto reductase family,3,0
387,Selenophosphate synthetase-related protein,4,0
388,"Uncharacterized conserved protein, DUF2093 domain",4,0
389,Predicted small metal-binding protein,5,0
390,"Predicted phosphohydrolase or phosphomutase, AlkP superfamily",5,0
391,"Uncharacterized conserved protein, DUF2099 domain",3,0
392,"Uncharacterized conserved protein, DUF2145 domain",2,0
393,"Uncharacterized conserved protein, contains thioredoxin-like domain",5,0
394,"Endonuclease, HJR/Mrr/RecB family",4,1
395,"Uncharacterized protein, contains GH25 family domain",4,0
396,"Archaeal flagellin (archaellin), FlaG/FlaF family",4,0
397,"Uncharacterized small protein, DUF1192 family",4,0
398,Predicted secreted endonuclease distantly related to archaeal Holliday junction resolvase,5,0
399,Signal transduction histidine kinase regulating phosphoglycerate transport system,4,0
400,Uncharacterized Fe-S cluster-containing protein,5,0
401,"Predicted nucleic-acid-binding protein, contains Zn-ribbon domain",5,0
402,Predicted archaeal methyltransferase,4,1
403,"Predicted acyltransferase, DUF1624 domain",5,0
404,"Phage-related protein, tail assembly protein I",2,3
405,"Predicted transcriptional regulator,contains XRE-type HTH domain",5,0
406,"Uncharacterized conserved protein, DUF2267 family",5,0
407,"Predicted phage recombinase, RecA/RadA family",4,0
408,"Predicted GntP-related membrane permease AF0261, DUF401 family",5,0
409,"Uncharacterized membrane protein, DUF4212 domain",3,0
410,Phage-related tail protein,4,0
411,"Uncharacterized conserved protein, DUF2290 domain",2,1
412,"Uncharacterized protein, contains PD-(D/E)XK nuclease domain",5,0
413,"Aromatic ring-opening dioxygenase, LigB subunit",4,0
414,"Predicted outer membrane protein, contains DUF4142 domain",4,0
415,Capsular polysaccharide biosynthesis protein,4,1
416,Predicted metal-binding membrane protein,5,0
417,"Uncharacterized conserved protein, DUF2390 domain",3,0
418,"Uncharacterized protein, contains ferritin-like DUF455 domain",4,0
419,Phage head maturation protease,4,0
420,"Uncharacterized conserved protein, DUF2264 domain",4,0
421,Predicted secreted protein,4,0
422,"Uncharacterized conserved protein, DUF2344 family",4,0
423,"Phage terminase, small subunit",4,0
424,"Uncharacterized conserved protein, DUF1801 domain",5,0
425,"Uncharacterized conserved protein, PA2063/DUF2235 family",4,0
426,Uncharacterized low-complexity protein,4,0
427,Adenine-specific DNA methylase,3,0
428,"Uncharacterized conserved protein MTH_811, UPF0305 family",2,0
429,"Uncharacterized conserved protein, radical SAM superfamily",4,1
430,"Predicted Co/Zn/Cd cation transporter, cation efflux family",5,0
431,Predicted neuraminidase (sialidase),2,0
432,"Uncharacterized conserved protein, contains a phytase-like domain",4,0
433,"Predicted acyltransferase, contains DUF342 domain",5,0
434,Predicted small secreted protein,4,1
435,"Uncharacterized conserved protein, DUF1674 domain",2,0
436,Predicted periplasmic lipoprotein,5,0
437,"Uncharacterized conserved protein, DUF1033 domain",2,1
438,"Uncharacterized conserved protein, DUF1643 domain",3,0
439,Predicted ATPase,5,0
440,"Uncharacterized conserved protein, DUF2286 domain",4,0
441,Conjugal transfer/entry exclusion protein,4,0
442,Secreted trypsin-like serine protease,4,0
443,"Biotin synthase-related protein, radical SAM superfamily",5,0
444,"Uncharacterized conserved protein, DUF2117 domain",2,0
445,Predicted transcriptional regulator with an HTH domain,2,2
