,feature_name,cultured_feature_counts,uncultured_feature_counts
44,"Uncharacterized conserved protein, DUF2096 domain",0,1
45,"Uncharacterized conserved protein, DUF2125 domain",1,0
46,Prophage antirepressor,1,0
47,"Uncharacterized conserved protein, DUF2321 domain",1,0
48,Predicted small metal-binding protein,1,0
49,Predicted periplasmic lipoprotein,0,1
50,"Membrane-associated enzyme, PAP2 (acid phosphatase) superfamily",0,1
51,Phage-related holin (Lysis protein),0,1
52,Mu-like prophage I protein,0,1
53,Uncharacterized conserved protein,0,1
54,"Uncharacterized conserved protein MTH_811, UPF0305 family",1,0
55,NAD kinase,1,0
56,"Predicted acetyltransferase, GNAT superfamily",0,1
57,"Predicted NTP pyrophosphohydrolase, NUDIX family",0,1
58,"Uncharacterized conserved protein, DUF2316 domain",0,1
59,"Uncharacterized Zn-finger containing protein, UPF0148 family",0,1
60,Secreted protein containing C-terminal beta-propeller domain distantly related to WD-40 repeats,0,1
61,Predicted metal-dependent hydrolase,1,0
62,Predicted small integral membrane protein,1,0
63,"Uncharacterized conserved protein, DUF2239 domain",0,1
64,"Predicted DNA modification or repair protein, contains radical SAM and helix-hairpin-helix domains",0,1
65,"Uncharacterized conserved protein, contains thioredoxin-like domain",1,0
66,"Uncharacterized N-terminal domain of tricorn protease, contains WD40 repeats",0,2
67,"Uncharacterized protein, contains SWIM-type Zn finger domain",0,1
68,Predicted Ser/Thr protein kinase,1,1
69,"Uncharacterized metal-binding protein, DUF2227 family",0,1
70,"ABC-type uncharacterized transport system, periplasmic component",0,1
71,Predicted protein tyrosine phosphatase,0,1
72,"Uncharacterized membrane protein, DUF373 family",0,1
73,Selenophosphate synthetase-related protein,1,0
74,Predicted oxidoreductase,2,1
75,"DNA replication initiation complex subunit, GINS family",1,0
76,Prophage pi2 protein 07,1,1
77,"Uncharacterized conserved protein, DUF483 domain",1,1
78,Phage head maturation protease,1,0
79,"Uncharacterized membrane protein, DUF2127 domain",0,1
80,Putative component of the toxin-antitoxin plasmid stabilization module,1,0
81,"Uncharacterized metal-binding protein, DUF2103 family",0,1
82,"Predicted phage recombinase, RecA/RadA family",0,1
83,Adenine-specific DNA methylase,0,1
84,Predicted metal-dependent enzyme of the double-stranded beta helix superfamily,0,1
85,Predicted aminopeptidase,0,1
86,"Phage terminase, small subunit",0,2
87,Uncharacterized integral membrane protein,1,1
88,"Uncharacterized conserved protein, DUF2164 family",0,1
89,"Uncharacterized conserved protein, DUF763 domain",0,1
90,"Uncharacterized conserved protein, DUF1152 domain",1,0
91,"Predicted transcriptional regulator, contains CW (cell wall-binding) repeats and an HTH domain",1,0
92,"Uncharacterized membrane protein, DUF368 family",1,0
93,"Uncharacterized conserved protein, related to short-chain dehydrogenases",0,1
94,"Uncharacterized membrane protein, contains DUF996 domain",1,0
95,Predicted secreted endonuclease distantly related to archaeal Holliday junction resolvase,0,1
96,Superfamily I DNA and RNA helicases,1,0
97,"Uncharacterized conserved protein related to methyl-CoM reductase subunit C, methanogenesis marker protein 7",0,2
98,"Uncharacterized protein, contains phage Mu head morphogenesis gpF-like domain",1,0
99,"Uncharacterized conserved protein, DUF2169 domain",0,1
100,"Uncharacterized conserved protein, DUF1073 domain",1,0
101,Predicted cation transporter,1,0
102,"Uncharacterized conserved protein, DUF2333 domain",2,0
103,"Predicted transcriptional regulator, contains two HTH domains",1,0
104,"Predicted hydrolase, HD superfamily",0,1
105,"Uncharacterized conserved protein, DUF2262 domain",0,1
106,Mu-like prophage DNA circulation protein,1,0
107,Predicted outer membrane lipoprotein,0,2
108,"Uncharacterized conserved protein, DUF1062 domain",1,0
109,"Uncharacterized membrane protein, DUF2243 domain",1,1
110,"Uncharacterized conserved protein, DUF1015 family",0,1
111,"Uncharacterized secreted protein, contains LVIVD repeats, choice-of-anchor domain",0,2
112,"Predicted DNA binding protein, CopG/RHH family",0,1
113,Uncharacterized Fe-S cluster protein,1,0
114,"Uncharacterized conserved protein, DUF1802 family",1,0
115,"Uncharacterized conserved protein, UPF0262 family",1,0
116,Predicted metallopeptidase,0,1
117,Esterase/lipase superfamily enzyme,0,3
118,"Predicted acyltransferase, LPLAT superfamily",0,2
119,Steroid 5-alpha reductase family enzyme,0,1
120,"Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily",1,0
121,"Uncharacterized conserved protein, DUF2111 domain",1,0
122,"Uncharacterized conserved protein, DUF1272 domain",0,1
123,"Uncharacterized conserved protein, contains restriction enzyme R protein N terminal (HSDR_N) domain",0,1
124,Predicted DNA-binding protein with an HTH domain,1,0
125,"Uncharacterized conserved protein, DUF2255 domain",0,1
126,"Uncharacterized conserved protein, DUF697 family",1,0
127,"Predicted transcriptional regulator, contains HTH domain",0,2
128,Transposase,0,1
129,Phage capsid portal protein XkdE,2,0
130,"Polyhydroxyalkanoate (PHA) synthesis regulator protein, binds DNA and PHA",1,0
131,"Biotin synthase-related protein, radical SAM superfamily",2,0
132,"Uncharacterized conserved protein, DUF1415 family",0,1
133,"Uncharacterized conserved protein, DUF2256 family",1,0
134,"Predicted sugar epimerase, xylose isomerase-like family",0,1
135,"Predicted membrane glycosyltransferase AF0583, Arch_YYY/DUF2298 family",0,1
136,Predicted aspartyl protease,0,1
137,Uncharacterized conserved protein BH1414,0,1
138,"Predicted metal-dependent hydrolase, TIM-barrel fold",1,0
139,"Predicted house-cleaning noncanonical NTP pyrophosphatase, all-alpha NTP-PPase (MazG) superfamily",1,0
140,Predicted lipoprotein with conserved Yx(FWY)xxD motif (function unknown),1,0
141,Predicted heme/steroid binding protein,0,1
142,"Metal-dependent phosphatase/phosphodiesterase, HD supefamily",1,0
143,"Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family",0,1
144,"Uncharacterized protein, contains DUF3084 domain",1,0
145,"Uncharacterized conserved protein, DUF721 domain",1,0
146,"Uncharacterized conserved protein with two CxxC motifs, DUF1111 family",0,1
147,"Uncharacterized conserved protein, DUF2264 domain",1,1
148,Predicted nuclease (RNAse H fold),1,1
149,"Uncharacterized conserved protein, contains Zn-finger domain of CHY type",0,1
150,Glutaredoxin-related protein,1,0
151,"Uncharacterized membrane protein MJ1443, UPF0132 family",1,0
152,"Uncharacterized conserved protein, DUF2153 domain",1,0
153,Uncharacterized membrane-anchored protein,0,1
154,"Uncharacterized conserved protein, DUF2336 family",0,3
155,"Uncharacterized conserved protein, DUF2076 domain",1,0
156,"Predicted dithiol-disulfide oxidoreductase, DUF899 family",0,1
157,"Uncharacterized conserved protein, DUF2274 domain",2,0
158,"Uncharacterized conserved protein, DUF169 family",0,2
159,"Adenine-specific DNA methylase, contains a Zn-ribbon domain",1,1
160,Signal transduction histidine kinase regulating phosphoglycerate transport system,1,1
161,Predicted exporter,1,0
162,"Uncharacterized conserved protein, cupin superfamily",1,1
163,"Uncharacterized conserved protein, DUF2225 family",1,0
164,"Uncharacterized conserved protein, DUF2062 family",1,0
165,"Thiol-disulfide interchange protein, contains DsbC and DsbD domains",0,1
166,"Uncharacterized protein, contains PD-(D/E)XK nuclease domain",1,0
167,"Uncharacterized membrane protein, DUF4212 domain",0,1
168,"Uncharacterized conserved protein, DUF2093 domain",0,1
169,Predicted component of the type VI protein secretion system,1,0
170,Muramidase (phage lambda lysozyme),0,1
171,Predicted ABC-type ATPase or kinase,2,0
172,Predicted dienelactone hydrolase,0,1
173,"Uncharacterized conserved protein, DUF2087 family",2,0
174,Conjugal transfer/entry exclusion protein,0,1
175,"Predicted metal-dependent phosphohydrolase, HD superfamily",1,0
176,"Predicted transciptional regulator, contains HTH domain",1,0
177,CBS-domain-containing membrane protein,0,1
178,"Phage-related protein, tail assembly protein I",0,2
179,"Uncharacterized conserved protein, DUF2330 domain",1,0
180,Secreted trypsin-like serine protease,0,1
181,"Uncharacterized conserved protein, DUF1499 family",1,0
182,"Phage-related protein, tail protein J",1,2
183,"Uncharacterized conserved protein, DUF2236 family",0,1
184,"Uncharacterized conserved protein, DUF1704 domain",0,1
185,Predicted RNA methylase,1,0
186,"Predicted butyrate kinase, DUF1464 family",1,1
187,"Uncharacterized conserved protein, contains ACT domain",1,0
188,"Uncharacterized conserved protein, DUF2252 family",1,1
189,"Uncharacterized conserved protein, DUF362 family",0,1
190,Uncharacterized conserved protein YezD,1,0
191,"Uncharacterized conserved protein, DUF779 family",0,1
192,"Bacteriophage DNA transposition protein, AAA+ family ATPase",0,1
193,"Predicted nuclease, RecB family",0,2
194,"Superfamily II helicase, archaea-specific",1,0
195,Uncharacterized radical SAM domain-containing protein,1,1
196,"Predicted regulator of amino acid metabolism, contains ACT domain",0,1
197,"Uncharacterized membrane protein, DUF1361 domain",0,3
198,Predicted archaeal methyltransferase,0,1
199,"Beta-xylosidase, GH43 family",0,1
200,"Uncharacterized conserved protein, DUF2325 domain",1,0
201,Type 1 glutamine amidotransferase (GATase1)-like domain,1,0
202,"Predicted nucleic acid-binding protein, contains PIN domain",0,1
203,Predicted methyltransferase,0,1
204,Aminoglycoside phosphotransferase family enzyme,0,1
205,Predicted choloylglycine hydrolase,1,0
206,"Uncharacterized protein, contains Mth938-like domain",0,1
207,"Predicted methyltransferase MtxX, methanogen marker protein 4",0,1
