,feature_name,cultured_feature_counts,uncultured_feature_counts
120,"Uncharacterized conserved protein related to methyl-CoM reductase subunit C, methanogenesis marker protein 7",0,2
121,Glutaredoxin-related protein,1,0
122,Predicted metallopeptidase,0,1
123,"Uncharacterized conserved protein with two CxxC motifs, DUF1111 family",0,1
124,Predicted transcriptional regulator,0,1
125,"Predicted nuclease, RecB family",0,1
126,"Uncharacterized membrane protein, contains DUF996 domain",1,0
127,"Uncharacterized membrane protein MJ1443, UPF0132 family",1,0
128,Prophage pi2 protein 07,1,0
129,"Uncharacterized conserved protein, DUF1152 domain",1,0
130,"Uncharacterized conserved protein, DUF1704 domain",0,1
131,"Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family",0,1
132,"Uncharacterized conserved protein, DUF1330 family",1,0
133,"Uncharacterized conserved protein, contains Zn-finger domain of CHY type",0,1
134,"Predicted RNase MK1237, contains PIN domain, UPF0278 family",0,1
135,"Uncharacterized conserved protein, radical SAM superfamily",0,0
136,Phage-related holin (Lysis protein),0,1
137,"Uncharacterized membrane protein, DUF4212 domain",0,0
138,"Uncharacterized protein, contains PD-(D/E)XK nuclease domain",1,0
139,"Uncharacterized conserved protein, UPF0212 family",1,0
140,"Uncharacterized conserved protein, DUF2262 domain",0,1
141,"Uncharacterized secreted protein, contains LVIVD repeats, choice-of-anchor domain",0,1
142,"Uncharacterized conserved protein, PA2063/DUF2235 family",0,0
143,Predicted protein tyrosine phosphatase,0,1
144,Predicted RNA methylase,1,0
145,Uncharacterized archaeal Zn-finger protein,1,0
146,Mu-like prophage I protein,0,1
147,"Uncharacterized conserved protein, DUF1415 family",0,1
148,"Uncharacterized conserved protein, DUF1015 family",0,1
149,Phage head maturation protease,1,0
150,"Predicted sugar epimerase, xylose isomerase-like family",0,1
151,"Uncharacterized conserved protein, DUF2125 domain",1,0
152,"Endonuclease, HJR/Mrr/RecB family",1,0
153,Steroid 5-alpha reductase family enzyme,0,1
154,Superfamily I DNA and RNA helicases,1,0
155,"Uncharacterized membrane protein, DUF2243 domain",0,1
156,"Uncharacterized conserved protein, DUF483 domain",1,1
157,Uncharacterized conserved protein YezD,0,0
158,"Uncharacterized conserved protein, DUF763 domain",0,1
159,"Predicted house-cleaning noncanonical NTP pyrophosphatase, all-alpha NTP-PPase (MazG) superfamily",0,0
160,Predicted small secreted protein,0,0
161,"Uncharacterized protein, contains SWIM-type Zn finger domain",0,1
162,Predicted oxidoreductase,2,1
163,"Predicted nucleic acid-binding protein, contains SWIM-type Zn-finger domain",0,1
164,"Phage-related protein, tail assembly protein I",0,2
165,"Predicted phage recombinase, RecA/RadA family",0,1
166,"Phage-related protein, tail protein J",1,1
167,"Uncharacterized N-terminal domain of tricorn protease, contains WD40 repeats",0,1
168,"Uncharacterized conserved protein, DUF937 domain",0,2
169,Predicted metal-dependent hydrolase,1,0
170,Predicted deacetylase,0,1
171,"Predicted transcriptional regulator, contains two HTH domains",1,0
172,"Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily",1,0
173,Predicted DNA-binding protein with an HTH domain,1,0
174,"Uncharacterized conserved protein, DUF1499 family",0,0
175,"Uncharacterized Zn-finger containing protein, UPF0148 family",0,1
176,Mannosyltransferase related to Gpi18,1,0
177,"Predicted transcriptional regulator, contains CW (cell wall-binding) repeats and an HTH domain",0,0
178,"Uncharacterized conserved protein, DUF2111 domain",0,0
179,"Adenine-specific DNA methylase, contains a Zn-ribbon domain",1,1
180,"Uncharacterized conserved protein, DUF697 family",1,0
181,Predicted cation transporter,1,0
182,Ubiquinone biosynthesis protein COQ9,0,0
183,"Uncharacterized conserved protein, DUF2236 family",0,1
184,"Predicted regulator of amino acid metabolism, contains ACT domain",0,1
185,Predicted aspartyl protease,0,1
186,"Uncharacterized conserved protein, DUF1073 domain",1,0
187,"Bacteriophage DNA transposition protein, AAA+ family ATPase",0,1
188,Predicted choloylglycine hydrolase,1,0
189,"Predicted DNA-binding transcriptional regulator with XRE-family HTH domain, DUF2089 family",1,0
190,"Uncharacterized conserved protein, DUF2336 family",0,2
191,"Uncharacterized conserved protein, UPF0262 family",1,0
192,"Uncharacterized conserved protein, DUF2252 family",1,0
193,"Polyhydroxyalkanoate (PHA) synthesis regulator protein, binds DNA and PHA",1,0
194,"Uncharacterized conserved protein MTH_811, UPF0305 family",1,0
195,"Uncharacterized metal-binding protein, DUF2227 family",0,1
196,"Predicted metal-dependent hydrolase, urease superfamily",1,0
197,Type 1 glutamine amidotransferase (GATase1)-like domain,1,0
198,"Predicted GntP-related membrane permease AF0261, DUF401 family",0,1
199,"Uncharacterized conserved protein, DUF721 domain",1,0
200,"Uncharacterized conserved protein, related to short-chain dehydrogenases",0,1
201,"Uncharacterized conserved protein, DUF362 family",0,1
202,Uncharacterized conserved protein,0,1
203,"Predicted nucleic-acid-binding protein, contains Zn-ribbon domain",0,0
204,"ABC-type anion transport system, duplicated permease component",1,0
205,"Uncharacterized membrane protein, DUF1361 domain",0,2
206,Predicted exporter,1,0
207,"Uncharacterized small protein, DUF1192 family",1,0
