,feature_name,cultured_feature_counts,uncultured_feature_counts
35,"Stage IV sporulation protein SpoIVA, required for spore cortex formation and coat assembly (SpoIVA) (PUBMED:19775244;23267091)",0,0
36,Glycerate kinase (GlxK) (PDB:1TO6),1,1
37,Stage 0 sporulation regulatory phosphatase Spo0E (Spo0E) (PUBMED:8127878;18045868),1,0
38,Isopentenyldiphosphate isomerase (Idi) (PDB:1NFS),0,0
39,Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities (MalY) (PDB:4DGT),1,0
40,Pantothenate kinase-related protein Tda10 (topoisomerase I damage affected protein) (Tda10) (PDB:1ODF),0,0
41,"Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain (NifU) (PDB:2Z51)",0,0
42,Pyruvate-formate lyase (PflD) (PDB:1CM5),1,0
43,Beta-galactosidase GanA (GanA) (PDB:1KWG),0,1
44,"Predicted periplasmic protein YdeI with OB-fold, BOF family (YdeI) (PDB:1NNX) (PUBMED:15178340)",1,0
45,DNA-binding SWIB/MDM2 domain (Rsc6),1,0
46,"Uncharacterized conserved protein, UPF0548 family",1,0
47,Peptide deformylase (Def) (PDB:1BS4),1,0
48,Uncharacterized conserved protein MJ0453 (PDB:1Z9V),0,0
49,Replication fork clamp-binding protein CrfC (dynamin-like GTPase family) (CrfC) (PDB:1JWY),1,1
50,"Predicted ABC-type exoprotein transport system, permease component (EcsB)",1,0
51,NADH:ubiquinone oxidoreductase subunit 6 (chain J) (NuoJ) (PDB:4HE8),0,1
52,"Arylsulfatase A or related enzyme, AlkP superfamily (AslA) (PDB:1E1Z)",0,0
53,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (IspF) (PDB:1GX1)",0,0
54,3'->5' ssDNA/RNA exonuclease TatD (TatD) (PDB:1J6O) (PUBMED:10747959;25114049),0,0
55,"Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain (IrpA2) (PUBMED:21799754)",1,0
56,"Cell fate regulator YmcA, YheA/YmcA/DUF963 family (controls sporulation, competence, biofilm development) (YmcA) (PDB:6PRH) (PUBMED:23490197)",1,0
57,"Outer membrane scaffolding protein for murein synthesis, MipA/OmpV family (OmpV)",0,1
58,"Uncharacterized conserved protein YcsI, UPF0317/DUF1446 family (YcsI) (PDB:2PIF)",1,0
59,3-keto-L-gulonate-6-phosphate decarboxylase (UlaD) (PDB:3F4W),1,0
60,"Uncharacterized protein CoxE, contains von Willebrand factor type A (vWA) domain (CoxE)",0,0
61,Nitrate/nitrite transporter NarK (NarK) (PDB:4JR9),0,1
62,"DNA-binding transcriptional regulator, FrmR family (FrmR) (PDB:2HH7)",0,0
63,"Predicted metal-dependent phosphohydrolase, HD superfamily",1,0
64,Negative regulator of flagellin synthesis (anti-sigma28 factor) (FlgM),0,0
65,"Stage V sporulation protein SpoVM, required for spore cortex and coat synthesis (SpoVM) (PDB:2MVH) (PUBMED:8231808;9534248;9287010;12562810;17427285;18820968;22463703;29102609;25825747)",0,0
66,Tellurite resistance membrane protein TerC (TerC),0,0
67,"Type III secretory pathway, EscR/YscR component (EscR) (PDB:6R6B)",0,0
68,Ribulose bisphosphate carboxylase small subunit (RbcS) (PDB:2YBV),0,0
69,DNA topoisomerase IB (Top1) (PDB:1A31),0,1
70,"Flagellar motility protein MotE, a chaperone for MotC folding (MotE) (PUBMED:15101977)",0,0
71,Cytidylyltransferase family enzyme (PUBMED:25583072),0,0
72,Superfamily II DNA and RNA helicase (SrmB) (PDB:3RRM),0,1
73,"Uncharacterized conserved protein, DUF4440 domain (PDB:1TP6)",0,0
74,"Uncharacterized conserved protein, DUF1704 domain",0,1
75,Aromatic ring hydroxylase (YoaI) (PDB:1U8V),0,1
76,2-keto-3-deoxy-L-rhamnonate aldolase RhmA (HpcH) (PDB:1DXE),0,1
77,Predicted small metal-binding protein,1,0
78,Membrane-bound inhibitor of C-type lysozyme (MliC) (PDB:2F09),1,0
79,Putative copper export protein (PcoD),0,0
80,"Predicted aminoacyl-tRNA deacylase, YbaK-like aminoacyl-tRNA editing domain (ProX) (PDB:5VXB)",3,0
81,"ssDNA and dsDNA 5'-3' nuclease NurA, repair of double-stranded DNA breaks (NurA) (PDB:2YGK) (PUBMED:29149348)",1,0
82,Predicted Zn-dependent protease,0,0
83,Fatty acid desaturase (DesA),1,1
84,"Chitinase, GH19 family (GH19) (PDB:1WVU) (PUBMED:17010167)",0,0
85,"DNA-binding transcriptional regulator, PadR family (PadR) (PDB:1XMA) (PUBMED:19096365)",0,0
86,"Uncharacterized conserved protein, DUF1643 domain",0,1
87,"ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component (PotA) (PDB:1Z47)",0,1
88,Fe-S-cluster-containing hydrogenase component 2 (HycB),0,1
89,"Zn-dependent peptidase, M16 (insulinase) family (Cym1) (PDB:2FGE)",0,1
90,Cytochrome P450 (CypX) (PDB:3A4Z),0,0
91,Flagellar basal body-associated protein FliL (FliL),0,1
92,Uncharacterized conserved protein YcfL (YcfL),0,1
93,Ammonia channel protein AmtB (AmtB) (PDB:1U77),0,0
94,Glycerol-3-phosphate dehydrogenase (GlpA) (PDB:2RGH),1,0
95,"ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppC)",0,0
96,"Uncharacterized membrane protein YkvA, DUF1232 family (YkvA)",1,0
97,Arginine exporter protein ArgO (ArgO),0,0
98,"Asparagine N-glycosylation enzyme, membrane subunit Stt3 (Stt3) (PDB:2LGZ)",0,0
99,Multidrug transporter EmrE and related cation transporters (EmrE) (PDB:2I68),0,1
100,Phage large terminase packaging protein,0,1
101,Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase (PurE) (PDB:1D7A),0,0
102,DNA topoisomerase IA (TopA) (PDB:1CY0),1,0
103,"Uncharacterized sporulation membrane protein YrzE, contains DUF3792 domain (YrzE)",0,0
104,"Vitamin K epoxide reductase (VKOR) family protein, predicted involvement in disulfide bond formation (PDB:3KP9) (PUBMED:24576574)",0,1
105,"tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA (TruB) (PDB:1K8W)",0,0
106,Thymidine phosphorylase (DeoA) (PDB:1AZY),1,0
107,Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake (Smf) (PDB:3MAJ),0,0
108,Preprotein translocase subunit SecE (SecE) (PDB:5MG3) (PUBMED:29684280),0,0
109,"Kef-type K+ transport system, membrane component KefB (KefB) (PDB:4BWZ)",0,0
110,"Acetolactate synthase small subunit, contains ACT domain (IlvM)",0,0
111,Protein tyrosine/serine phosphatase Oca4 (Oca4) (PDB:1XRI),0,0
112,"DNA repair protein RadA/Sms, contains AAA+ ATPase domain (Sms) (PDB:5LKM) (PUBMED:30877841)",0,3
113,Archaeal histone H3/H4 (HHT1) (PDB:6GEJ),0,1
114,"Uncharacterized short protein YbdD, DUF466 family (YbdD)",1,0
115,UDP-N-acetylglucosamine enolpyruvyl transferase (MurA) (PDB:1A2N),1,0
116,"Uncharacterized conserved protein, lysophospholipid acyltransferase (LPLAT) superfamily",0,1
117,"Predicted DNA-binding protein YlxM, UPF0122 family (YlxM) (PDB:1S7O)",1,0
118,Spore coat protein CotV/CotX (outer spore coat) (CotV) (PUBMED:8509331),0,0
119,"CMP-N-acetylneuraminic acid synthetase, NeuA/PseF family (NeuA) (PDB:1EYR)",0,1
120,"D-serine deaminase, pyridoxal phosphate-dependent (Dsd1) (PDB:3ANU)",1,0
121,HKD family nuclease,0,0
122,"Uncharacterized protein, contains DUF1214 domain",1,0
123,Formylmethanofuran dehydrogenase subunit C (FwdC) (PDB:5T5I),1,1
124,"Uncharacterized sporulation protein YqfX, contains DUF308 domain (YqfX) (PUBMED:16501307)",0,0
125,6-phosphogluconate dehydrogenase (decarboxylating) (YqeC) (PDB:4E21),1,0
126,Putative Mn2+ efflux pump MntP (MntP),0,0
127,"Putative effector of murein hydrolase LrgA, UPF0299 family (YohJ)",0,0
128,"FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis) (YigB) (PDB:4JB3) (PUBMED:24123841)",1,1
129,"Uncharacterized membrane protein YjjP, DUF1212 family (YjjP)",1,0
130,"DNA-binding transcriptional regulator, GntR family (MngR) (PDB:2WV0)",1,0
131,"CRISPR-Cas system type III CSM-effector complex subunit Csm4, RAMP superfamily Cas5 group (Csm4) (PDB:4QTS)",0,1
132,"Uncharacterized conserved protein, NAD-dependent epimerase/dehydratase family (PDB:2G0T)",0,1
133,Uncharacterized conserved protein YezD,0,0
134,"ABC-type branched-chain amino acid transport system, ATPase component LivG (LivG) (PDB:1G9X) (PUBMED:29514851)",0,0
135,"Aspartate carbamoyltransferase, catalytic subunit (PyrB) (PDB:1NBE)",1,0
136,"Uncharacterized conserved protein, DUF2252 family",0,2
137,"Uncharacterized conserved protein YfkK, UPF0435 family (YfkK)",1,0
138,ESX protein secretion system component YukC (YukC) (PDB:2YNQ) (PUBMED:24798022),0,0
139,"Periplasmic ferric-dicitrate binding protein FecR, regulates iron transport (FecR) (PDB:5CAM)",1,0
140,"Uncharacterized conserved protein, DUF2225 family",0,0
141,Quinol monooxygenase YgiN (YgiN) (PDB:1R6Y) (PUBMED:15613473),1,0
142,"Uncharacterized conserved protein, DUF2255 domain",0,0
143,6-pyruvoyl-tetrahydropterin synthase (QueD) (PDB:1B66) (PUBMED:14660578;17384645),0,1
144,Periplasmic deferrochelatase/peroxidase EfeB (EfeB) (PDB:2D3Q),1,0
145,"Uncharacterized conserved protein YihD, DUF1040 family (YihD) (PDB:2KO6)",0,0
146,Hypoxanthine phosphoribosyltransferase (Hpt1) (PDB:2JKZ),0,0
147,"Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase or related protein (GlpX) (PDB:1NI9)",0,1
148,Formyltetrahydrofolate hydrolase (PurU) (PDB:3O1L),1,1
149,Acyl transferase domain in polyketide synthase (PKS) enzymes (PksD) (PDB:6IYO),0,0
150,"Acetyl xylan esterase AxeA and related esterases, LpqC family (LpqC) (PDB:2D80) (PUBMED:9291122)",0,2
151,"Plasmid stability protein StbC1, contains ribbon-helix-helix domain (StbC1) (PUBMED:30728866)",0,1
152,"Uncharacterized conserved protein YciU, UPF0263 family (YciU) (PDB:1NNV)",0,0
153,"1,4-alpha-glucan branching enzyme (GlgB) (PDB:4LPC) (PUBMED:25871919)",0,1
154,"tRNA 2-selenouridine synthase SelU, contains rhodanese domain (SelU)",1,0
155,Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC),0,1
156,Glutamate synthase domain 3 (GltB3) (PDB:1EA0),0,1
157,Ribosomal protein L30/L7E (RpmD) (PDB:1VS6),0,1
158,"SirA-like two-layered alpha/beta sandwich domain, DUF2249 family",0,1
159,"ABC-type iron transport system FetAB, permease component (FetB) (PUBMED:24038693)",0,1
160,"C-terminal domain of the GTP 3',8'-cyclase MoaA, radical SAM superfamily (molybdenum cofactor biosynthesis) (MoaA2) (PUBMED:25941396)",0,1
161,Outer membrane protein TolC (TolC) (PDB:1EK9),1,0
162,"DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain (ARO8) (PDB:2R2N)",0,1
163,"Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit (CoxL) (PDB:1DGJ) (PUBMED:10095793)",0,0
164,DNA polymerase B elongation subunit (PolB) (PDB:6P1H),0,1
165,"Predicted Co/Zn/Cd cation transporter, cation efflux family",0,1
166,"Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family (YloU)",0,0
167,Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK (TesA) (PDB:1BWP),1,0
168,"Predicted glycosyl hydrolase, contains GH57 and DUF1957 domains (PDB:1UFA)",0,1
169,"Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit (NuoL) (PDB:3RKO)",1,0
170,"Uncharacterized conserved protein YozE, UPF0346 family (YozE) (PDB:2FJ6)",0,1
171,Dolichol kinase (SEC59),0,1
172,"Uncharacterized protein, contains predicted SAM-dependent methyltransferase domain (PDB:4PIM)",0,0
173,Predicted regulatory domain of a methyltransferase (PDB:5DNK),0,0
174,Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A) (Efp) (PDB:1UEB),0,2
175,NAD-specific glutamate dehydrogenase (Gdh2),1,0
176,Molybdopterin-guanine dinucleotide biosynthesis protein (MobB) (PDB:1NP6) (PUBMED:32239579),0,2
177,Erythromycin esterase homolog (YbfO) (PDB:2QGM),0,0
178,Transcriptional and/or translational regulatory protein YebC/TACO1 (TACO1) (PDB:1KON),0,0
179,"Vancomycin resistance protein YoaR (function unknown), contains peptidoglycan-binding and VanW domains (YoaR)",0,1
180,"UTP pyrophosphatase, metal-dependent hydrolase family (YgjP) (PDB:4JIU) (PUBMED:27941785)",1,0
181,Predicted RNA methylase,0,2
182,Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase (ArgE) (PDB:1CG2),1,1
183,Sugar lactone lactonase YvrE (YvrE) (PDB:1E1A),0,0
184,"Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component, beta subunit (AcoB) (PDB:2OZL)",0,0
185,"Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB (AgaB) (PDB:1BLE)",0,0
186,Transcriptional regulator CtsR (CtsR) (PDB:3H0D),1,0
187,Ribosome biogenesis GTPase RbgA (RbgA) (PDB:6G14),0,0
188,"TPP-dependent trihydroxycyclohexane-1,2-dione (THcHDO) dehydratase, myo-inositol metabolism (IolD)",1,0
189,"Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family (PptA) (PDB:1BJP)",0,0
190,Antibiotic biosynthesis monooxygenase (ABM) superfamily enzyme,0,0
191,Zn-dependent metalloprotease (Neutral protease B) (LasB) (PDB:3NQY),0,1
192,Predicted RNA-binding protein,0,0
193,"Putative sterol carrier protein, contains SCP2 domain (SCP2)",0,0
194,L-fucose isomerase or related protein (FucI) (PDB:1FUI) (PUBMED:22865846),0,0
195,Riboflavin transporter FmnP (FmnP) (PDB:3P5N),0,0
196,"Alkylhydroperoxidase family enzyme, contains CxxC motif (YciW) (PDB:1GU9)",1,0
197,"Uncharacterized conserved protein YoxC, contains an MCP-like domain",0,2
198,"Predicted antitoxin component YuzE of a toxin-antitoxin system, DUF2283 family (YuzE)",0,0
199,Transcription termination factor Rho (Rho) (PDB:1PVO),0,2
200,Lipoate-protein ligase B (LipB) (PDB:2QHT) (PUBMED:19798051),0,0
201,"Uncharacterized protein, contains ferritin-like DUF455 domain",1,0
202,Sensor histidine kinase WalK (WalK) (PDB:4I5S),0,1
203,Flavin prenyltransferase UbiX (UbiX) (PDB:1SBZ) (PUBMED:28754323;26083743),0,1
204,Truncated hemoglobin YjbI (YjbI) (PDB:1DLW),1,1
205,"Uncharacterized conserved protein, related to short-chain dehydrogenases",1,0
206,Uncharacterized SPBc2 prophage-derived protein YoqJ (YoqJ) (PDB:2NX2),0,0
207,Flp pilus assembly protein CpaB (CpaB),2,0
208,Phosphoglucomutase/phosphomannomutase (Pgm) (PDB:1C47) (PUBMED:30938049),0,0
209,"Cobalamin biosynthesis protein CobN, Mg-chelatase (CobN) (PDB:4ZHJ)",0,0
210,"Uncharacterized conserved protein YktB, UPF0637 family (YktB) (PDB:2A8E)",1,0
211,Uncharacterized membrane protein (PDB:5VRE),0,1
212,"Uncharacterized protein, contains phage Mu head morphogenesis gpF-like domain",0,0
213,Short chain fatty acids transporter (AtoE),0,0
214,Uncharacterized conserved protein (PDB:5YIU),1,1
215,Serine/threonine-protein kinase RIO1 (RIO1) (PDB:4OTP),0,2
216,NCAIR mutase (PurE)-related protein,1,0
217,"Secreted phosphatase, PhoX family (PhoX) (PDB:3ZWU)",0,1
218,"Ethanolamine utilization protein EutT, cobalamin adenosyltransferase (EutT)",0,2
219,"Uncharacterized membrane protein, UPF0182 family",1,0
220,"CRISPR/Cas system endoribonuclease Cas6, RAMP superfamily (Cas6a)",0,1
221,"Uncharacterized conserved protein, contains a phytase-like domain",0,0
222,Acyl-homoserine lactone (AHL) acylase PvdQ (PvdQ) (PDB:4HST),0,1
223,Carbamoyl dehydratase HypE (hydrogenase maturation factor) (HypE) (PDB:2I6R) (PUBMED:28618091),0,0
224,"Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain",1,0
225,Various environmental stresses-induced protein Ves (function unknown) (Ves) (PDB:1YLL) (PUBMED:14499931),0,0
226,"Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase) (Pta) (PDB:1QZT) (PUBMED:28754323)",2,0
227,"ABC-type Na+ efflux pump, permease component NatB (NatB)",0,0
228,"Chromosome segregation protein Spo0J, contains ParB-like nuclease domain (Spo0J) (PDB:1R71)",0,0
229,"Uncharacterized conserved protein YcfJ, contains glycine zipper 2TM domain (YcfJ)",2,0
230,"Fe-S cluster-containing oxidoreductase, includes glycolate oxidase subunit GlcF (GlpC)",1,0
231,"Reactive chlorine resistance protein RclC/YkgB, DUF417 family (YkgB) (PUBMED:24078635)",0,0
232,"Transcriptional regulator, contains XRE-family HTH domain (HipB) (PDB:1ADR)",0,0
233,Sphingosine uptake channel SphA-related outer membrane channel (SphA) (PDB:4RL8) (PUBMED:26149193),0,0
234,"1,4-dihydroxy-6-naphtoate synthase (menaquinone biosynthesis, futalosine pathway) (MqnD) (PDB:2CZL)",0,0
235,Malate/lactate dehydrogenase (Mdh) (PDB:4WLO),0,0
236,"NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family (YrpB)",0,0
237,Ribosomal protein S20 (RpsT) (PDB:4V4H),1,0
238,"Uncharacterized conserved protein, DUF166 domain",0,0
239,DNA segregation ATPase FtsK/SpoIIIE or related protein (FtsK) (PDB:2IUT),1,0
240,Phosphoglycerate dehydrogenase or related dehydrogenase (SerA) (PDB:3OET),0,0
241,Energy-coupling factor transporter ATP-binding protein EcfA2 (EcfA2) (PDB:4HUQ),0,1
242,"Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate (Nit2) (PUBMED:28373563)",0,0
243,2-iminoacetate synthase ThiH/Menaquinone biosynthesis enzymes MqnC and MqnE (ThiH) (PDB:4WCX) (PUBMED:18801996),1,1
244,Mu-like prophage host-nuclease inhibitor protein Gam (Gam),0,1
245,"K+/H+ antiporter KhtSTU, c-di-AMP-binding regulatory subunit KhtT, contains RCK_C (TrkA_C) domain (KhtT) (PDB:4J90) (PUBMED:24330391;31061098)",2,0
246,Stress response protein YsnF (function unknown) (YsnF),0,1
247,"Stringent starvation protein B, binds SsrA peptide (SspB) (PDB:1OU8)",1,0
248,Polyisoprenoid-binding periplasmic protein YceI (YceI) (PDB:1WUB) (PUBMED:15741337;20236316),0,1
249,"Zn-dependent dipeptidase, microsomal dipeptidase homolog (PDB:1ITQ) (PUBMED:14499931)",0,0
250,Divalent cation tolerance protein CutA (CutA1) (PDB:1NAQ),0,1
251,Pullulanase/glycogen debranching enzyme (PulA) (PDB:2WSK),2,0
252,"Adenylate cyclase class IV, CYTH domain (includes archaeal enzymes of unknown function) (CyaB) (PDB:1YEM)",1,0
253,Secreted protein containing bacterial Ig-like domain and vWFA domain (YfbK),2,0
254,Phosphodiesterase/alkaline phosphatase D (PhoD) (PDB:2YEQ),0,1
255,Nitrogen regulatory protein PII (GlnK) (PDB:2GW8) (PUBMED:24610711),1,0
256,"DNA polymerase I, 3'-5' exonuclease and polymerase domains (PolA) (PDB:1D8Y)",0,0
257,"tRNA U34 5-carboxymethylaminomethylation enzyme Elp3 (RNA elongator complex protein 3), contains radical SAM and acetyltransferase domains (ELP3) (PDB:6IA8) (PUBMED:25151136;27455459)",0,1
258,Esterase/lipase (YvaK) (PDB:4DIU),0,0
259,"Cysteine protease, C1A family (PDB:1AEC)",0,0
260,Cytochrome c peroxidase (MauG) (PDB:1EB7),1,0
261,"Uncharacterized membrane protein YoaK, UPF0700 family (YoaK)",0,0
262,Purine nucleoside phosphorylase (XapA) (PDB:1YQQ),0,0
263,"Uncharacterized conserved protein, DUF596 domain (PDB:2O5H)",1,0
264,SigmaK checkpoint regulator BofC  (Bypass-of-forespore protein C) (BofC) (PDB:2BW2) (PUBMED:9025289;16049010),0,1
265,Restriction endonuclease Mrr (Mrr),0,1
266,"Predicted RNase H-related nuclease YkuK, DUF458 family (YkuK) (PUBMED:16165328)",1,0
267,"16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family (RsmB) (PDB:2FRX)",1,0
268,Asp/Glu/hydantoin racemase (Dcg1),2,0
269,Glycine cleavage system protein T (aminomethyltransferase) (GcvT) (PDB:2GAH) (PUBMED:25433025;25505271),1,0
270,"Abortive phage infection protein AbiEi, antitoxin conponent of an AbiEi-AbiEii TA system (AbiEi) (PUBMED:24465005;29518409)",0,0
271,Alpha-glucuronidase (AguA2) (PDB:1GQI),0,0
272,"Tetrahydromethanopterin S-methyltransferase, subunit G (MtrG)",0,0
273,Endoglucanase Acf2 (Acf2),0,0
274,"DNA-binding transcriptional regulator DnrI/AfsR/EmbR, SARP family, contains BTAD domain (DnrI) (PDB:2FEZ) (PUBMED:12625841)",1,0
275,Cytochrome b subunit of the bc complex (QcrB/PetB) (PDB:1VF5),1,0
276,"Uncharacterized conserved protein YeaO, DUF488 family (YeaO)",0,1
277,"Uncharacterized conserved protein, DUF2218 domain (PDB:2JPI)",0,0
278,Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase (Cls) (PDB:1BYR),1,0
279,"Predicted RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family (YcfA) (PDB:1WHZ) (PUBMED:16895922)",0,1
280,Precorrin-8X methylmutase CbiC/CobH (CobH) (PDB:1F2V),0,0
281,"Cytokinesis protein 3, contains TGc (transglutaminase/protease-like) domain (CYK3)",1,0
282,"ABC-type phosphate transport system, ATPase component (PstB)",0,0
283,"ECF-type transporter of queuosine precursor, membrane (S) component (QueT) (PUBMED:21135102;31481610)",2,0
284,"Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily (IaaA) (PDB:1APY)",0,0
285,"Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains (YbjD)",0,1
286,ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ (ParA) (PDB:6NOO),1,0
287,Very-short-patch-repair endonuclease (YcjD) (PDB:3HRL),0,1
288,Glycogen synthase (GlgA) (PDB:1RZU),0,1
289,Precorrin-6B methylase 2 (CobL) (PDB:1F38),0,0
290,"Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase (BcsA) (PDB:4HG6)",1,0
291,Flavorubredoxin (NorV) (PDB:4D02),0,0
292,Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein (Apt) (PDB:1QB7),1,0
293,"Zn-dependent metallopeptidase, zincin/DUF2342 superfamily (Zincin) (PDB:3CMN) (PUBMED:23671590)",1,0
294,Lipase chaperone LimK (LimK),0,1
295,"Prenyltransferase, beta subunit (CAL1)",0,1
296,Predicted 3'-5' exonuclease related to the exonuclease domain of PolB,0,0
297,"Ribosomal 50S subunit-associated protein YjgA, DUF615 family (YjgA) (PDB:2P0T) (PUBMED:16980477)",0,0
298,"Delta-aminolevulinic acid dehydratase, porphobilinogen synthase (HemB) (PDB:1I8J)",0,1
299,"Ribosome-associated protein YbcJ, S4-like RNA-binding protein (YbcJ) (PDB:1P9K)",0,0
300,Spore maturation protein CgeB,0,0
301,Signal transduction histidine kinase ComP (ComP) (PDB:4GT8),2,0
302,"Photosystem II reaction center D1, PsbA (PsbA) (PDB:1S5L)",0,1
303,Arginine/ornithine N-succinyltransferase beta subunit (AstA) (PDB:1YLE),1,0
304,"Uncharacterized conserved protein, contains Zn-finger domain of CDGSH type (PDB:2QD0)",1,0
305,Plasmid maintenance system killer protein (HigB),1,1
306,"Predicted ATPase, archaeal AAA+ ATPase superfamily",0,1
307,Aminoglycoside phosphotransferase (Aph) (PDB:1J7I),1,0
308,DNA-binding transcriptional regulator YbjK (YbjK) (PDB:5X5I),2,0
309,"Uncharacterized metal-binding protein, DUF2227 family",0,1
310,Aromatic ring-cleaving dioxygenase (DodA) (PDB:2NYH),1,0
311,Small acid-soluble spore protein SspN (SspN) (PUBMED:10333516),1,0
312,"General stress protein YciG, contains tandem KGG domains (GsiB)",0,0
313,"Ca2+-binding protein, EF-hand superfamily (FRQ1) (PDB:2LHI)",0,0
314,RecB family exonuclease (Slr0479),0,0
315,"Membrane-associated serine protease, rhomboid family (GlpG) (PDB:2IC8)",1,0
316,"Uncharacterized conserved protein, contains ferredoxin domain",1,0
317,"Uncharacterized secreted protein, contains LVIVD repeats, choice-of-anchor domain",1,0
318,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (IspD) (PDB:1H3M),1,0
