,feature_name,cultured_feature_counts,uncultured_feature_counts
112,"Predicted phosphohydrolase, MPP superfamily",0,1
113,"tRNA G26 N,N-dimethylase Trm1",0,1
114,"Uncharacterized conserved protein, DUF1499 family",0,1
115,Rad3-related DNA helicase DinG,1,0
116,Ribosomal protein L32,0,0
117,Cytochrome c oxidase subunit IV,0,0
118,"Uncharacterized membrane protein, DUF4212 domain",0,1
119,Replicative superfamily II helicase,1,0
120,Chemotaxis receptor (MCP) glutamine deamidase CheD,1,0
121,"Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain",1,0
122,"Ethanolamine utilization protein EutA, possible chaperonin",1,0
123,"dTDP-D-glucose 4,6-dehydratase",0,2
124,"Cytochrome b6 maturation protein CCB3/Ycf19 and related maturases, YggT family",1,0
125,"PepSY domain containing protein, regulator of zincin peptidase activity",1,1
126,Archaeal/vacuolar-type H+-ATPase subunit E/Vma4,0,1
127,Chemotaxis protein histidine kinase CheA,0,1
128,Low temperature requirement protein LtrA (function unknown),1,1
129,NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G),1,0
130,"L-lactate utilization protein LutC, contains LUD domain",0,0
131,"Uncharacterized membrane protein YozV, TM2 domain, contains pTyr",1,1
132,Phosphodiesterase/alkaline phosphatase D,0,0
133,"FoF1-type ATP synthase, beta subunit",1,1
134,Outer membrane protein TolC,0,1
135,Cytochrome c556,1,0
136,Recombinational DNA repair ATPase RecF,1,1
137,"Uncharacterized conserved protein, DUF488 family",0,2
138,Zinc transporter ZupT,0,1
139,RNase P protein component,0,1
140,"Uncharacterized membrane protein YjgN, DUF898 family",0,0
141,Predicted secreted Zn-dependent protease,1,1
142,Ribosomal protein S21,2,0
143,Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37,2,1
144,Type III secretion system effector SseC (host membrane pore formation),0,1
145,"Ni,Fe-hydrogenase I large subunit",0,1
146,"Uncharacterized conserved protein YbaA, DUF1428 family",1,1
147,"Uncharacterized membrane protein YqiK, contains Band7/PHB/SPFH domain",1,0
148,"Uncharacterized conserved protein, DUF1850 family",0,0
149,"DNA-binding transcriptional regulator DnrI/AfsR/EmbR, SARP family, contains BTAD domain",1,0
150,"Acetyl xylan esterase AxeA and related esterases, LpqC family",1,1
151,"Uncharacterized conserved protein, DUF2150 domain",0,0
152,"Uncharacterized conserved protein YebE, UPF0316/DUF2179 family",2,1
153,Ribosomal protein L11 methylase PrmA,0,0
154,Ribosomal protein S20,0,0
155,"Uncharacterized conserved protein YnzC, UPF0291/DUF896 family",1,0
156,Arginyl-tRNA synthetase,1,2
157,"Serine protease, subtilase family",1,2
158,"Mitochondrial translation protein, Rmd1/RMND1/DUF155 family",0,0
159,"5-hydroxyisourate hydrolase (purine catabolism), transthyretin-related family",0,0
160,"Type IV secretory pathway, VirB4 component",0,1
161,Tetraheme cytochrome c subunit NapC of nitrate or TMAO reductase,0,1
162,Outer membrane beta-barrel protein assembly factor BamC,1,0
163,"CRISPR-Cas system type III CSM-effector complex subunit Csm5, RAMP superfamily Cas7 group",1,2
164,Putative heme iron utilization protein,1,0
165,"Cold shock protein, CspA family",0,0
166,"Zn-dependent metallopeptidase, zincin/DUF2342 superfamily",0,2
167,Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase,0,1
168,"Uncharacterized conserved protein, FlaG/YvyC family",1,1
169,"Chagasin-like inhibitor of cysteine peptidase, I42 family",0,0
170,"dsDNA-binding SOS-regulon protein YebG, induction by DNA damage requires cAMP",1,0
171,"ABC-type hemin transport system, periplasmic component",0,0
172,"Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit",1,0
173,"Integrase/recombinase, includes phage integrase",1,0
174,Alkaline phosphatase,0,0
175,"Uncharacterized conserved protein, DUF166 domain",0,0
176,"Beta-glucanase, GH16 family",2,0
177,"Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase, PP2A family",0,0
178,Peptidyl-tRNA hydrolase,0,1
179,"Predicted Mg-chelatase, contains ChlI-like and ATPase domains, YifB family",0,1
180,Autotransporter adhesin AidA,1,0
181,"Uncharacterized conserved protein containing a Zn-ribbon-like motif, possibly RNA-binding",0,1
182,"Uncharacterized membrane protein YidH, DUF202 family",2,0
183,"Acetyltransferase superfamily protein, DUF1122 family",1,1
184,Anaerobic C4-dicarboxylate transporter,1,0
185,Uncharacterized membrane protein YwaF,1,1
186,"Uncharacterized conserved protein YegP, UPF0339 family",1,0
187,"Cell division protein ZapE (Z ring-associated ATPase), AFG1 superfamily",1,2
188,"Sialic acid synthase SpsE, contains C-terminal SAF domain",0,1
189,"Uncharacterized Zn-binding protein, DUF971 domain",1,0
190,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",0,0
191,Large exoprotein involved in heme utilization or adhesion,0,0
192,Flagellar biosynthesis protein FlhB,0,0
193,"AIM24 protein, required for mitochondrial respiration",1,1
194,Predicted 3'-5' exonuclease related to the exonuclease domain of PolB,1,0
195,"CRISPR-Cas system-associated protein Csm6, contains CARF domain",0,0
196,Flagellar hook-associated protein FlgK,0,2
197,Serine/threonine protein kinase,1,0
198,Capsular polysaccharide biosynthesis protein YveK,2,0
199,"Uncharacterized conserved protein YccT, UPF0319 family",0,1
200,NAD(P)H dehydrogenase cyanobacteria/chloroplast-specific assembly factor CRR6,2,0
201,"Wyosine [tRNA(Phe)-imidazoG37] synthetase, radical SAM superfamily",0,1
202,Xanthine/uracil permease,0,1
203,Regulator of replication initiation timing YabA,0,0
204,"Archaeal flagellin (archaellin), FlaG/FlaF family",0,0
205,"PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA",1,0
206,"DNA-binding transcriptional regulator, FadR family",0,1
207,Chitodextrinase,1,0
208,tRNA A37 threonylcarbamoyladenosine modification protein TsaB,0,0
209,Primosomal replication protein N,1,0
210,Flagellar biosynthesis protein FliR,1,0
211,Methylaspartate ammonia-lyase,1,0
212,Predicted molibdopterin-dependent oxidoreductase YjgC,1,1
213,"Sucrose-6-phosphate hydrolase SacC, GH32 family",0,0
214,"Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase",0,2
215,Precorrin-2 methylase,0,1
216,"c-di-AMP phosphodiesterase AtaC or nucleotide pyrophosphatase, AlkP superfamily",0,1
217,"2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes",1,0
218,Peptide chain release factor RF-3,1,0
219,RecA/RadA recombinase,1,2
220,"Mannosyl-3-phosphoglycerate phosphatase YedP/MpgP, HAD superfamily",1,1
221,"DNA-directed RNA polymerase, delta subunit",0,1
222,LPS assembly outer membrane protein LptD (organic solvent tolerance protein OstA),0,1
223,"Intracellular sulfur oxidation protein, DsrE/DsrF family",0,0
224,Ankyrin repeat,0,2
225,"DNA-binding transcriptional regulator, XRE-family HTH domain",0,1
226,"ACT domain, binds amino acids and other small ligands",1,0
227,"Delta-aminolevulinic acid dehydratase, porphobilinogen synthase",1,1
228,"Xanthosine utilization system component, XapX domain",0,0
229,UTP:GlnB (protein PII) uridylyltransferase,1,0
230,"Uncharacterized conserved protein YgiB, UPF0441/DUF1190 family, involved in bioifilm formation",0,1
231,Alkyl hydroperoxide reductase subunit AhpF,0,0
232,"tRNA U34 5-carboxymethylaminomethylation enzyme Elp3 (RNA elongator complex protein 3), contains radical SAM and acetyltransferase domains",2,0
233,Predicted Fe-S cluster biosynthesis protein YqkB,0,1
234,Archaeal/vacuolar-type H+-ATPase subunit D/Vma8,0,1
235,Anaerobic ribonucleoside-triphosphate reductase,0,2
236,CDP-diacylglycerol pyrophosphatase,1,0
237,"Prophage-encoded protein YbcV, DUF1398 family",0,0
238,Uncharacterized conserved protein YcfL,0,1
239,"Type III secretory pathway, EscU/YscU component",0,0
240,"Na+-transporting oxaloacetate/methylmalonyl-CoA decarboxylase, beta subunit",1,0
241,Exopolysaccharide export protein/domain GumC/Wzc1,0,1
242,"Uncharacterized conserved protein YfaA, DUF2138 family",0,1
243,Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase PhnM,1,0
244,Ribosomal protein S5,1,0
245,"Uncharacterized conserved protein, DUF1465 domain",0,0
246,Na+/proline symporter,0,1
247,"Predicted GntP-related membrane permease AF0261, DUF401 family",0,0
248,Folate-dependent tRNA-U54 methylase TrmFO/GidA,0,1
249,Ribosomal protein L14E/L6E/L27E,2,0
250,"Alkylhydroperoxidase family enzyme, contains CxxC motif",1,0
251,Glycosidase/amylase (phosphorylase),1,1
252,"ASCH domain, putative RNA-binding protein, DUF365 family",1,0
253,Carbamoyl dehydratase HypE (hydrogenase maturation factor),1,0
254,"DNA polymerase III, delta prime subunit",0,0
255,UV DNA damage repair endonuclease,2,1
256,DNA helicase IV,0,1
257,"Molybdoenzyme maturation factor PaoD (Mo cofactor insertion), XdhC/CoxF family",0,1
258,"tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain",0,1
259,"Type IV secretory pathway, VirB3 component",2,0
260,Pyridoxal 5'-phosphate synthase subunit PdxS,1,1
261,Uncharacterized conserved protein YegI with protein kinase and helix-hairpin-helix DNA-binding domains,0,1
262,"3-mercaptopyruvate sulfurtransferase SseA, contains two rhodanese domains",0,1
263,Coproheme decarboxylase/chlorite dismutase,1,0
264,"Archease, activates RNA ligation by RtcB (tRNA splicing)",0,1
265,Elongation factor P Arg32-rhamnosyltransferase EarP,0,0
266,Disulfide oxidoreductase YuzD,0,1
267,Uncharacterized membrane protein YhdT,0,0
268,"Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family",0,0
269,"DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)",1,0
270,ATPase/5’-3’ helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V),1,0
271,"CTP-dependent cyclometallase, nickel-pincer nucleotide (NPN) cofactor biosynthesis",1,0
272,"ASC-1 homology (ASCH) domain, predicted RNA-binding domain",0,0
273,"DNA-directed RNA polymerase, subunit E'/Rpb7",0,0
274,GTPase involved in cell partioning and DNA repair,1,0
275,Predicted CoA-binding protein,0,1
276,Guanyl-specific ribonuclease Sa,0,0
277,dGTP triphosphohydrolase,1,0
278,L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily,0,1
279,Phosphoenolpyruvate carboxylase,0,0
280,Ribosomal protein S1,2,0
281,"Archaeal DNA polymerase II, small subunit/DNA polymerase delta, subunit B",0,1
282,"ABC-type cobalamin transport system, permease component BtuC",0,1
283,Flagellar biosynthesis regulator FlbT,0,1
284,Acetylornithine aminotransferase/4-aminobutyrate aminotransferase,0,2
285,Threonine/homoserine/homoserine lactone efflux protein,0,3
286,"tRNA threonylcarbamoyladenosine modification (KEOPS) complex,  Cgi121 subunit",1,0
287,Arylamine N-acetyltransferase,0,2
288,"Invasion protein IalB, involved in pathogenesis",0,2
289,Ribosomal protein L31,0,1
290,Autonomous glycyl radical cofactor GrcA,0,2
291,"Predicted metal-binding protein, contains two cysteine clusters, UPF0179 family",0,0
292,Uncharacterized membrane protein YccC,1,0
293,Ribosomal protein S27AE,1,2
294,"Uncharacterized phage-associated protein, contains DUF4065 domain",0,1
295,Folate-dependent phosphoribosylglycinamide formyltransferase PurN,0,1
296,Predicted aminopeptidase,1,1
297,REP element-mobilizing transposase RayT,1,0
298,"Uncharacterized conserved protein YeaH/YhbH, required for sporulation, DUF444 family",1,0
299,Energy-converting hydrogenase Eha subunit H,1,0
300,Predicted metal-dependent peptidase,0,1
301,Predicted periplasmic lipoprotein,0,0
302,"Uncharacterized membrane protein YhgE, phage infection protein (PIP) family",0,3
303,"Translation initiation factor 2, beta subunit (eIF-2beta)/eIF-5 N-terminal domain",2,0
304,"Uncharacterized conserved protein Veg, DUF1021 family",0,3
305,"Thioredoxin/glutathione peroxidase BtuE, reduces lipid peroxides",0,2
306,"Uncharacterized protein, contains PhoU and TrkA_C domains",2,1
307,Ribosomal protein S19E (S16A),0,1
308,Riboflavin transporter FmnP,0,1
309,"PIWI domain, catalyzes dsRNA-guided hydrolysis of ssRNA, involved in RNA silencing, RNA metabolism and antiviral defense",0,1
310,Ribosomal protein L39E,0,0
311,Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase,0,1
312,Molecular chaperone DnaK (HSP70),1,1
313,Ribosomal protein S12 methylthiotransferase accessory factor YcaO,0,0
314,"Methanofuran synthetase MfnF, hydantoinase/oxoprolinase family",0,1
315,tRNA G37 N-methylase TrmD,1,0
316,"Uncharacterized conserved protein YacL, contains PIN and TRAM domains",0,1
317,Capsular polysaccharide biosynthesis protein,1,0
318,"5-Methylthioribose/5-deoxyribose kinase, methionine salvage pathway",1,0
319,Type IV pilus assembly protein PilX,0,0
320,Phosphate uptake regulator PhoU,0,0
321,Thiamine pyrophosphokinase,0,1
322,Asparagine synthetase B (glutamine-hydrolyzing),2,0
323,Pyridoxal 5'-phosphate synthase subunit PdxT (glutamine amidotransferase),1,2
324,"FIST domain protein MJ1623, contains FIST_N and FIST_C domains",1,1
325,"Ribosome-binding ATPase YchF, GTP1/OBG family",0,0
326,5-formaminoimidazole-4-carboxamide-1-beta-D-ribofuranosyl 5'-monophosphate synthetase (purine biosynthesis),0,0
327,"Phosphoglycerol transferase MdoB/OpgB, AlkP superfamily",0,0
328,"Phage tail protein, TP901-1 family",0,0
329,Tetratricopeptide (TPR) repeat,0,1
330,"Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase",1,1
331,Leu/Phe-tRNA-protein transferase,0,2
332,"Uncharacterized protein, contains DUF1512 domain",0,1
333,"Cyclophilin family protein MJ1412, methanogenesis marker protein 3",0,1
334,Aldehyde:ferredoxin oxidoreductase,0,1
335,Voltage-gated potassium channel Kch,1,2
336,"Uncharacterized protein, contains DUF2461 domain",1,0
337,"5'-3' exoribonuclease TrpH/YciV (RNase AM), contains PHP domain",0,0
338,cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases,1,0
339,Flagellar biosynthesis chaperone FliJ,1,0
340,"Predicted glycosyl hydrolase, alpha amylase family",1,0
341,Lipid II flippase MurJ/MviN (peptidoglycan biosynthesis),1,0
342,"ABC-type phosphate/phosphonate transport system, ATPase component",1,0
343,2-keto-3-deoxy-galactonokinase,0,0
344,Thioredoxin reductase,0,0
345,Ribosomal protein S18,1,2
346,"Uncharacterized conserved protein, DUF2126 family",0,1
347,Poly(A) polymerase Pap1,0,0
348,"DNA-binding transcriptional regulator, HxlR family",1,1
349,"Uncharacterized conserved protein MJ0802, methanogenesis marker protein 17, contains DUF2113 domain",0,1
350,Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG,0,1
351,"Predicted transcriptional regulator, lambda repressor-like DNA-binding domain",0,0
352,Aspartyl aminopeptidase,1,2
353,Alpha-L-arabinofuranosidase,1,0
354,Energy-converting hydrogenase A subunit M,0,1
355,"Uncharacterized conserved protein YegJ, DUF2314 family",1,1
356,Putative flippase GtrA (transmembrane translocase of bactoprenol-linked glucose),1,0
357,Predicted outer membrane lipoprotein,1,0
358,"ABC-type Na+ transport system, ATPase component NatA",0,0
359,sRNA-binding carbon storage regulator CsrA,1,1
360,V8-like Glu-specific endopeptidase,1,0
361,Ribosome maturation factor RimP,1,0
362,Flagellar basal body rod protein FlgF,0,1
363,Archaeal/vacuolar-type H+-ATPase subunit C/Vma6,0,2
364,Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla,0,1
365,Phosphatidylglycerophosphatase A,1,0
366,Phenylalanyl-tRNA synthetase alpha subunit,1,0
367,Acyl-CoA thioesterase FadM,0,0
368,Zn-dependent protease (includes sporulation protein SpoIVFB),1,0
369,Cell division protein FtsX,0,1
370,"ABC-type branched-chain amino acid transport system, periplasmic component",0,0
371,Succinylarginine dihydrolase,0,0
372,"Polynucleotide 5'-kinase, involved in rRNA processing",0,1
373,"Uncharacterized conserved protein, DUF1851 domain",1,0
374,"Uncharacterized conserved protein YkvS, DUF2187 family",0,1
375,RNA-binding protein YhbY,1,2
376,Predicted dehydrogenase,1,0
377,Nitroreductase,0,1
378,Flagellar basal body P-ring formation protein FlgA,0,0
379,"Transcription antitermination factor NusA, contains S1 and KH domains",0,2
380,tRNA(His) 5'-end guanylyltransferase,0,1
381,"Uncharacterized membrane protein YjjP, DUF1212 family",2,0
382,"FoF1-type ATP synthase AtpZ/Atp1/AtpQ subunit, putative Ca2+/Mg2+ transporter",1,0
383,"Limonene-1,2-epoxide hydrolase LimA/EphG",1,0
384,"Archaeosine formation enzyme, radical SAM superfamily",2,1
385,"N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit",1,0
386,Predicted lipase,1,0
387,NAD(P)H-flavin reductase,1,0
388,3-oxoacyl-(acyl-carrier-protein) synthase,1,1
389,Archaeal shikimate kinase,1,0
390,4-(hydroxymethyl)-2-furancarboxaldehyde phosphate synthase MfnB,0,1
391,"Phosphotransferase system, galactitol-specific IIB component",1,0
392,Ribosomal protein L11,1,0
393,"Uncharacterized conserved protein, RmlC-like cupin domain",1,0
394,"N-hydroxylaminopurine reductase subunit YcbX, contains MOSC domain",0,2
395,"Uncharacterized membrane protein, DUF368 family",1,0
396,"CRISPR-Cas system type I effector complex subunit Cas7,  RAMP superfamily",1,0
397,RNA 3'-terminal phosphate cyclase,1,0
398,Hypoxanthine-guanine phosphoribosyltransferase,1,0
399,Virulence factor SrfC-related protein,0,0
400,"GMP synthase, PP-ATPase domain/subunit",0,1
401,Uncharacterized N-terminal domain of lipid-A-disaccharide synthase,1,1
402,Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase,0,1
403,Glutamyl- or glutaminyl-tRNA synthetase,1,2
404,"Transposase, IS1182 family",0,1
405,"Cdc6-related protein, AAA superfamily ATPase",1,1
406,"RseB, negative regulator of sigma E activity",3,0
407,"Uncharacterized conserved protein, DUF1853 domain",0,0
408,"23S rRNA accumulation protein YceD (essential in plants, uncharacterized in bacteria)",0,0
409,Uridine phosphorylase,0,2
410,L-2-hydroxyglutarate oxidase LhgO,1,0
411,Uncharacterized NAD(P)/FAD-binding protein YdhS,2,0
412,"Predicted nucleic-acid-binding protein, contains PIN domain",0,0
413,"Trk-type K+ transport system, membrane component",0,0
414,"7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily",0,0
415,RecA-family ATPase,1,0
416,Erythromycin esterase homolog,1,0
417,"Uncharacterized membrane protein YhaH, DUF805 family",1,1
418,Hydroxylamine reductase (hybrid-cluster protein),0,1
419,Flavorubredoxin,2,1
420,"2',3'- and 3',5'-cNMP phosphodiesterase YmdB, calcineurin family",0,1
421,"Mevalonate 5-phosphate dehydratase subunit 2, swiveling domain (modified mevalonate pathway)",1,0
422,"Uncharacterized conserved protein, contains PIN-related Mut7-C RNAse domain",0,0
423,Intermembrane transporter PqiABC lipoprotein subunit PqiC,1,0
424,Glycerol-1-phosphate heptaprenyltransferase,0,1
425,Threonine deaminase,1,1
426,Membrane protein insertase Oxa1/YidC/SpoIIIJ,0,1
427,"Predicted transcriptional regulator, ArsR family",0,1
428,Periplasmic subunit MlaD of the ABC-type intermembrane phospholipid transporter Mla,0,2
429,Succinylglutamate desuccinylase,1,0
430,"Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain",0,1
431,Ribosomal protein L4,0,0
432,Urease accessory protein UreH,0,1
433,"ABC-type lipopolysaccharide export system, ATPase component",0,0
434,Mu-like prophage tail protein gpP,0,0
435,Post-segregation antitoxin (ccd killing mechanism protein) encoded by the F plasmid,1,0
436,DNA-binding transcriptional regulator ModE (molybdenum-dependent),0,0
437,Co-chaperonin GroES (HSP10),1,0
438,"ABC-type taurine transport system, periplasmic component",0,2
439,"ssDNA-specific exonuclease RecJ, DHH superfamily, may be involved in archaeal DNA replication intiation",0,3
440,"Chromosome condensin MukBEF, MukE localization factor",0,3
441,"Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains",0,1
442,"Uncharacterized conserved protein, contains restriction enzyme R protein N terminal (HSDR_N) domain",1,1
443,Formate hydrogenlyase subunit HyfC,1,0
444,Formylmethanofuran dehydrogenase subunit B,0,1
445,Folylpolyglutamate synthase/Dihydropteroate synthase,0,1
446,"Aldehyde, CO, or xanthine dehydrogenase, Fe-S subunit, CoxS/CutS family",1,0
447,Archaeal phosphopantothenate synthetase,0,0
448,"Endonuclease YncB, thermonuclease family",1,0
449,"Uncharacterized conserved protein YjhX, UPF0386/DUF2084 family",1,1
450,"Uncharacterized conserved protein, contains ferredoxin domain",0,1
451,23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ,1,2
452,"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrF",0,1
453,"Fe-S cluster-containing oxidoreductase, includes glycolate oxidase subunit GlcF",0,0
454,Tryptophanase,0,1
455,SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase),1,0
456,Superfamily II DNA helicase RecQ,0,1
457,Molybdopterin Mo-transferase (molybdopterin biosynthesis),0,1
458,Outer membrane receptor for Fe3+-dicitrate,1,0
459,Preprotein translocase subunit SecF,1,0
460,"Uncharacterized conserved protein YukJ, DUF2278 family",0,0
