,feature_name,cultured_feature_counts,uncultured_feature_counts
123,"ABC-type uncharacterized transport system, ATPase component",0,1
124,"Uncharacterized conserved protein, DUF3820 family",1,1
125,"Uncharacterized protein, contains DUF2192 domain",0,2
126,"Uncharacterized conserved protein, DUF2322 domain",0,1
127,"Predicted ATPase, archaeal AAA+ ATPase superfamily",0,1
128,"Predicted RNase MK1237, contains PIN domain, UPF0278 family",0,1
129,Predicted nuclease (RNAse H fold),0,1
130,Aminoglycoside phosphotransferase family enzyme,1,0
131,Putative Zn-dependent protease,0,0
132,"Uncharacterized conserved protein, DUF1794 domain",1,0
133,"Uncharacterized conserved protein, DUF1513 domain",1,0
134,"Uncharacterized conserved protein, DUF1674 domain",1,0
135,"Uncharacterized conserved protein, DUF2164 family",1,0
136,Transposase,0,1
137,"Putative phage head morphogenesis protein, F of phage Mu or gp7 of SPP1",1,0
138,Bacteriorhodopsin,1,0
139,Phosphatidylethanolamine N-methyltransferase,0,1
140,Uncharacterized domain associated with phage/plasmid primase,0,0
141,"Uncharacterized membrane protein, DUF2127 domain",0,1
142,"Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family",0,1
143,"Uncharacterized conserved protein, contains von Willebrand factor type A (vWFA) domain",0,1
144,"Uncharacterized conserved protein, DUF2076 domain",0,0
145,"Predicted nucleic-acid-binding protein, contains Zn-ribbon domain",0,0
146,"Transposase, IS1182 family",0,2
147,Uncharacterized membrane protein YjcL,1,0
148,"Uncharacterized conserved protein, contains FMN-binding domain",1,0
149,"Uncharacterized conserved protein, DUF2125 domain",1,0
150,"DNA primase, phage- or plasmid-associated",1,1
151,"Predicted antitoxin, contains HTH domain",1,0
152,"Uncharacterized copper-binding protein, cupredoxin-like subfamily",1,0
153,"Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains",0,1
154,Phage capsid protein,0,1
155,"Predicted transcriptional regulator, contains an HTH and PUA-like domains",0,1
156,"Uncharacterized conserved protein, DUF483 domain",1,0
157,"Uncharacterized protein, contains DUF2185 domain",1,0
158,"Uncharacterized conserved protein, DUF2390 domain",0,1
159,"Uncharacterized conserved protein, DUF1820 domain",1,0
160,"Uncharacterized conserved protein, conains N-terminal glutamine amidotransferase (GATase1)-like domain",0,1
161,"Transposase and inactivated derivatives, TnpA family",1,0
162,"Uncharacterized conserved protein, related to short-chain dehydrogenases",0,1
163,"Predicted DNA-binding transcriptional regulator, ArsR family",1,1
164,"Predicted DNA binding protein, CopG/RHH family",0,1
165,"Uncharacterized conserved protein, contains metal-binding DGC domain",2,0
166,Predicted archaeal methyltransferase,1,0
167,"Uncharacterized conserved protein, DUF2145 domain",0,2
168,Secreted trypsin-like serine protease,0,2
169,"Uncharacterized conserved protein, DUF2203 domain",0,1
170,"Uncharacterized membrane protein MJ1443, UPF0132 family",1,0
171,Phage terminase large subunit,1,0
172,Predicted permease,1,0
173,Predicted N-acyltransferase,2,0
174,"Uncharacterized conserved protein, DUF1033 domain",0,1
175,"Uncharacterized conserved protein, DUF2290 domain",1,0
176,"Uncharacterized conserved protein, DUF1801 domain",1,0
177,Predicted membrane-bound dolichyl-phosphate-mannose-protein mannosyltransferase,1,0
178,"Uncharacterized protein, contains SWIM-type Zn finger domain",1,0
179,"Uncharacterized conserved protein, DUF2087 family",0,1
180,"Uncharacterized secreted protein, contains LVIVD repeats, choice-of-anchor domain",0,1
181,"Uncharacterized conserved protein, DUF2236 family",0,2
182,"Uncharacterized membrane protein, DUF1648 family",1,1
183,"ABC-type anion transport system, duplicated permease component",1,0
184,"Predicted hydrolase, HD superfamily",1,1
185,"Uncharacterized membrane protein, UPF0182 family",0,1
186,"Uncharacterized conserved protein, DUF763 domain",1,2
187,"Uncharacterized conserved protein, contains a C-terminal ATPase domain",1,0
188,"Uncharacterized conserved protein ECs_4300, contains TPR-like domain",0,1
189,"Uncharacterized conserved protein, contains Extensin-like_C domain",1,0
190,"Predicted archaeal serine protease, S18 family",0,1
191,"Predicted metal-dependent hydrolase, urease superfamily",2,0
192,"Uncharacterized conserved protein, DUF2267 family",1,0
193,"Predicted transcriptional regulator, contains HTH domain",0,1
194,"Uncharacterized conserved protein, DUF2062 family",0,0
195,Mannosyltransferase related to Gpi18,0,0
196,"Superfamily II helicase, archaea-specific",1,0
197,"Predicted ABC-type sugar transport system, permease component",0,1
198,"Uncharacterized conserved protein, DUF2262 domain",2,0
199,Uncharacterized integral membrane protein,0,1
200,"Uncharacterized conserved protein, DUF2333 domain",0,1
201,"Adenine-specific DNA methylase, contains a Zn-ribbon domain",0,1
202,"Uncharacterized Zn-finger containing protein, UPF0148 family",1,0
203,"Uncharacterized conserved protein, DUF1489 domain",1,0
204,"Uncharacterized conserved protein, DUF1365 family",0,1
205,"Uncharacterized conserved protein, DUF2255 domain",1,0
206,"Uncharacterized conserved protein, DUF2171 domain",0,2
207,NCAIR mutase (PurE)-related protein,1,0
208,"Predicted nuclease, RecB family",1,0
209,"Biotin synthase-related protein, radical SAM superfamily",1,0
210,Predicted transcriptional regulator,0,1
211,"Uncharacterized metal-binding protein MJ0455, DUF1847 family",1,0
212,Predicted component of the type VI protein secretion system,0,0
213,"Uncharacterized conserved protein, DUF2132 family",1,1
214,Mu-like prophage I protein,0,1
215,"Uncharacterized conserved protein, UPF0212 family",1,0
216,Bacteriophage protein gp37,0,0
217,"Predicted DNA-binding protein AF1194, contains HTH domain, DUF2240 family",0,1
218,Phage capsid portal protein XkdE,1,0
219,"Uncharacterized conserved protein, DUF356 domain",0,1
220,"Uncharacterized protein, contains Mth938-like domain",0,2
221,"Uncharacterized conserved protein, DUF2195 domain",1,0
222,"Uncharacterized conserved protein, DUF1178 domain",0,1
223,"Predicted phage recombinase, RecA/RadA family",0,0
224,"Polyhydroxyalkanoate (PHA) synthesis regulator protein, binds DNA and PHA",0,2
225,"Predicted nuclease, contains PIN domain",0,3
226,Steroid 5-alpha reductase family enzyme,1,0
227,"Predicted transcriptional regulator, contains CW (cell wall-binding) repeats and an HTH domain",1,0
228,"Uncharacterized conserved protein, DUF1073 domain",0,1
229,"Uncharacterized conserved protein, DUF2225 family",0,1
230,"Uncharacterized conserved protein, DUF2153 domain",0,1
231,"Predicted metal-dependent hydrolase, TIM-barrel fold",0,1
232,"Predicted 3-hydroxylacyl-ACP dehydratase, HotDog domain",1,0
233,"Predicted GntP-related membrane permease AF0261, DUF401 family",0,1
234,Predicted nucleotide-binding protein containing TIR -like domain,1,0
235,"Uncharacterized conserved protein, DUF1272 domain",1,0
236,"Phage-related protein, tail protein J",0,2
237,"Uncharacterized Fe-S cluster-containing enzyme, radical SAM superfamily",1,0
238,"Predicted acetyltransferase, GNAT superfamily",1,0
239,Predicted deacetylase,0,2
240,Predicted periplasmic protein,1,0
