,feature_name,cultured_feature_counts,uncultured_feature_counts
54,"DNA-directed RNA polymerase, subunit RPC12/RpoP, contains C4-type Zn-finger (RPC10) (PDB:1I3Q)",0,1
55,Uncharacterized membrane protein YesL (YesL),0,3
56,"Translation initiation factor 2, beta subunit (eIF-2beta)/eIF-5 N-terminal domain (GCD7) (PDB:1K81)",0,2
57,Uncharacterized FlgJ-related protein (Bax),1,1
58,Uncharacterized conserved protein involved in sex pheromone biosynthesis (CamS) (PDB:2QX2),1,1
59,"Predicted membrane glycosyltransferase AF0583, Arch_YYY/DUF2298 family",1,1
60,"Uncharacterized conserved protein, DUF2333 domain",2,0
61,Arginine exporter protein ArgO (ArgO),1,0
62,"Nitric oxide synthase, oxygenase domain (PDB:4D3V)",0,1
63,"Zn-dependent dipeptidase, microsomal dipeptidase homolog (PDB:1ITQ) (PUBMED:14499931)",0,1
64,Succinate-acetate transporter SatP (SatP) (PDB:5YS3) (PUBMED:23844911),2,0
65,RNase P protein component (RnpA) (PDB:1A6F),0,2
66,"Trk-type K+ transport system, membrane component (TrkG) (PDB:3PJZ)",0,1
67,"NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC (FlaA1) (PDB:2GN4)",1,0
68,"Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains (NosD) (PDB:2KZW)",0,1
69,Predicted enzyme of the cupin superfamily (PDB:1LKN),1,0
70,"Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family (CysN) (PDB:1ZUN)",1,0
71,"Fructose-1,6-bisphosphatase (Fbp) (PDB:1BK4)",2,1
72,Malic enzyme (SfcA) (PDB:1DO8),0,2
73,Peroxiredoxin family protein (YrkE) (PDB:2QS7),1,1
74,Predicted restriction endonuclease,1,0
75,"Stage V sporulation protein SpoVAEB, subunit of dipicolinate uptake complex (SpoVAEB)",1,2
76,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)",1,0
77,DNA-directed RNA polymerase specialized sigma subunit (FliA) (PDB:1RP3),1,0
78,"Predicted dithiol-disulfide oxidoreductase, DUF899 family",0,1
79,"Predicted nuclease, contains PIN domain",1,1
80,L-lactate permease (LldP),1,1
81,"Pyruvate dehydrogenase complex, dehydrogenase (E1) component (AceE) (PDB:1L8A)",0,1
82,Negative regulator of flagellin synthesis (anti-sigma28 factor) (FlgM),0,1
83,Flavorubredoxin (NorV) (PDB:4D02),0,1
84,"Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain (ParD) (PDB:3KXE)",0,2
85,"Uncharacterized membrane protein, DUF1624 family",1,0
86,"Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain",0,1
87,Predicted transporter,1,0
88,"Predicted transcriptional regulator, ArsR family (PDB:2P4W)",0,2
89,Carbamate kinase (ArcC) (PDB:2E9Y),2,0
90,"Lipoprotein Med, regulator of KinD/Spo0A, PBP1-ABC superfamily, includes NupN (Med) (PDB:2FQW) (PUBMED:21622736)",1,0
91,"Coproporphyrinogen-III oxidase HemH, oxygen-dependent (HemF) (PDB:3E8J)",1,0
92,UTP:GlnB (protein PII) uridylyltransferase (GlnD),1,1
93,Na+/H+-dicarboxylate symporter (GltP) (PDB:1XFH),1,0
94,"Uncharacterized conserved protein YebE, UPF0316/DUF2179 family (YebE)",1,1
95,Predicted oxidoreductase of the aldo/keto reductase family,0,1
96,Glutamate synthase domain 3 (GltB3) (PDB:1EA0),0,1
97,Ribosomal protein L25 (general stress protein Ctc) (RplY) (PDB:1B75),1,2
98,"Uncharacterized conserved protein YeaO, DUF488 family (YeaO)",1,1
99,Transcription-repair coupling factor (superfamily II helicase) (Mfd) (PDB:2EYQ),2,2
100,"ABC-type enterochelin transport system, periplasmic component (CeuA) (PDB:3ZKW)",1,0
101,"ABC-type uncharacterized transport system, ATPase component (PUBMED:10686096)",2,0
102,"DNA/RNA endonuclease YhcR, contains UshA esterase domain (YhcR)",2,0
103,"Phage-related protein, tail protein J",1,1
104,Predicted glycosyl transferase,0,1
105,"Phosphotransferase system, mannitol-specific IIBC component (MtlA) (PDB:1VRV)",0,1
106,Delta 1-pyrroline-5-carboxylate dehydrogenase (PutA2) (PDB:5KF6),1,0
107,"Anti-sigma-YlaC factor YlaD, contains Zn-finger domain (YlaD) (PUBMED:16501307)",1,0
108,"P pilus assembly protein, chaperone PapD (FimC) (PDB:1BF8)",0,1
109,"SirA-like two-layered alpha/beta sandwich domain, DUF2249 family",0,3
110,NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G) (NuoG) (PDB:1C4A),2,0
111,Endoglucanase Acf2 (Acf2),0,1
112,"Cell wall hydrolase CwlJ, involved in spore germination (CwlJ) (PDB:4F55)",1,0
113,"ABC-type xylose transport system, periplasmic component (XylF) (PDB:4YWH)",1,0
114,GDP-D-mannose dehydratase (Gmd) (PDB:1DB3),1,0
115,"L,D-peptidoglycan transpeptidase YkuD, ErfK/YbiS/YcfS/YnhG family (PUBMED:16647082)",0,1
116,"Na+-dependent transporter, SNF family (YocR) (PDB:2A65)",1,1
117,Uncharacterized membrane protein (PUBMED:15101977),3,0
118,"Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase (BcsA) (PDB:4HG6)",1,0
119,"ATP-dependent protease Clp, ATPase subunit ClpX (ClpX) (PDB:3HTE)",2,1
120,"Outer membrane scaffolding protein for murein synthesis, MipA/OmpV family (OmpV)",1,1
121,Inosine-uridine nucleoside N-ribohydrolase (URH1) (PDB:1EZR),1,0
122,Thymidylate synthase (ThyA) (PDB:1AN5),1,0
123,"Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase) (Pta) (PDB:1QZT) (PUBMED:28754323)",3,0
124,Aminoglycoside phosphotransferase (Aph) (PDB:1J7I),2,0
125,Nucleoside-specific outer membrane channel protein Tsx (Tsx) (PDB:1TLW),1,0
126,Predicted acetyltransferase,0,1
127,Nickel-dependent lactate racemase (LarA) (PDB:2YJG) (PUBMED:24710389),1,1
128,Archaeal dephospho-CoA kinase (DPCK) (PUBMED:31337720),0,2
129,Ribosome biogenesis GTPase RbgA (RbgA) (PDB:6G14),0,1
130,Alanyl-tRNA synthetase (AlaS) (PDB:2ZZE),2,0
131,Cytochrome c biogenesis protein CcdC (CcdC),0,1
132,"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrE (NqrE) (PDB:4P6V)",0,1
133,Predicted N-formylglutamate amidohydrolase (HutG2) (PDB:2ODF),0,1
134,Cation transport regulator ChaB (ChaB) (PDB:1SG7),0,1
135,Translation initiation factor IF-3 (InfC) (PDB:2IFE),1,0
136,UDP-N-acetylenolpyruvoylglucosamine reductase (MurB) (PDB:2MBR),1,0
137,"ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA (ZnuA) (PDB:1K0F)",1,1
138,3-hydroxy-3-methylglutaryl CoA synthase (PksG) (PDB:1TVZ),1,1
139,DNA mismatch repair ATPase MutL (MutL) (PDB:1B62),1,0
140,Mannosyltransferase related to Gpi18,1,0
141,Prophage antirepressor,1,1
142,tRNA uridine 5-carbamoylmethylation protein Kti12 (Killer toxin insensitivity protein) (Kti12) (PDB:3A4L),0,3
143,Outer membrane lipoprotein LptE/RlpB (LPS assembly) (LptE) (PDB:2JXP),2,1
144,"Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain (UgpQ1)",0,1
145,Outer membrane protein assembly factor BamA (BamA) (PDB:5EKQ),1,0
146,Anti-sigma-F factor Fin (YabK) (PDB:5MSL) (PUBMED:15317759;21037003),0,1
147,"ABC-type phosphonate transport system, ATPase component PhnK (PhnK) (PUBMED:19516334)",1,1
148,Fe-S cluster biosynthesis and repair protein YggX (YggX) (PDB:1T07) (PUBMED:24421039),1,1
149,Protoheme ferro-lyase (ferrochelatase) (HemH) (PDB:1AK1),1,1
150,Orotidine-5'-phosphate decarboxylase (PyrF) (PDB:1DBT),0,1
151,"Lipid-binding SYLF domain, Ysc84/FYVE family (SYLF) (PUBMED:21624956)",0,2
152,Fructose-bisphosphate aldolase class 1 (Fba1),0,1
153,"ABC-type sulfate transport system, periplasmic component (Sbp) (PDB:5UM2)",1,0
154,Folate-dependent tRNA-U54 methylase TrmFO/GidA (TrmFO) (PUBMED:16027442),0,1
155,Bacteriochlorophyllide reductase subunit BchZ (BchZ) (PUBMED:21886856),0,3
156,"Periplasmic ferric-dicitrate binding protein FecR, regulates iron transport (FecR) (PDB:5CAM)",1,1
157,Membrane protein implicated in regulation of membrane protease activity (YbbJ) (PDB:2EXD),0,1
158,Ascorbate-specific PTS system IIC component UlaA (UlaA) (PDB:4RP8),0,1
159,Endonuclease IV (Nfo) (PDB:2NQH),0,1
160,Uncharacterized conserved protein YegI with protein kinase and helix-hairpin-helix DNA-binding domains (YegI),0,1
161,Glutamate-1-semialdehyde aminotransferase (HemL) (PDB:2CFB),1,1
162,"Prenyltransferase, beta subunit (CAL1)",0,1
163,"Uncharacterized conserved protein YueI, DUF2278 family (YueI)",1,0
164,"1,4-dihydroxy-6-naphtoate synthase (menaquinone biosynthesis, futalosine pathway) (MqnD) (PDB:2CZL)",1,0
165,6-phosphogluconate dehydrogenase (decarboxylating) (YqeC) (PDB:4E21),1,0
166,Phosphate starvation-inducible membrane PsiE (function unknown) (PsiE),1,1
167,"ABC-type uncharacterized transport system, periplasmic component",2,1
168,Propanediol utilization protein (PduL) (PDB:5CUO),0,1
169,"Riboflavin biosynthesis protein RibD, pyrimidine deaminase domain (RibD1) (PDB:2O7P)",1,2
170,"Uncharacterized conserved protein AF1278, contains saccharopine dehydrogenase N-terminal (SDHN) domain (PDB:3C2Q)",1,0
171,Proline dehydrogenase (PutA) (PDB:5KF6),1,0
172,"Predicted metalloprotease, contains C-terminal PDZ domain (PDB:4FGM)",1,0
173,"CRISPR/Cas system-associated protein Cas5, RAMP superfamily (Cas5)",0,1
174,"Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development) (YaaT) (PUBMED:23490197)",0,2
175,"Cold shock protein, CspA family (CspC) (PDB:1C9O)",1,0
176,"Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit (AtoD) (PDB:1K6D)",0,1
177,Secreted protein containing bacterial Ig-like domain and vWFA domain (YfbK),3,0
178,"Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain (TtdA) (PDB:5L2R) (PUBMED:15613473)",2,0
179,"Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase (RfaJ) (PDB:1G9R)",1,0
180,Biotin carboxylase (AccC) (PDB:1BNC),2,0
181,Sporulation sensor histidine kinase A (Stage II sporulation protein SpoIIF/SpoIIJ) (KinA) (PUBMED:2104615;2509430),1,0
182,Heat shock protein HslJ (HslJ) (PDB:2KTS),0,1
183,Predicted amino acid racemase (YhfX) (PDB:4KBX) (PUBMED:23091052),1,0
184,Triosephosphate isomerase (TpiA) (PDB:1HG3),1,0
185,"Predicted methyltransferase MtxX, methanogen marker protein 4",4,1
186,"tRNA threonylcarbamoyladenosine modification (KEOPS) complex,  Pcc1 subunit (Pcc1) (PDB:3ENC)",1,0
187,Disulfide bond formation protein DsbB (DsbB) (PDB:2LTQ),0,1
188,"Bacterial immunity/signal transduction membrane protein SdpI,  SdpI/YbgB/DUF1648 family (SdpI) (PUBMED:20563570;31064832)",0,1
189,"Murein L,D-transpeptidase YafK (YafK) (PDB:4XZZ)",1,0
190,"Uncharacterized protein YkgJ, contains CxxCxxCC motif (YkgJ)",0,2
191,"tRNA G26 N,N-dimethylase Trm1 (TRM1) (PDB:2DUL)",1,0
192,"Fructoselysine-6-P-deglycase FrlB or related protein, duplicated sugar isomerase (SIS) domain (AgaS) (PDB:3C3J) (PUBMED:16153181)",1,0
193,"Transposase and inactivated derivatives, IS30 family (Tra8)",1,0
194,"tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family (TrmA) (PDB:1UWV)",1,0
195,"Bacteriocin, linocin/CFP29 family (CFP29) (PDB:2E0Z)",1,0
196,Choline-glycine betaine transporter (BetT) (PDB:2WIT),1,0
197,Transcription termination factor Rho (Rho) (PDB:1PVO),0,2
198,Asp/Glu/hydantoin racemase (Dcg1),2,0
199,"Transcription antitermination factor NusA, contains S1 and KH domains (NusA) (PDB:1HH2)",0,1
200,"DNA-binding transcriptional regulator, FrmR family (FrmR) (PDB:2HH7)",1,1
201,"Zn-dependent metallopeptidase, zincin/DUF2342 superfamily (Zincin) (PDB:3CMN) (PUBMED:23671590)",2,0
202,RecA/RadA recombinase (RecA) (PDB:1B22),0,1
203,Ketol-acid reductoisomerase (IlvC) (PDB:1NP3),0,1
204,"Outer membrane channel-forming protein BP26/OMP28, SIMPL family (SIMPL) (PDB:4HVZ) (PUBMED:23353825;32703422)",1,1
205,"UDP-2,3-diacylglucosamine pyrophosphatase LpxH (LpxH) (PDB:5WLY)",1,0
206,"Acetyl-CoA carboxylase, carboxyltransferase component (MmdA) (PDB:1OD2)",1,0
207,3-hydroxyacyl-CoA dehydrogenase (FadB) (PDB:5ZQZ),0,1
208,Aromatic ring-cleaving dioxygenase (DodA) (PDB:2NYH),1,0
209,"WGR domain, predicted DNA-binding domain in MolR (WGR) (PDB:2CR9)",1,0
210,"Predicted glycosyl hydrolase, GH114 family (PDB:5TSY)",1,0
211,Glutaredoxin 2 (GrxB) (PDB:1G7O),1,0
212,"Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains (YhdR)",0,1
213,Cobalamin biosynthesis protein CobD/CbiB (CbiB),0,1
214,Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit (GatB) (PDB:3H0M),0,1
215,Predicted kinase related to dihydroxyacetone kinase (YloV),2,2
216,Peptodoglycan polymerase FtsW/RodA/SpoVE (FtsW) (PDB:6BAR) (PUBMED:30692671),0,1
217,"Uncharacterized membrane protein YhaH, DUF805 family (yhaH)",1,1
218,"Uncharacterized protein, UPF0437 family (PDB:2JS5)",1,2
219,Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling) (LdcA) (PDB:3TLZ),0,1
220,"Uncharacterized membrane protein, UPF0182 family",1,0
221,"Uncharacterized conserved protein YihD, DUF1040 family (YihD) (PDB:2KO6)",1,0
222,Uncharacterized Ca-binding beta-propeller protein YjiK (YjiK) (PDB:3QQZ),1,1
223,CRISPR-Cas system type-V protein Cas12a (Cas12a),1,0
224,Flp pilus assembly protein CpaB (CpaB),2,0
225,"Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit (HyfB) (PDB:6CFW)",0,1
226,DNA recombination-dependent growth factor RdgC (RdgC) (PDB:2OWL),1,1
227,Ribosomal protein L14E/L6E/L27E (RPL14A) (PDB:3IZS),0,1
228,"Predicted RNA polymerase sigma factor, contains C-terminal TPR domain",0,1
229,Uncharacterized membrane protein YjdF (YjdF),0,1
230,"Heme/copper-type cytochrome/quinol oxidase, subunit 1 (CyoB) (PDB:1AR1)",1,0
231,Glutaredoxin (GrxC) (PDB:1AAZ),1,0
232,Uncharacterized sporulation protein YtxC (YtxC) (PUBMED:3027671;8969504;9387221),0,1
233,"ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain (RbsB) (PDB:1BA2)",0,1
234,Surface antigen (PDB:1QWY),0,1
235,"CRISPR/Cas system-associated protein Cas10, large subunit of type III CRISPR-Cas systems, contains HD superfamily nuclease domain (Cas10) (PDB:6IFN)",1,0
236,"Putative negative regulator of RcsB-dependent stress response, UPF0070 family (YfgM) (PUBMED:23091052)",1,2
237,"HD superfamily phosphodieaserase, includes HD domain of RNase Y (RnaY) (PDB:3DTO) (PUBMED:19779461)",3,0
238,"Predicted class III extradiol dioxygenase, MEMO1 family (Mho1) (PDB:3BCZ)",0,1
239,NADH:ubiquinone oxidoreductase subunit 3 (chain A) (NuoA) (PDB:3RKO),0,2
240,SigmaK checkpoint regulator BofC  (Bypass-of-forespore protein C) (BofC) (PDB:2BW2) (PUBMED:9025289;16049010),0,1
241,Chorismate synthase (AroC) (PDB:1Q1L),1,0
242,"Uncharacterized conserved protein YegJ, DUF2314 family (YegJ) (PUBMED:12679016)",1,0
243,Predicted lipoprotein with conserved Yx(FWY)xxD motif (function unknown),0,1
244,23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI (RlmK) (PDB:2B78),0,1
245,Small acid-soluble spore protein SspE (gamma-type) (SspE) (PUBMED:8946165;10463184),1,0
246,Mu-like prophage major head subunit gpT (gpT),2,0
247,"Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily (IaaA) (PDB:1APY)",0,1
248,"Ca2+-binding protein, EF-hand superfamily (FRQ1) (PDB:2LHI)",1,1
249,Uncharacterized conserved protein YwgA (YwgA),2,0
250,"Metal-dependent hydrolase, beta-lactamase superfamily II (PDB:2P4Z)",1,0
251,"Uncharacterized conserved protein YfaQ, DUF2300 domain (YfaQ)",1,0
252,Outer membrane lipoprotein SlyB (SlyB),0,2
253,Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase (Acs) (PDB:4B2O) (PUBMED:14638756),1,2
254,Various environmental stresses-induced protein Ves (function unknown) (Ves) (PDB:1YLL) (PUBMED:14499931),1,0
255,UDP-N-acetylmuramyl tripeptide synthase (MurE) (PDB:1E8C),1,0
256,Capsule polysaccharide modification protein KpsS (KpsS),1,0
257,Ribosomal protein L36 (RpmJ) (PDB:1DFE) (PUBMED:21627333),1,0
258,"Uncharacterized conserved protein YfaS, alpha-2-macroglobulin family (YfaS) (PDB:2A73)",1,1
259,Type IV pilus assembly protein PilV (PilV),1,2
260,"Stage II sporulation protein SpoIIQ, clostridial version, metallopeptidase M23 family (SpoIIQ2) (PUBMED:11466286)",0,2
261,"ABC-type molybdate transport system, ATPase component ModC (ModC)",0,1
262,Uncharacterized sporulation membrane protein YtrH/SpoVIGA (YtrH) (PUBMED:12662922;15547282),0,1
263,"Uncharacterized conserved protein, DUF1643 domain",0,1
264,S-adenosylmethionine decarboxylase (SpeD) (PDB:1TLU),1,1
265,"Adenine-specific DNA methylase, N12 class",2,0
266,"Predicted ATPase, AAA+ superfamily",2,1
267,"Signal transduction histidine kinase NtrB, nitrogen specific (NtrB) (PUBMED:23893111)",1,2
268,"ABC-type uncharacterized transport system, permease component",1,1
269,Beta- N-acetylglucosaminidase (LytD) (PDB:6FXO),2,0
270,4'-phosphopantetheinyl transferase EntD (siderophore biosynthesis) (EntD) (PDB:4QJK),1,2
271,Permease subunit MlaE of the ABC-type intermembrane phospholipid transporter Mla (MlaE) (PDB:6IC4),1,2
272,RIO-like serine/threonine protein kinase fused to N-terminal HTH domain (RIO2) (PDB:1TQI),0,1
273,Archaeal/vacuolar-type H+-ATPase subunit F/Vma7 (NtpF) (PDB:2D00),0,1
274,"Cytochrome c, mono- and diheme variants (CccA) (PDB:1A2S)",0,2
275,"ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26)",0,2
276,"Negative regulator MecA of genetic competence, sporulation and motility (MecA) (PDB:2MK6)",0,1
277,"Glycyl-tRNA synthetase, alpha subunit (GlyQ) (PDB:1J5W)",1,0
278,Replication initiation and membrane attachment protein DnaB (DnaB2),0,1
279,"Uncharacterized conserved protein, DUF2252 family",1,2
280,"ABC-type xylose transport system, permease component (XylH)",0,1
281,"Predicted ATPase, PP-loop superfamily",1,0
282,Septum site-determining ATPase MinD (MinD) (PDB:4V02),1,0
283,tRNA(Glu) U13 pseudouridine synthase TruD (TruD) (PDB:1SB7),1,2
284,"Archaeal DNA polymerase II, large subunit (PolC) (PDB:6HMS)",0,1
285,Acyl-CoA thioesterase (TesB) (PDB:1C8U),1,0
286,"Putative phospholipid scramblase YxjI, Tubby2 superfamily (YxjI) (PDB:1ZXU) (PUBMED:19010806)",1,1
287,"Type IV secretory pathway, VirB2 component (pilin) (VirB2)",2,0
288,"EndoRNase involved in mRNA decay, NYN (Nedd4-BP1/Rae1/YacP nuclease) family,  contains PIN domain (Rae1) (PDB:5MQ8) (PUBMED:28363943)",2,2
289,"Uncharacterized conserved protein YaaW, UPF0174 family (YaaW)",0,1
290,"K+/H+ antiporter KhtSTU, c-di-AMP-binding regulatory subunit KhtT, contains RCK_C (TrkA_C) domain (KhtT) (PDB:4J90) (PUBMED:24330391;31061098)",2,0
291,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1,0
292,Translation initiation factor 1 (eIF-1/SUI1) (SUI1) (PDB:1D1R),1,0
293,"Uncharacterized conserved protein, DUF1499 family",1,0
294,"Uncharacterized conserved protein YjcR, contains N-terminal HTH domain (YjcR)",1,0
295,"Endo-1,4-beta-D-glucanase Y (BcsZ) (PDB:1CEM)",0,1
296,"MinD superfamily P-loop ATPase, contains an inserted ferredoxin domain",1,1
297,"Tripartite-type tricarboxylate transporter, extracytoplasmic receptor component TctC (TctC) (PDB:2DVZ)",1,1
298,"DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog (RpoN) (PDB:5BYH)",0,1
299,"Predicted Zn-dependent peptidase, M16 family (PqqL) (PDB:6OFS)",1,0
300,Phosphoglucomutase/phosphomannomutase (Pgm) (PDB:1C47) (PUBMED:30938049),0,1
301,Predicted metal-binding protein,0,1
302,Uncharacterized conserved protein (PUBMED:19495416),0,2
303,"Adenine-specific DNA methylase, contains a Zn-ribbon domain",0,2
304,Autotransporter translocation and assembly protein TamB (TamB) (PDB:5VTG),1,0
305,Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases (CaiB) (PDB:1P5H),2,1
306,Type II secretory pathway ATPase component GspA/ExeA/MshM (ExeA) (PUBMED:21378198),0,1
307,dUTP pyrophosphatase (dUTPase) (Dut) (PDB:1DUC),1,1
308,"DNA-binding transcriptional regulator WhiA, involved in cell division (WhiA) (PDB:3HYI)",0,1
309,"Ribonuclease/mRNA interferase VapC, contains PIN domain (VapC) (PDB:3TND)",0,1
310,ATPase components of ABC transporters with duplicated ATPase domains (Uup) (PDB:5ZXD),0,1
311,"Glycosylphosphatidylinositol transamidase (GPIT), subunit GPI8 (GPI8) (PDB:4AW9)",0,1
312,Type VI protein secretion system component Hcp (secreted cytotoxin) (Hcp) (PDB:1Y12),1,0
313,"Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone (YHS)",1,0
314,"Fe-S cluster-containing oxidoreductase, includes glycolate oxidase subunit GlcF (GlpC)",1,1
315,Prophage maintenance system killer protein (Doc),0,1
316,"Cyclic di-GMP-binding flagellar brake protein FlgZ/YcgR, contains PilZNR(YcgR) and PilZ domains (YcgR) (PDB:5Y6F)",0,2
317,"ABC-type thiamine/hydroxymethylpyrimidine transport system, permease component (YkoE) (PDB:5EDL)",3,0
318,"Uncharacterized protein, contains NAD-binding domain and a Fe-S cluster (PDB:5MOG)",1,0
319,Mu-like prophage FluMu protein gp41 (gp41),0,1
320,"DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family (GlpR)",0,1
321,Multidrug transporter EmrE and related cation transporters (EmrE) (PDB:2I68),0,1
322,Phage protein U,1,0
323,FAD:protein FMN transferase ApbE (ApbE) (PDB:1VRM) (PUBMED:23558683;30154099),2,0
