,feature_name,cultured_feature_counts,uncultured_feature_counts
34,Phospholipid biosynthesis!!!Isoprenoid biosynthesis,0,1
35,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Biotin biosynthesis,0,1
36,Folate biosynthesis!!!Mureine biosynthesis,0,1
37,Biotin biosynthesis!!!Menaquinone biosynthesis,0,1
38,Glutamine biosynthesis!!!Glycine cleavagePyruvate oxidation,1,0
39,Pyrimidine salvage!!!Pyrimidine salvage,0,1
40,Pentose phosphate pathway,1,0
41,tRNA modification,0,1
42,Isoprenoid biosynthesis!!!Menaquinone biosynthesis,1,0
43,Lysine biosynthesis,1,0
44,Cobalamine/B12 biosynthesis!!!2Fe2S,1,1
45,RNA polymerase!!!Pyruvate oxidation,1,0
46,RNA polymerase,0,1
47,Pyrimidine salvagetRNA modification!!!tRNA modification,1,0
48,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,1,1
49,Pyridoxal phosphate biosynthesis,0,1
50,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Biotin biosynthesis!!!Lysine biosynthesis,0,1
51,Purine biosynthesis!!!Pyrimidine biosynthesis,0,2
52,NADH dehydrogenase!!!Pyruvate oxidation,1,1
53,Glutamine biosynthesis!!!Glutamine biosynthesis!!!Glutamine biosynthesis,2,0
54,Pyrimidine salvage!!!Thymidylate biosynthesis,1,0
55,Lysine biosynthesis!!!Lysine biosynthesis,1,0
56,FoF1-type ATP synthase!!!FoF1-type ATP synthase,1,0
57,Menaquinone biosynthesis!!!Ubiquinone biosynthesis,1,1
58,23S rRNA modification!!!tRNA modification,0,1
59,Phospholipid biosynthesis!!!NAD biosynthesis,0,1
60,Ubiquinone biosynthesis!!!Biotin biosynthesis,1,0
61,Ribosome 30S subunit,1,1
62,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,0,1
63,Purine biosynthesis,1,0
64,Serine biosynthesis,0,2
65,NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase!!!2Fe2S,0,1
66,Pyrimidine degradation!!!NADH dehydrogenase,0,2
67,NAD biosynthesis!!!Cobalamine/B12 biosynthesis,0,1
68,"Isoleucine, leucine, valine biosynthesis!!!Methionine biosynthesis",1,1
69,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0,2
70,NADH dehydrogenase!!!2Fe2S,0,1
71,Purine biosynthesis!!!Isoprenoid biosynthesis,0,1
72,Thiamine biosynthesis!!!Menaquinone biosynthesis,0,1
73,Cysteine biosynthesis!!!Cysteine biosynthesis,1,0
74,Fatty acid biosynthesis!!!Glycine cleavagePyruvate oxidation,0,0
75,Glutamine biosynthesis,0,0
76,Serine biosynthesis!!!Glycine cleavage,1,0
77,Heme biosynthesis!!!NADH dehydrogenase,1,1
78,Methionine biosynthesis!!!Biotin biosynthesis,1,1
79,Cysteine biosynthesis,0,2
80,Purine biosynthesis!!!Arginine biosynthesis,0,1
81,"Isoleucine, leucine, valine biosynthesis!!!Isoleucine, leucine, valine biosynthesis",1,1
82,16S rRNA modification,1,1
83,Na+-translocating NADH dehydrogenase,0,0
84,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,1,1
85,Pyruvate oxidation!!!Fatty acid biosynthesis,0,2
86,Thiamine biosynthesis!!!Thiamine biosynthesis,0,0
87,Molybdopterin biosynthesis!!!Urea cycle,1,0
88,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,1,1
89,CRISPR-Cas system,0,1
90,Fatty acid biosynthesis!!!Ubiquinone biosynthesis,0,1
91,Ribosome 30S subunit!!!Translation factors,1,1
92,"Isoleucine, leucine, valine biosynthesis!!!Aromatic amino acid biosynthesis!!!Aromatic amino acid biosynthesis",0,0
93,Pyrimidine biosynthesis!!!Purine salvage,2,1
94,Fatty acid biosynthesis!!!Lysine biosynthesis,0,1
95,A/V-type ATP synthase,0,1
96,Lysine biosynthesisTCA cycle,0,1
97,Glutamine biosynthesis!!!Glutamine biosynthesis,0,1
98,Aminoacyl-tRNA synthetases!!!Glycolysis,1,1
99,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,1,0
100,Cobalamine/B12 biosynthesis!!!Heme biosynthesis!!!Cobalamine/B12 biosynthesis,0,1
101,Lipid A biosynthesis!!!Cysteine biosynthesis,1,1
102,Pyrimidine salvage,0,1
103,Purine biosynthesis!!!Purine biosynthesis,1,0
104,NADH dehydrogenase,0,2
105,"Isoleucine, leucine, valine biosynthesis!!!Aromatic amino acid biosynthesis",0,2
106,Heme biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0,1
107,Menaquinone biosynthesis,0,2
108,TCA cycle!!!TCA cycle,0,0
109,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Lysine biosynthesis,0,2
110,Cysteine biosynthesis!!!Biotin biosynthesis,0,2
111,Cysteine biosynthesis!!!TCA cycle,1,0
112,Pyrimidine biosynthesis!!!Pyruvate oxidation,0,1
113,Histidine biosynthesis!!!Histidine biosynthesis,0,1
114,Ubiquinone biosynthesis,0,1
115,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,1,0
116,NAD biosynthesis!!!NAD biosynthesis,1,0
117,Ribosome 30S subunit!!!Ribosome 30S subunit,0,1
118,Phospholipid biosynthesis!!!Serine biosynthesis,0,1
119,Glycolysis,0,1
120,Glutamine biosynthesis!!!Purine biosynthesis,1,1
121,Biotin biosynthesis!!!Fatty acid biosynthesis,1,1
122,Fatty acid biosynthesis!!!Isoprenoid biosynthesis,1,0
123,tRNA modification!!!tRNA modification,0,1
124,16S rRNA modification!!!tRNA modification,0,1
125,Pyruvate oxidation!!!Menaquinone biosynthesis,2,1
126,Lysine biosynthesis!!!Pyrimidine degradation,0,1
127,Menaquinone biosynthesis!!!Fatty acid biosynthesis,2,1
128,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0,1
129,Heme biosynthesis!!!Fatty acid biosynthesis,1,1
130,Heme biosynthesis!!!Aminoacyl-tRNA synthetases,0,1
131,Lysine biosynthesis!!!Mureine biosynthesis,0,1
132,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Biotin biosynthesis,1,0
133,Aromatic amino acid biosynthesis!!!Aromatic amino acid biosynthesis,0,0
134,Lipoate biosynthesis!!!Lipoate biosynthesis,0,1
135,Menaquinone biosynthesis!!!Pantothenate/CoA biosynthesis,0,1
136,tRNA modification!!!Pyrimidine salvagetRNA modification,0,0
137,Arginine biosynthesis!!!Threonine biosynthesis,1,0
138,TCA cycle!!!Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,0,1
139,Methionine biosynthesis,2,0
140,Biotin biosynthesis,1,0
141,Riboflavin/FAD biosynthesis!!!Fatty acid biosynthesis,1,0
142,Glutamine biosynthesis!!!Glutamine biosynthesis!!!Glutamine biosynthesis!!!Isoprenoid biosynthesis,1,0
143,Mureine biosynthesis!!!tRNA modification,0,2
144,Cysteine biosynthesis!!!Molybdopterin biosynthesis,1,2
145,Arginine biosynthesis,0,1
146,"Isoleucine, leucine, valine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway",1,0
