,feature_name,cultured_feature_counts,uncultured_feature_counts
159,"Exosome complex RNA-binding protein Csl4, contains S1 and Zn-ribbon domains (Csl4) (PDB:2BA1)",7,0
160,"Uncharacterized conserved protein, DUF366 domain (PDB:2DDZ)",5,1
161,Exosortase/Archaeosortase (PUBMED:22037399),7,1
162,Anthranilate/para-aminobenzoate synthases component I (TrpE) (PDB:1I1Q),6,0
163,"Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family (RidA) (PDB:1J7H) (PUBMED:22094463;32205462)",6,0
164,"Predicted transcriptional regulator, contains XRE-type HTH domain (AF0184)",5,1
165,"Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit (PorA) (PDB:5C4I)",6,0
166,"DNA polymerase III sliding clamp (beta) subunit, PCNA homolog (DnaN) (PDB:1JQJ)",6,0
167,"Uncharacterized sporulation protein YqfT, contains DUF2624 domain (YqfT)",5,0
168,Ribosomal protein L18 (RplR) (PDB:1VS6),5,0
169,"ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)",8,0
170,Cytochrome c biogenesis protein CcmF (CcmF),4,1
171,"Uncharacterized conserved protein YgiM, contains N-terminal SH3 domain, DUF1202 family (YgiM) (PDB:2KQ8)",6,0
172,"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrA (NqrA) (PDB:4P6V)",6,0
173,Selenophosphate synthase (SelD) (PDB:2YYE),5,0
174,"Uncharacterized conserved protein, UPF0548 family",5,0
175,Ribosome recycling factor (Frr) (PDB:1DD5),6,0
176,"C-terminal processing protease CtpA/Prc, contains a PDZ domain (CtpA) (PDB:6IQU)",7,0
177,"Uncharacterized conserved protein MJ1445, calcineurin-like phosphoesterase superfamily (PDB:1XM7)",8,0
178,"1,4-dihydroxy-2-naphthoate polyprenyltransferase (MenA)",8,0
179,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (MenD) (PDB:5Z2P),5,0
180,"Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain (NagC) (PDB:1WOQ)",6,0
181,"Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains (DhaM)",6,0
182,Predicted nucleotidyltransferase component of viral defense system (PDB:4O8S),2,0
183,Superoxide dismutase (SodA) (PDB:1AP5),8,0
184,"ABC-type glycerol-3-phosphate transport system, periplasmic component (UgpB) (PDB:2Z8D)",6,0
185,Translation initiation factor 6 (eIF-6) (TIF6) (PDB:1G61),6,1
186,Quinol monooxygenase YgiN (YgiN) (PDB:1R6Y) (PUBMED:15613473),7,1
187,Phytoene dehydrogenase-related protein (PDB:4REP),6,0
188,Peptide chain release factor RF-3 (PrfC) (PDB:3UOQ),6,1
189,"Alcohol dehydrogenase, class IV (EutG) (PDB:6AHC)",6,0
190,Nitrate reductase gamma subunit (NarI) (PDB:1Y5L),7,0
191,"Uncharacterized conserved protein YabE, contains G5 and tandem DUF348 domains (YabE) (PDB:5E27)",4,0
192,"Predicted small methyltransferase MTH1000, UPF0146 family (MTH1000) (PDB:2K4M)",7,0
193,"DNA-binding transcriptional regulator, MerR family (SoxR) (PDB:2VZ4)",7,0
194,Ribosomal protein L30E (RPL30E) (PDB:1CK2),8,0
195,"Uncharacterized conserved protein, DUF497 family (PDB:3U97)",4,0
196,SRSO17 transposase (Srso17),8,0
197,"Aromatic ring-opening dioxygenase, LigB subunit",6,0
198,Uroporphyrinogen-III methylase (siroheme synthase) (CysG) (PDB:1PJQ),6,0
199,Predicted deacylase (PDB:3CDX),6,1
200,Mu-like prophage protein gp36 (gp36),7,0
201,Streptogramin lyase (Vgb),8,0
202,G:T/U-mismatch repair DNA glycosylase (Mug) (PDB:1MTL),7,0
203,Rhamnogalacturonyl hydrolase YesR (YesR) (PDB:1NC5),8,0
204,"DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains (RpiR) (PDB:2O3F)",7,0
205,Uncharacterized conserved protein MJ0501,4,1
206,"HEPN domain protein, predicted toxin of MNT-HEPN system (HEPN) (PUBMED:26112399)",4,1
207,"Type II secretory pathway, component PulL (PulL) (PDB:2W7V) (PUBMED:11679764)",5,1
208,ERCC4-related helicase (MPH1) (PDB:1WP9),6,0
209,"Murein L,D-transpeptidase YcbB/YkuD (YcbB) (PDB:6NTW) (PUBMED:18456808)",7,0
210,"NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit (PreA)",8,0
211,Arginine deiminase (ArcA) (PDB:2A9G),4,1
212,"Signal transduction histidine kinase NtrB, nitrogen specific (NtrB) (PUBMED:23893111)",6,1
213,Ribosomal protein S14 (RpsN) (PDB:4V4H),7,0
214,Flagellar motor component MotA (MotA),8,0
215,Plasmid stabilization system protein ParE (ParE) (PDB:3KXE),6,0
216,Primosomal replication protein N (PriB) (PDB:2PNH),8,0
217,"ABC-type molybdate transport system, periplasmic Mo-binding protein ModA (ModA) (PDB:1AMF)",7,0
218,Bacterial lipocalin Blc (Blc) (PDB:1QWD),6,0
219,"Uncharacterized conserved protein YutD, DUF1027 family (YutD) (PDB:2KL5)",6,0
220,"Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family (GCD2) (PDB:5B04)",8,0
221,Poly-beta-hydroxyalkanoate depolymerase (DepA),8,0
222,"Chemotaxis protein CheX, a CheY~P-specific phosphatase (CheX) (PDB:3H2D)",6,0
223,DNA-dependent RNA polymerase auxiliary subunit epsilon (RpoEps) (PUBMED:25092033),5,0
224,"Type III secretory pathway, EscT/YscT component (EscT) (PDB:6R6B)",5,0
225,"Cytochrome c, mono- and diheme variants (CccA) (PDB:1A2S)",6,1
226,"Formate-dependent nitrite reductase, periplasmic cytochrome c552 subunit (NrfA) (PDB:2J7A)",5,0
227,Prephenate dehydratase (PheA2) (PDB:1PHZ),6,0
228,"Predicted nucleic-acid-binding protein, contains Zn-ribbon domain (YpzJ)",5,0
229,"CRISPR-associated protein Csa3, CARF domain (Csa3) (PDB:2WTE) (PUBMED:21093452)",2,1
230,"Sulfatase maturation enzyme AslB, radical SAM superfamily (AslB) (PDB:4K37)",6,1
231,ATP phosphoribosyltransferase regulatory subunit HisZ (HisZ) (PDB:3OD1) (PUBMED:9767141),8,0
232,Virulence factor SrfC-related protein (SrfC) (PUBMED:31766712),5,1
233,"Uncharacterized protein, contains Mth938-like domain",8,0
234,"Uncharacterized conserved protein YebE, UPF0316/DUF2179 family (YebE)",6,1
235,"Regulator of phage lambda lysogenization HflD, binds to CII and stimulates its degradation (HflD) (PDB:1QZ4)",6,1
236,"NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s (GCD1) (PDB:6JQ8)",7,0
237,"Ethanolamine ammonia-lyase, large subunit (EutB) (PDB:3ABO)",8,0
238,"DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation (BolA) (PDB:2DHM) (PUBMED:19111750;2569159)",8,0
239,"Uncharacterized lipoprotein YddW, UPF0748 family (YddW) (PDB:5OQ2)",5,0
240,P2-like prophage tail protein X (gpX) (PDB:2LTF),6,1
241,"Uncharacterized conserved protein YwbE, DUF2196 family (YwbE)",6,0
242,"Predicted methyltransferase MtxX, methanogen marker protein 4",4,0
243,"CRISPR/Cas system-associated protein Cas5, RAMP superfamily (Cas5)",6,0
244,Homoserine kinase (ThrB) (PDB:1FWK),6,0
245,Na+/H+ antiporter NhaD or related arsenite permease (ArsB),8,0
246,Ni/Fe-hydrogenase 2 integral membrane subunit HybB (HybB),3,0
247,"Preprotein translocase subunit SecA (ATPase, RNA helicase) (SecA) (PDB:2FSF)",8,0
248,"EntF, seryl-AMP synthase component  of non-ribosomal peptide synthetase (EntF) (PDB:5ES5)",7,0
249,"Predicted metal-binding protein, contains two cysteine clusters, UPF0179 family (PUBMED:18675376)",8,0
250,ATP-dependent Zn proteases (HflB) (PDB:1LV7),7,0
251,Superfamily I DNA and/or RNA helicase (DNA2) (PDB:2GJK),8,0
252,Acyl CoA:acetate/3-ketoacid CoA transferase (YdiF) (PDB:5VIT),4,0
253,"Heterodisulfide reductase, subunit C (HdrC) (PDB:5ODC)",5,1
254,"Predicted nucleic acid-binding protein, contains Zn-finger domain (PUBMED:22120742)",7,0
255,"PASTA domain, binds beta-lactams (PASTA)",6,0
256,"Stage II sporulation protein SpoIIQ, clostridial version, metallopeptidase M23 family (SpoIIQ2) (PUBMED:11466286)",8,0
257,Archaeal/vacuolar-type H+-ATPase subunit D/Vma8 (NtpD) (PDB:3AON),7,0
258,"Predicted phosphoesterase, related to the Icc protein (PDB:2YVT)",8,0
259,16S rRNA C1402 N4-methylase RsmH (RmsH) (PDB:1M6Y),8,0
260,Thermostable 8-oxoguanine DNA glycosylase (ENDO3c) (PDB:3FHF),7,0
261,"ABC-type multidrug transport system, ATPase component (CcmA) (PDB:5DO7)",8,0
262,3-oxoacyl-[acyl-carrier-protein] synthase III (FabH) (PDB:1UB7),7,0
263,"Vancomycin resistance protein YoaR (function unknown), contains peptidoglycan-binding and VanW domains (YoaR)",6,0
264,"ABC-type proline/glycine betaine transport system, periplasmic component (ProX) (PDB:1R9L)",6,0
265,Uncharacterized conserved protein (PDB:1X6M),8,0
266,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (ThiD) (PDB:1Y9X) (PUBMED:17351295),7,1
267,Threonine aldolase (GLY1) (PDB:4LNJ),5,0
268,Fe2+ transport protein FeoA (FeoA) (PDB:2GCX),8,0
269,Adenosylcobinamide amidohydrolase (CbiZ) (PUBMED:14990804),5,2
270,6-phosphogluconate dehydrogenase (decarboxylating) (YqeC) (PDB:4E21),7,0
271,Alkyl hydroperoxide reductase subunit AhpF (AhpF) (PDB:4YKG),5,0
272,"ABC-type sulfate/molybdate transport systems, ATPase component (CysA)",6,1
273,"Oxalate decarboxylase/archaeal phosphoglucose isomerase, cupin superfamily (OxdD) (PDB:2VQA)",5,0
274,"Predicted aminoacyl-tRNA deacylase, YbaK-like aminoacyl-tRNA editing domain (ProX) (PDB:5VXB)",6,0
275,"Stage IV sporulation protein SpoIVA, required for spore cortex formation and coat assembly (SpoIVA) (PUBMED:19775244;23267091)",8,0
276,Aromatic ring-cleaving dioxygenase (DodA) (PDB:2NYH),8,0
277,"Fluoride ion exporter CrcB/FEX, affects chromosome condensation (CrcB) (PDB:5A40)",8,0
278,Uncharacterized sporulation protein YqhG (YqhG),8,0
279,"Predicted acylesterase/phospholipase RssA, containd patatin domain (RssA) (PDB:5FQU)",6,0
280,"Predicted Fe-Mo cluster-binding protein, NifX family (NifX) (PDB:1EO1)",6,0
281,"Uncharacterized conserved protein, DUF799 domain (PDB:4HRV)",8,0
282,Imidazolonepropionase or related amidohydrolase (HutI) (PDB:3OOQ),7,0
283,Spore germination receptor GerD (GerD),7,0
284,Predicted transposase YbfD/YdcC associated with H repeats (YhhI),5,0
285,Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN (CcmK) (PDB:2A10),5,0
286,"Type III secretory pathway, EscR/YscR component (EscR) (PDB:6R6B)",6,0
287,2-keto-4-pentenoate hydratase (MhpD) (PDB:1SV6),6,0
288,"Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase) (Pta) (PDB:1QZT) (PUBMED:28754323)",7,0
289,"CRISPR-Cas system type III CSM-effector complex subunit Csm5, RAMP superfamily Cas7 group (Csm5)",5,0
290,Predicted metal-binding protein,4,2
291,Uncharacterized conserved protein MJ0491,4,2
292,"Chagasin-like inhibitor of cysteine peptidase, I42 family (ICP) (PUBMED:12142451;17561110)",7,0
293,"Membrane protein LiaF, inhibitor of the LiaRS two-component envelope stress sensory system (LiaF) (PUBMED:16816187;23279150)",4,0
294,"Beta-xylosidase, GH43 family",8,0
295,NAD/NADP transhydrogenase alpha subunit (PntA) (PDB:1F8G),8,0
296,"Metal-dependent hydrolase, beta-lactamase superfamily II (PDB:2P4Z)",6,0
297,"Uncharacterized conserved protein, UPF0147 family (PDB:2QSB)",8,0
298,Cytochrome c553 (CytC553) (PDB:6Q2U),8,0
299,"Exonuclease VII, large subunit (XseA)",5,1
300,"2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway) (YcgM) (PDB:1GTT)",6,0
301,"N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit (HyuA)",5,2
302,"Uncharacterized conserved protein, contains caspase domain (PDB:3UO8)",7,0
303,"Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain (Atl1) (PDB:2KIF) (PUBMED:19516334)",7,1
304,L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily (RspA) (PDB:1BKH),8,0
305,DNA-binding transcriptional regulator AlpA (AlpA),7,1
306,"HD-like signal output (HDOD) domain, no enzymatic activity (HDOD) (PDB:1VQR)",8,0
307,Flagellar biosynthesis protein FliQ (FliQ) (PDB:6F2D),6,1
308,Ribosomal protein S17E (RPS17A) (PDB:1RQ6),7,0
309,"DNA-binding transcriptional regulator YiaG, XRE-type HTH domain (YiaG) (PDB:5JAA)",5,0
310,NaMN:DMB phosphoribosyltransferase (CobT) (PDB:1D0S),7,0
311,Porphobilinogen deaminase (HemC) (PDB:1AH5),6,0
