,feature_name,cultured_feature_counts,uncultured_feature_counts
192,"ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component",14,0
193,"Uncharacterized conserved protein, phosphatidylethanolamine-binding protein (PEBP) family",17,0
194,Maltooligosyltrehalose synthase,17,0
195,DNA mismatch repair protein MutH,12,1
196,"Sugar or nucleoside kinase, ribokinase family",12,1
197,Predicted kinase,12,0
198,"Uncharacterized conserved protein, Ntn-hydrolase superfamily",11,2
199,"Predicted selenoprotein, Rdx family",11,0
200,"Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family",15,1
201,"Chromosome segregation protein Spo0J, contains ParB-like nuclease domain",13,4
202,Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase,13,0
203,"Predicted glycosyl hydrolase, GH114 family",18,0
204,"CubicO group peptidase, beta-lactamase class C family",12,0
205,"ABC-type proline/glycine betaine transport system, permease component",16,0
206,"Sulfatase maturation enzyme AslB, radical SAM superfamily",12,3
207,"Eukaryotic-type DNA primase, catalytic (small) subunit",12,2
208,Purine nucleoside phosphorylase,12,1
209,"Cytochrome oxidase maturation protein, CcoS/FixS family",14,1
210,"Predicted transcriptional regulator, contains HTH domain",12,0
211,Prephenate dehydrogenase,16,0
212,"Acid resistance membrane protein HdeD, DUF308 family",16,1
213,Aspartate kinase,14,2
214,Phage capsid protein,16,2
215,"N-glycosidase YbiA/RibX (riboflavin biosynthesis, damage control), NADAR superfamily",10,1
216,Panthothenate kinase,14,1
217,Membrane protein insertase Oxa1/YidC/SpoIIIJ,12,1
218,Hemerythrin,18,0
219,Myo-inositol-1-phosphate synthase,15,2
220,Predicted benzoate:H+ symporter BenE,17,0
221,ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase),16,0
222,"Predicted rRNA methylase YqxC, contains S4 and FtsJ domains",17,0
223,Ribosomal protein S14,17,0
224,"DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains",15,1
225,"Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains",12,2
226,"ABC-type methionine transport system, ATPase component",11,2
227,"Predicted acetyltransferase, GNAT family",15,1
228,Phage shock protein PspC (stress-responsive transcriptional regulator),17,0
229,"Uncharacterized protein, contains DUF1512 domain",14,0
230,"Type III secretory pathway, EscS/YscS component",17,0
231,"RecA-superfamily ATPase, KaiC/GvpD/RAD55 family",15,1
232,Predicted deacylase,16,0
233,"CTP-dependent cyclometallase, nickel-pincer nucleotide (NPN) cofactor biosynthesis",12,1
234,PhoPQ-activated pathogenicity-related protein,16,0
235,"Translation initiation factor RLI1, contains Fe-S and AAA+ ATPase domains",13,2
236,16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity),13,1
237,3'->5' ssDNA/RNA exonuclease TatD,13,0
238,NADH:ubiquinone oxidoreductase 49 kD subunit (chain D),14,1
239,"Uncharacterized membrane protein, UPF0136 family",13,1
240,"Uncharacterized membrane protein YqgA, affects biofilm formation",17,0
241,"Uncharacterized membrane protein YhaH, DUF805 family",13,0
242,Cytochrome c biogenesis protein CcdA,16,0
243,Chaperonin GroEL (HSP60 family),14,1
244,"Uncharacterized conserved protein, DUF1853 domain",16,0
245,Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG,13,2
246,Azurin,13,1
247,5-enolpyruvylshikimate-3-phosphate synthase,13,4
248,"Uncharacterized conserved protein, DUF4810 domain",13,1
249,Plastocyanin domain containing protein,11,3
250,"Uncharacterized conserved protein, DUF871 domain",15,1
251,"Uncharacterized conserved protein, contains thiamine pyrophosphokinase N- and C- domains",14,1
252,"Zn-dependent metallopeptidase, zincin/DUF2342 superfamily",12,3
253,Biotin carboxyl carrier protein,14,1
254,"NADH pyrophosphatase NudC, Nudix superfamily",15,2
255,"Oxidoreductase (NAD-binding), involved in siderophore biosynthesis",16,0
256,"Uncharacterized conserved protein YfcZ, UPF0381/DUF406 family",18,0
257,Uncharacterized conserved protein YtzB,15,1
258,"Uncharacterized inner membrane protein YnfA, drug/metabolite transporter superfamily",10,2
259,"Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain",17,1
260,"Type II restriction/modification system, endonuclease and methylase domains",16,0
261,"Phage terminase, large subunit GpA",12,1
262,"Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains",11,3
263,Archaeal/vacuolar-type H+-ATPase subunit B/Vma2,18,0
264,"3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily",6,3
265,Predicted RNA-binding protein,12,1
266,Uncharacterized membrane protein YesL,15,0
267,"Cell division protein ZapA, inhibits GTPase activity of FtsZ",15,0
268,"Macrodomain Ter protein organizer, MatP/YcbG family",14,0
269,Uncharacterized MnhB-related membrane protein,10,1
270,"Methionine synthase I, cobalamin-binding domain",13,1
271,Exopolysaccharide export protein/domain GumC/Wzc1,12,1
272,Polyphosphate kinase,15,1
273,"Multisubunit Na+/H+ antiporter, MnhF subunit",14,0
274,"Uncharacterized conserved protein, DUF2330 domain",13,0
275,Cytoplasmic chaperone TorD involved in molybdoenzyme TorA maturation,11,2
276,Bacterial nucleoid DNA-binding protein IHF-alpha,16,1
277,Cytochrome c1,12,2
278,"Uncharacterized conserved protein YeeX, DUF496 family",16,1
279,Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain),12,1
280,Predicted acetyltransferase,14,2
281,"Archaeal ribosome-binding protein aMBF1, putative translation factor, contains Zn-ribbon and HTH domains",16,1
282,Glutamate racemase,16,0
283,"Lipid-binding SYLF domain, Ysc84/FYVE family",12,1
284,Rhodanese-related sulfurtransferase,16,0
285,"Uncharacterized conserved protein, DUF2225 family",12,2
286,Predicted ferric reductase,15,2
287,Chorismate mutase,12,1
288,"Uncharacterized conserved protein YceH, UPF0502 family",18,0
289,"Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase",12,1
290,Heme-binding NEAT domain,17,0
291,Septum formation topological specificity factor MinE,17,0
292,"K+/H+ antiporter KhtSTU, c-di-AMP-binding regulatory subunit KhtT, contains RCK_C (TrkA_C) domain",13,1
293,Predicted nucleotidyltransferase AF1967,17,0
294,Flagellar motor protein MotB,13,1
295,"Glycerol dehydrogenase or related enzyme, iron-containing ADH family",14,2
296,"Uncharacterized conserved protein, DUF366 domain",17,0
297,RecG-like helicase,9,2
298,Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria),10,2
299,Fructosamine-3-kinase,16,0
300,"Hydroxyethylthiazole kinase, sugar kinase family",17,0
301,Pyruvate kinase,16,0
302,"Uncharacterized conserved protein, DUF2316 domain",16,0
303,"Uncharacterized protein CV0675, UCP033623 family",11,1
304,"DNA-binding transcriptional regulator WhiA, involved in cell division",16,0
305,"Uncharacterized protein, contains Mth938-like domain",15,0
306,"Periplasmic chaperone for outer membrane proteins, Skp family",14,0
307,"Uncharacterized conserved protein YeaC, DUF1315 family",12,0
308,"Secreted/periplasmic Zn-dependent peptidases, insulinase-like",18,0
309,Uncharacterized N-terminal coiled-coil domain of peptidoglycan hydrolase CwlO,12,4
310,F420-0:Gamma-glutamyl ligase (F420 biosynthesis),11,0
311,"Serine protease, subtilisin family",16,0
312,"Stage V sporulation protein SpoVS, predicted DNA-binding, AlbA superfamily",17,1
313,Isocitrate dehydrogenase,9,3
314,"ABC-type phosphate transport system, periplasmic component",10,1
315,Alanine dehydrogenase (includes sporulation protein SpoVN),17,0
316,Imidazoleglycerol phosphate dehydratase HisB,13,0
317,"Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains",14,1
318,"Uncharacterized metal-binding protein, DUF411 family",15,0
319,"Uncharacterized conserved protein YpmB, contains C-terminal PepSY domain",11,1
320,Predicted alpha/beta hydrolase,15,0
321,Glucose uptake protein GlcU,15,1
322,Periplasmic molybdate-binding protein/domain,18,0
323,"Phage terminase, small subunit",15,0
324,"Uncharacterized conserved protein, DUF917 family",17,0
325,"Uncharacterized conserved protein, UPF0248 family",16,0
326,tRNA A37 threonylcarbamoyltransferase TsaD,15,1
327,Poly-beta-hydroxybutyrate synthase,9,3
328,Acetamidase/formamidase,16,0
329,Short-chain dehydrogenase,10,1
330,Ribosomal protein L28,14,2
331,"S-layer protein MJ0795, predicted component of type IV pili-like system",16,0
332,Mu-like prophage protein gp16,14,2
333,"Uncharacterized conserved protein, DUF952 family",11,1
334,"Uncharacterized conserved protein, DUF951 family",18,0
335,2-phosphoglycerate kinase/Mevalonate-3-phosphate 5-kinase,14,0
336,"NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family",18,0
337,Terpene cyclase SqhC,16,0
338,"Archaellum component FlaG, FlaF/FlaG flagellin family",13,0
339,DNA recombination-dependent growth factor RdgC,12,1
340,"Predicted ribosome-associated RNA-binding protein Tma20, contains PUA domain",13,1
341,Phage anti-repressor protein Ant,14,1
342,"Archease, activates RNA ligation by RtcB (tRNA splicing)",17,1
343,Monoamine oxidase,17,0
344,Polyhydroxyalkanoate synthesis regulator phasin,11,1
345,Fe-S cluster biosynthesis and repair protein YggX,10,2
346,"Thiol-disulfide interchange protein, contains DsbC and DsbD domains",15,0
347,"House-cleaning carbohydrate phosphatase, DUF89 family",17,0
348,"L-lactate utilization protein LutC, contains LUD domain",14,1
349,Cellulase/cellobiase CelA1,11,2
350,Cation-transporting P-type ATPase,15,1
351,Lysozyme inhibitor LprI,14,1
352,Adenosylcobinamide amidohydrolase,14,1
353,"Ca2+-binding protein, RTX toxin-related",18,0
354,"Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily",13,1
355,"Uncharacterized conserved protein, DUF2274 domain",15,3
356,Membrane-associated phospholipid phosphatase,14,1
357,"Trk-type K+ transport system, membrane component",13,1
358,Exonuclease III,13,0
359,DICT sensory domain found in diguanylate cyclases and two-component systems,17,1
360,RNase P protein component,18,0
361,PUA domain (predicted RNA-binding domain),14,0
362,"Predicted RNA-binding protein involved in translation, contains  Zn-ribbon domain, DUF1610 family",10,2
363,Seryl-tRNA(Sec) selenium transferase,15,1
364,"Predicted aminoacyl-tRNA deacylase, YbaK-like aminoacyl-tRNA editing domain",10,3
365,"Uncharacterized membrane protein YgdD, TMEM256/DUF423 family",9,2
366,"Uncharacterized conserved protein MJ1445, calcineurin-like phosphoesterase superfamily",12,2
367,Phage regulatory protein Rha,15,0
368,Precorrin-2 methylase,16,1
369,PduX protein involved in propanediol utilization and related proteins,12,0
370,"Phosphoglycerol transferase MdoB/OpgB, AlkP superfamily",12,2
371,Fucose permease,12,0
372,6-phosphofructokinase,18,0
373,"DNA polymerase I, 3'-5' exonuclease and polymerase domains",9,3
374,"Pyrimidine reductase, riboflavin biosynthesis",15,2
375,Mitochondrial fission protein ELM1,13,1
376,Glutathione S-transferase,16,0
377,"DNA-directed RNA polymerase, subunit K/omega",17,0
378,"Uncharacterized conserved protein, Alpha-E superfamily",12,0
379,"Mn2+ or Fe2+ transporter, NRAMP family",18,0
380,Cyanate lyase,14,0
381,"Predicted subunit of tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain",15,1
382,"Signal transduction histidine kinase NtrB, nitrogen specific",11,1
383,3-phytase (myo-inositol-hexaphosphate 3-phosphohydrolase),11,0
384,"Uncharacterized conserved protein, DUF2390 domain",16,0
385,Na+/alanine symporter,12,2
386,Nicotinamide riboside transporter PnuC,18,0
387,"Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family",17,1
388,"Uncharacterized conserved protein, DUF2163 domain",17,0
389,"Uncharacterized conserved protein YeaH/YhbH, required for sporulation, DUF444 family",14,0
390,"Archaeal cell division protein CdvB, Snf7/Vps24/ESCRT-III family",15,1
391,"Multisubunit Na+/H+ antiporter, MnhB subunit",15,1
392,"ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components",18,0
393,"Predicted nucleic acid-binding protein, contains Zn-finger domain",18,0
394,"Multisubunit Na+/H+ antiporter, MnhG subunit",14,2
395,"CRISPR-Cas system type III CSM-effector complex subunit Csm5, RAMP superfamily Cas7 group",13,2
396,"Adenine-specific DNA methylase, N12 class",13,0
397,"Ribonucleotide reductase beta subunit, ferritin-like domain",12,2
398,Alpha-L-fucosidase,15,2
399,"ABC-type uncharacterized transport system, permease and ATPase components",13,1
400,"Thioredoxin/glutathione peroxidase BtuE, reduces lipid peroxides",10,2
401,Transmembrane transcriptional regulator RsiW (anti-sigma-W factor),8,4
402,"Biotin synthase-related protein, radical SAM superfamily",18,0
403,Putative flippase GtrA (transmembrane translocase of bactoprenol-linked glucose),17,0
404,CTP:molybdopterin cytidylyltransferase MocA,15,3
405,"Uncharacterized conserved protein YpuA, DUF1002 family",17,0
406,"Uncharacterized membrane protein YgcG, contains a TPM-fold domain",12,1
407,Ureidoglycine aminohydrolase,16,1
408,"Uncharacterized conserved protein, contains CHAT domain",13,0
409,Uncharacterized conserved protein with an alpha/beta hydrolase fold,11,1
410,Glucose-6-phosphate 1-dehydrogenase,14,1
411,Guanylate kinase,16,0
412,"Transcriptional regulator, contains XRE-family HTH domain",15,1
413,Mu-like prophage protein gp37,14,1
414,Ubiquinone biosynthesis accessory factor UbiK,14,0
415,"Uncharacterized conserved protein, UPF0548 family",13,1
416,Aminopeptidase C,12,1
417,"DNA-directed RNA polymerase, subunit E'/Rpb7",16,0
418,Peptide chain release factor 1 (eRF1),10,2
419,Hypoxanthine phosphoribosyltransferase,17,0
420,"Tetrahydromethanopterin S-methyltransferase, subunit E",13,2
421,Gluconate kinase,13,2
422,"ABC-type Fe3+-siderophore transport system, permease component",8,2
423,"Catechol-2,3-dioxygenase",13,1
424,"ABC-type taurine transport system, ATPase component",15,1
425,"CRISPR-Cas system type III CMR-effector complex subunit Cmr1, RAMP superfamily Cas7 group",15,1
426,"Uncharacterized conserved protein, DUF1850 family",16,1
427,"ABC-type xylose transport system, permease component",11,2
428,"Putative GTP cyclohydrolase 1 type 2, NIF3 family",18,0
429,"Acetolactate synthase small subunit, contains ACT domain",15,1
430,Maleate cis-trans isomerase,16,0
431,"Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain",15,1
432,Multidrug resistance efflux pump EmrA,14,2
433,Intermembrane transporter PqiABC subunit PqiB,13,1
434,Chemotaxis receptor (MCP) glutamine deamidase CheD,12,2
435,Uridine kinase,12,1
436,"DNA replicative helicase MCM subunit Mcm2, Cdc46/Mcm family",18,0
437,"Stage II sporulation protein SpoIIM, component of the engulfment complex",17,0
438,Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I),11,1
439,D-alanyl-D-alanine dipeptidase,18,0
440,Pyridoxamine 5'-phosphate oxidase (PNPOx-like) family protein,15,0
441,"ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase",10,0
442,"Uncharacterized metal-binding protein MJ0455, DUF1847 family",18,0
443,"Putative phage head morphogenesis protein, F of phage Mu or gp7 of SPP1",12,0
444,Predicted nucleotide-binding protein containing TIR -like domain,16,1
445,Transcriptional regulator,10,1
446,Putative heme-binding protein PhuW,17,1
447,Deoxyadenosine/deoxycytidine kinase,13,2
448,UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase,7,2
449,"Uncharacterized conserved protein, UPF0216 family",16,2
450,"Uncharacterized conserved protein, DUF2184 domain",11,3
451,"Uncharacterized conserved protein, DUF2336 family",13,1
452,Urocanate hydratase,16,0
453,"Trk/Ktr K+ transport system regulatory component TrkA/KtrA/KtrC, RCK domain",14,1
454,Type IV pilus assembly protein PilV,14,0
455,NADH:ubiquinone oxidoreductase subunit 2 (chain N),12,1
456,Acetoin utilization deacetylase AcuC or a related deacetylase,15,1
