,feature_name,cultured_feature_counts,uncultured_feature_counts
137,"Uncharacterized membrane protein YgdD, TMEM256/DUF423 family (YgdD)",2,1
138,"Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain (IrpA) (PUBMED:21799754)",1,1
139,Selenophosphate synthetase-related protein,1,0
140,"Lipid-binding SYLF domain, Ysc84/FYVE family (SYLF) (PUBMED:21624956)",1,2
141,PduX protein involved in propanediol utilization and related proteins (PduX),1,0
142,Type IV pilus assembly protein PilZ (PilZ),1,1
143,"Predicted ATPase, AAA+ superfamily",1,0
144,Cytochrome c oxidase subunit IV (COX4),3,2
145,Uncharacterized SPBc2 prophage-derived protein YoqJ (YoqJ) (PDB:2NX2),0,2
146,"O-acetyl-ADP-ribose deacetylase (regulator of RNase III), contains Macro domain (YmdB) (PDB:1HJZ)",2,1
147,"Archaeal ribosome-binding protein aMBF1, putative translation factor, contains Zn-ribbon and HTH domains (aMBF1) (PDB:2MEZ) (PUBMED:24825021)",0,1
148,SRSO17 transposase (Srso17),1,1
149,Dephospho-CoA kinase (CoaE) (PDB:1JJV),0,1
150,Predicted SAM-depedendent methyltransferase,1,1
151,"CMP-N-acetylneuraminic acid synthetase, NeuA/PseF family (NeuA) (PDB:1EYR)",2,0
152,Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module (PasT) (PDB:1T17) (PUBMED:21323758),2,1
153,tRNA G37 N-methylase Trm5 (Trm5) (PDB:2YX1),1,1
154,Di- or tripeptidase (PepD2) (PDB:2QYV),1,1
155,16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B) (RsmG) (PDB:1XDZ) (PUBMED:15375115;22031445),2,0
156,"Uncharacterized conserved protein, DUF1851 domain",2,1
157,RNA 3'-terminal phosphate cyclase (RCL1) (PDB:1QMH),1,1
158,"NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s (GCD1) (PDB:6JQ8)",1,1
159,Spore germination protein GerPD (inner spore coat) (GerPD),1,1
160,AICAR transformylase/IMP cyclohydrolase PurH (PurH) (PDB:1G8M),0,1
161,Heme-binding NEAT domain (NEAT) (PDB:2E7D),0,2
162,"SspB-like protein, predicted to bind SsrA peptide (SspB2)",2,2
163,Arginine decarboxylase (spermidine biosynthesis) (SpeA) (PDB:3N2O),1,0
164,"1,4-Dihydroxy-2-naphthoyl-CoA synthase (MenB) (PDB:4ELS)",1,0
165,"Glucose dehydrogenase, PQQ-dependent (Gcd) (PDB:1FLG)",1,2
166,"Rubrerythrin, includes spore coat protein YhjR (YhjR) (PDB:2E0Z)",2,0
167,"Predicted double-glycine leader peptidase, C39-like (CLD) domain (C39G) (PUBMED:27279651)",0,1
168,Phospholipase C (PlcC),1,0
169,"Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains (PDB:4YN1)",2,0
170,"Ni,Fe-hydrogenase maturation factor (HyaD) (PDB:1CFZ) (PUBMED:15294295)",3,0
171,DNA-directed RNA polymerase specialized sigma subunit (FliA) (PDB:1RP3),1,1
172,Mg2+ and Co2+ transporter CorA (CorA) (PDB:2BBH),0,2
173,"CHAD domain, binds inorganic polyphosphates (CHAD) (PDB:3E0S) (PUBMED:12456267;31133615)",0,1
174,"DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)",0,1
175,Gamma-glutamyl phosphate reductase (ProA) (PDB:4GHK),1,1
176,Tetrahydrodipicolinate N-succinyltransferase (DapD) (PDB:3BXY),3,0
177,"Uncharacterized sporulation membrane protein YrzE, contains DUF3792 domain (YrzE)",2,0
178,N-acetyl-anhydromuramyl-L-alanine amidase AmpD (AmpD) (PDB:2Y28),2,1
179,"Uncharacterized conserved protein YaeQ, suppresses RfaH defect (YaeQ) (PDB:2G3W) (PUBMED:9604894;32214543)",0,1
180,UDP-galactopyranose mutase (Glf) (PDB:1I8T),1,1
181,"Uncharacterized conserved protein, DUF465 domain",0,1
182,"Predicted RNA-binding protein YitL, contains S1 domains, virulence factor B family (CvfB) (PDB:3GO5)",0,1
183,4-hydroxybenzoate synthetase (chorismate-pyruvate lyase) (UbiC) (PDB:1FW9),3,0
184,"Glyoxalase ElbB, DJ-1 superfamily (ElbB) (PDB:1VHQ) (PUBMED:26678554)",1,0
185,Cephalosporin hydroxylase (CmcI),2,0
186,"Histidine phosphotransfer protein ChpT, HPt domain (HPt) (PDB:4FMT) (PUBMED:23932593)",1,2
187,Phenolic acid decarboxylase (PadC) (PDB:2GC9),1,0
188,"Glutathionylspermidine synthase, CHAP domain (Gsp) (PDB:2IO7)",0,1
189,Phosphopantetheine adenylyltransferase (CAB4) (PDB:3DO8),1,0
190,Small acid-soluble spore protein Tlp (thioredoxin-like protein) (Tlp) (PUBMED:8969507;9852018;10333516),1,2
191,"Uncharacterized conserved protein, DUF2121 domain",1,0
192,Nicotinamidase-related amidase (PncA) (PDB:1ILW),1,0
193,"Phosphoserine phosphatase RsbU, regulator of sigma subunit (RsbU) (PDB:5UCG)",2,0
194,Folylpolyglutamate synthase/Dihydropteroate synthase (FolC) (PDB:1W78),1,0
195,4'-phosphopantetheinyl transferase EntD (siderophore biosynthesis) (EntD) (PDB:4QJK),1,1
196,Uncharacterized conserved protein probably involved in high-affinity Fe2+ transport (Tpd) (PDB:2O6C) (PUBMED:18456808),2,0
197,Cell pole-organizing protein PopZ (PopZ),0,2
198,"ABC-type sulfate transport system, permease component (CysW)",1,0
199,CTP:phosphocholine cytidylyltransferase LicC (LicC) (PDB:1JYK),2,1
200,"Uncharacterized Fe-S cluster-containing enzyme, radical SAM superfamily",1,2
201,"Uncharacterized conserved protein YqfW, HAD superfamily (YqfW)",1,0
202,"ABC-type protease/lipase transport system, ATPase and permease components (ArpD) (PDB:5L22)",1,0
203,"Sulfur incorporation enzyme MA1821 (anaerobic homocysteine biosynthesis), HcyBio/DUF39 family (HcyBio) (PUBMED:25315403)",0,1
204,"ABC-type lipoprotein export system, ATPase component (LolD) (PDB:5GKO)",0,1
205,"Electron transfer flavoprotein, alpha subunit FixB (FixB) (PDB:1EFP)",4,0
206,Phosphopantetheinyl transferase (holo-ACP synthase) (AcpS) (PDB:1F7L),3,1
207,"Uncharacterized conserved protein, DUF1853 domain",1,3
208,"Uncharacterized conserved protein, contains GBA2_N and DUF608 domains (PDB:5BVU)",2,2
209,Primase-polymerase (Primpol) domain protein (PDB:6A9W) (PUBMED:29198957),1,1
210,Alanine-alpha-ketoisovalerate (or valine-pyruvate) aminotransferase (AvtA) (PDB:3G7Q),0,1
211,Type VI protein secretion system component TssL/VasF/DotU (DotU) (PDB:3U66) (PUBMED:25471186),1,1
212,"Methyl coenzyme M reductase, subunit D (McorD)",2,0
213,Predicted aspartyl protease (PDB:5C9F),1,0
214,Fumarate reductase subunit D (FrdD) (PDB:1KF6),1,0
215,"Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit (PorG) (PDB:1B0P)",0,2
216,"Uncharacterized protein YkgJ, contains CxxCxxCC motif (YkgJ)",0,1
217,"K+-transporting ATPase, KdpC subunit (KdpC) (PDB:5MRW)",2,1
218,Glycogen synthase (GlgA) (PDB:1RZU),1,0
219,Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases (PGRP) (PDB:4FET),2,0
220,"TRAP-type uncharacterized transport system, periplasmic component (Imp) (PDB:1US4)",1,0
221,"Predicted phosphoadenosine phosphosulfate sulfurtransferase, contains C-terminal DUF3440 domain (YbdN)",0,1
222,Glycerol-3-phosphate dehydrogenase (GlpA) (PDB:2RGH),1,1
223,Alpha/beta superfamily hydrolase (PDB:2FUK),0,2
224,Phospholipase/lecithinase/hemolysin (PDB:6JL1),2,1
225,Homoserine kinase (ThrB) (PDB:1FWK),1,0
226,"Sporulation sigma factor SigE (mother cell-specific, SpoIIGB) (SigE) (PUBMED:3104904;2106671)",0,2
227,Replicative superfamily II helicase (BRR2) (PDB:2VA8),1,0
228,Predicted transcriptional regulator containing CBS domains (YtoI),0,1
229,"TPP-dependent indolepyruvate ferredoxin oxidoreductase, alpha subunit (IorA)",1,3
230,Recombinational DNA repair protein RecO (RecF pathway) (RecO) (PDB:1U5K),1,2
231,Phosphoribosylanthranilate isomerase (TrpF) (PDB:1DL3),1,1
232,"Uncharacterized conserved protein, DUF2290 domain",1,0
233,Transketolase (TktA) (PDB:1AY0),0,1
234,"Thiol-disulfide interchange protein, contains DsbC and DsbD domains",3,0
235,"Type IV secretory pathway, VirB10 component (VirB10) (PDB:2BHV)",3,1
236,Cu2+-containing amine oxidase (TynA) (PDB:1A2V),0,2
237,Prephenate dehydrogenase (TyrA) (PDB:2F1K),2,0
238,"Uncharacterized protein Ssr3000, DUF2288 family (Ssr3000)",0,2
239,"Uncharacterized conserved protein YfiM, DUF2279 family (yfiM)",1,2
240,Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW),2,1
241,3-methyladenine DNA glycosylase Mpg (Mpg) (PDB:1BNK),1,0
242,"Uncharacterized conserved protein YgiB, UPF0441/DUF1190 family, involved in bioifilm formation (YgiB)",1,1
243,"Uncharacterized lipoprotein YehR, DUF1307 family (YehR) (PDB:2JOE)",0,2
244,Archaeal adenylate kinase (AdkA) (PDB:1KI9),1,1
245,Sarcosine oxidase gamma subunit (SoxG),3,2
246,"Transcriptional regulator, middle operon regulator (Mor) family (Mor) (PDB:1RR7)",0,1
247,Small acid-soluble spore protein SspA/SspB/SspC/SspD (alpha/beta-type) (SspA/SspB/SspC/SspD) (PUBMED:3009398;9387221),1,0
248,DNA replication protein DnaD (DnaD) (PDB:2I5U),2,0
249,"Type IV secretory pathway, TrbF component (TrbF)",1,2
250,Molybdopterin synthase sulfur carrier subunit MoaD (MoaD) (PDB:1FM0) (PUBMED:32239579),1,1
251,"Predicted  kinase, aminoglycoside phosphotransferase (APT) family (YcbJ)",0,1
252,Bacterioferritin (cytochrome b1) (Bfr) (PDB:4E6K),0,1
253,Spore maturation protein SpmB (function unknown) (SpmB),0,1
254,"Predicted transcription regulator, contains HTH domain, MarR family",1,0
255,Predicted component TssA of the type VI protein secretion system (TssB) (PDB:5N8N),1,1
256,"Uncharacterized conserved protein, DUF871 domain (PDB:1X7F)",0,2
257,"Hemolysin-related protein, contains CBS domains, UPF0053 family (TlyC) (PDB:2NQW)",1,0
258,Ribosomal protein L39E (RPL39) (PUBMED:16621811),0,2
259,Cephalosporin-C deacetylase or related acetyl esterase (Axe1) (PDB:1L7A),1,1
260,Uncharacterized conserved protein (PDB:1X6M),0,1
261,"CRISPR/Cas system CMR subunit Cmr6, Cas7 group, RAMP superfamily (Cmr6) (PDB:3X1L)",1,3
262,"Putative sterol carrier protein, contains SCP2 domain (SCP2)",2,0
263,D-arabinose 5-phosphate isomerase GutQ (GutQ) (PDB:5UQI),1,0
264,"Trk/Ktr K+ transport system regulatory component TrkA/KtrA/KtrC, RCK domain (TrkA) (PDB:4XTT) (PUBMED:23815639;25957408;31868587;32095817)",2,1
265,Predicted PurR-regulated permease PerM (PerM),0,2
266,"Predicted metal-dependent membrane protease YhfC, DUF2324 family (YhfC)",1,0
267,"ASC-1 homology (ASCH) domain, predicted RNA-binding domain (ASCH) (PDB:1S04)",0,1
268,Heme-degrading monooxygenase HmoA and related ABM domain proteins (HmoA) (PDB:1IUJ) (PUBMED:21873409),1,3
269,"Predicted ATPase domain of Cch-like helicases, DUF927 family (PDB:5DGK)",1,1
270,Type IV pilus assembly protein PilF/PilW (PilF) (PDB:2VQ2) (PUBMED:16403447),1,0
271,Predicted RNA methylase,1,0
272,"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase (UbiG) (PDB:1BHJ)",1,0
273,"Glucose-6-phosphate dehydrogenase assembly protein OpcA, contains a peptidoglycan-binding domain (OpcA)",0,1
274,Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase (PyrR) (PDB:1A3C),3,2
275,1-deoxy-D-xylulose 5-phosphate reductoisomerase (Dxr) (PDB:1JVS),3,1
276,"Stage V sporulation protein SpoVM, required for spore cortex and coat synthesis (SpoVM) (PDB:2MVH) (PUBMED:8231808;9534248;9287010;12562810;17427285;18820968;22463703;29102609;25825747)",1,1
277,Homospermidine synthase (PDB:4XQ9),2,0
278,"Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains (HerA) (PDB:4D2I)",2,0
279,"ABC-type uncharacterized transport system, ATPase component (PUBMED:10686096)",2,0
280,"Predicted endonuclease, GIY-YIG superfamily (YhbQ) (PDB:1YWL)",0,2
281,Amino acid racemase YgeA (RacX) (PDB:5ELL),2,0
282,Ribosomal protein L18 (RplR) (PDB:1VS6),0,1
283,Heme oxygenase (HemO) (PDB:1J77),0,2
284,Lipase chaperone LimK (LimK),1,1
285,Fatty acid repression mutant protein (predicted oxidoreductase) (FMR2) (PDB:2WQF),3,0
286,Flagellar biosynthesis regulator FlbT (FlbT),1,1
287,Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase (HisC) (PDB:4R2N),2,1
288,Flagellar hook-associated protein FlgK (FlgK) (PDB:2D4Y),1,0
289,"Uncharacterized conserved protein, UCP014979 family",2,4
290,"ABC-type transport system, periplasmic component (DdpA) (PDB:3RQT)",1,1
291,"Endo-beta-1,2-glucanase, glucoamylase superfamily (PDB:3EU8) (PUBMED:28270506)",2,3
292,"Phosphate transport regulator YkaA, distantly related to PhoU, UPF0111/DUF47 family (YkaA) (PDB:2IIU)",2,1
293,"Accessory colonization factor AcfC, contains ABC-type periplasmic domain (AcfC) (PDB:4JB7)",0,1
294,Terpene cyclase SqhC (SqhC) (PDB:1GSZ) (PUBMED:21627333),1,0
295,Uncharacterized low-complexity protein,1,0
296,Lipoate-protein ligase A (LplA) (PDB:4TVW),1,2
297,"Uncharacterized beta-barrel protein YwiB, DUF1934 family (YwiB) (PDB:1R0U)",0,1
298,"Neuraminidase (sialidase) NanH, contains C-terminal autotransporter domain (NanH) (PDB:1EUT)",1,0
299,Uridylate kinase (PyrH) (PDB:2BND),2,0
300,"dsDNA-binding SOS-regulon protein YebG, induction by DNA damage requires cAMP (YebG) (PDB:3ERM) (PUBMED:9368369;21697094)",1,1
301,"DNA-binding transcriptional regulator GbsR, MarR family (GbsR) (PDB:1KU9)",1,1
302,"c-di-AMP synthetase DisA, contains DisA_N, linker and DNA-binding domains (DisA) (PDB:3C1Y)",0,1
303,"Outer membrane lipoprotein LolB, involved in outer membrane biogenesis (LolB) (PDB:1IWM)",1,1
304,"Uncharacterized protein, contains GIY-YIG domain",1,0
305,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (IspF) (PDB:1GX1)",2,0
306,"Uncharacterized protein, contains DUF2461 domain",1,2
307,Phosphoribosyl-AMP cyclohydrolase (HisI1) (PDB:1ZPS),1,0
308,Formiminotetrahydrofolate cyclodeaminase (FtcD) (PDB:1O5H),1,0
309,D-hexose-6-phosphate mutarotase (YeaD) (PDB:1JOV),1,1
310,Predicted choloylglycine hydrolase,1,2
311,Endonuclease I (EndA) (PDB:1OUO),0,1
312,Fibronectin type 3 domain (FN3),0,1
313,"Uncharacterized protein, contains phage Mu head morphogenesis gpF-like domain",1,0
314,"Uncharacterized conserved protein Smg, DUF494 family (Smg)",1,1
315,"Chromosome condensin MukBEF, MukE localization factor (MukE) (PDB:3RPU)",1,2
316,"Cobyrinic acid a,c-diamide synthase (CobB)",2,0
317,Mu-like prophage protein gp29 (gp29),0,1
318,Uncharacterized membrane protein YccC (YccC),1,1
319,Spore coat protein CotW (outer spore coat) (CotW) (PUBMED:8509331),1,2
320,"EndoRNase involved in mRNA decay, NYN (Nedd4-BP1/Rae1/YacP nuclease) family,  contains PIN domain (Rae1) (PDB:5MQ8) (PUBMED:28363943)",2,2
321,Chorismate mutase AroH (AroH) (PDB:1COM),1,0
