,feature_name,cultured_feature_counts,uncultured_feature_counts
112,Fatty acid biosynthesis!!!Pyrimidine degradation,5,0
113,Cysteine biosynthesis!!!Heme biosynthesis,6,0
114,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase,4,1
115,Folate biosynthesis!!!Mureine biosynthesis,4,2
116,Cysteine biosynthesis!!!TCA cycle,6,0
117,Lipid A biosynthesis!!!Lipid A biosynthesis,7,0
118,NADH dehydrogenase,7,0
119,Cysteine biosynthesis!!!Biotin biosynthesis,7,0
120,Mureine biosynthesis!!!Arginine biosynthesis,6,0
121,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Biotin biosynthesis!!!Lysine biosynthesis,4,1
122,Pyruvate oxidation!!!NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,7,0
123,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,7,0
124,Fatty acid biosynthesis!!!Pyruvate oxidation,7,0
125,NADH dehydrogenase!!!Pyruvate oxidation,6,0
126,Translation factors,5,1
127,Pyrimidine degradation!!!Biotin biosynthesis,7,0
128,Arginine biosynthesis!!!Arginine biosynthesis,7,0
129,Aminoacyl-tRNA synthetases!!!Glycolysis,7,0
130,Glycine cleavage,4,0
131,Arginine biosynthesis!!!Threonine biosynthesis,7,0
132,Aminoacyl-tRNA synthetases!!!Pyrimidine salvage,7,0
133,Mureine biosynthesis!!!Mureine biosynthesis,7,0
134,Pyruvate oxidation!!!Na+-translocating Fd:NADH oxidoreductase,7,0
135,23S rRNA modification!!!tRNA modification,4,1
136,Pentose phosphate pathway!!!Histidine biosynthesis,6,1
137,Purine biosynthesis!!!tRNA modification,6,0
138,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis,7,0
139,Pyrimidine degradation!!!Non-phosphorylated Entner-Doudoroff pathway,6,0
140,Pyrimidine salvage!!!Biotin biosynthesis,7,0
141,Fatty acid biosynthesis!!!Fatty acid biosynthesis,2,2
142,Cobalamine/B12 biosynthesis!!!Cobalamine/B12 biosynthesis,7,0
143,Ubiquinone biosynthesis!!!Isoprenoid biosynthesis,7,0
144,tRNA modification!!!tRNA modification,2,4
145,Pyrimidine biosynthesis!!!Glutamine biosynthesis,2,2
146,Heme biosynthesis,5,1
147,Na+-translocating NADH dehydrogenase,7,0
148,Fatty acid biosynthesis!!!Ubiquinone biosynthesis,2,4
149,Aminoacyl-tRNA synthetases,7,0
150,Phospholipid biosynthesis!!!Fatty acid biosynthesis,4,1
151,Asparagine biosynthesis,7,0
152,Phospholipid biosynthesis!!!NAD biosynthesis,6,0
153,NAD biosynthesis!!!NAD biosynthesis,7,0
154,Pyrimidine salvage!!!Pyrimidine salvage,6,1
155,Glycine cleavagePyruvate oxidation,1,4
156,Pyrimidine biosynthesis,7,0
157,tRNA modification!!!Arginine biosynthesis,5,1
158,Molybdopterin biosynthesis!!!Molybdopterin biosynthesis!!!Urea cycle,7,0
159,FoF1-type ATP synthase!!!FoF1-type ATP synthase,7,0
160,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,7,0
161,Ubiquinone biosynthesis!!!Biotin biosynthesis,3,3
162,Glutamine biosynthesis!!!Glutamine biosynthesis,6,0
163,RNA polymerase,6,1
164,"Histidine biosynthesis, Purine biosynthesis",7,0
165,Pyruvate oxidation!!!TCA cycle,7,0
166,Folate biosynthesis,6,0
167,Phospholipid biosynthesis!!!Menaquinone biosynthesis,7,0
168,tRNA modification!!!Purine salvage,5,1
169,Pantothenate/CoA biosynthesis,6,0
170,Cobalamine/B12 biosynthesis!!!Heme biosynthesis,7,0
171,NADH dehydrogenase!!!2Fe2S,6,1
172,Gluconeogenesis!!!Biotin biosynthesis,5,1
173,NAD biosynthesis!!!Cobalamine/B12 biosynthesis,7,0
174,Histidine biosynthesis!!!Arginine biosynthesis,6,0
175,Methionine biosynthesis!!!Biotin biosynthesis,7,0
176,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Ubiquinone biosynthesis,3,2
177,"Isoleucine, leucine, valine biosynthesis!!!Aromatic amino acid biosynthesis",7,0
178,Fatty acid biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway,7,0
179,Heme biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,2,3
180,Isoprenoid biosynthesis!!!Riboflavin/FAD biosynthesis,5,1
181,Arginine biosynthesis!!!Biotin biosynthesis!!!Proline degradation,7,0
182,CRISPR-Cas system,6,0
183,Cysteine biosynthesis!!!Cysteine biosynthesis,7,0
184,Thymidylate biosynthesis,7,0
185,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!NADH dehydrogenase,7,0
186,Molybdopterin biosynthesis!!!Molybdopterin biosynthesis,6,0
187,Heme biosynthesis!!!NADH dehydrogenase,7,0
188,TCA cycle!!!Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,7,0
189,Cysteine biosynthesis!!!Cobalamine/B12 biosynthesis,7,0
190,Lysine biosynthesis!!!Mureine biosynthesis,6,0
191,Fatty acid biosynthesis!!!Biotin biosynthesis,7,0
192,Cobalamine/B12 biosynthesis!!!Histidine biosynthesis,3,2
193,Heme biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,5,0
194,Glutamine biosynthesis,7,0
195,Purine salvage,7,0
196,Glycolysis!!!Pentose phosphate pathway,7,0
197,Aromatic amino acid biosynthesis!!!Folate biosynthesis,6,0
198,Methionine biosynthesis!!!Lysine biosynthesis!!!Methionine biosynthesis,6,0
199,Urea cycle!!!Proline biosynthesis,7,0
200,Purine biosynthesis!!!Isoprenoid biosynthesis,3,2
201,Riboflavin/FAD biosynthesis!!!Fatty acid biosynthesis,4,2
202,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,7,0
203,Pyrimidine degradation!!!tRNA modification,6,1
204,Histidine biosynthesis!!!Pyrimidine salvage,7,0
205,RNA polymerase!!!Ribosome 50S subunit,5,0
206,Menaquinone biosynthesis!!!Lysine biosynthesis,7,0
207,Cysteine biosynthesis!!!Na+-translocating Fd:NADH oxidoreductase,5,1
208,Pyrimidine salvagetRNA modification,7,0
209,Thiamine biosynthesis,7,0
210,23S rRNA modification!!!23S rRNA modification,7,0
211,Urea cycle,5,0
212,Biotin biosynthesis!!!Biotin biosynthesis,7,0
213,Non-phosphorylated Entner-Doudoroff pathway,6,1
214,Biotin biosynthesis,6,0
215,Heme biosynthesis!!!Fatty acid biosynthesis,5,0
216,Heme biosynthesis!!!Heme biosynthesis,7,0
217,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,6,1
218,Pyridoxal phosphate biosynthesis,7,0
219,Proline degradation!!!Proline degradation,7,0
220,Gluconeogenesis,7,0
221,Ribosome 30S subunit!!!Isoprenoid biosynthesis,6,0
222,Serine biosynthesis!!!Lysine biosynthesis,7,0
223,Pyruvate oxidation!!!Menaquinone biosynthesis,4,1
224,Glycolysis!!!NADH dehydrogenase,6,1
225,Pyrimidine salvage,7,0
226,Fatty acid biosynthesis,6,0
227,Glutamine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway,5,1
228,Ribosome 30S subunit!!!Translation factors,6,0
229,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,5,1
230,Methionine biosynthesis!!!Lysine biosynthesis,6,0
231,Pyruvate oxidation!!!Pyruvate oxidation,7,0
232,Riboflavin/FAD biosynthesis,4,1
233,Menaquinone biosynthesis!!!Biotin biosynthesis,7,0
234,Cobalamine/B12 biosynthesis!!!Heme biosynthesis!!!Heme biosynthesis,7,0
235,Isoprenoid biosynthesis!!!Menaquinone biosynthesis,6,1
236,Serine biosynthesis!!!Glycine cleavage,3,0
237,CRISPR-Cas system!!!CRISPR-Cas system,7,0
238,Menaquinone biosynthesis!!!Pyrimidine degradation,5,1
239,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,6,0
240,Pentose phosphate pathway,7,0
241,Pyrimidine salvage!!!Thymidylate biosynthesis,7,0
242,Lipid A biosynthesis!!!Cysteine biosynthesis,7,0
243,Lysine biosynthesis!!!Pyrimidine degradation,6,0
244,Photosystem II,7,0
245,Menaquinone biosynthesis!!!Lipid A biosynthesis!!!Cysteine biosynthesis,4,1
246,Threonine biosynthesis,6,0
247,Methionine biosynthesis!!!Methionine biosynthesis,6,0
248,Na+-translocating Fd:NADH oxidoreductase,6,0
249,A/V-type ATP synthase,4,2
250,Glutamine biosynthesis!!!Pyruvate oxidation,6,1
251,Molybdopterin biosynthesis!!!Pyrimidine degradation,5,0
252,Proline degradation!!!Pyrimidine degradation,7,0
253,Lipoate biosynthesis,7,0
254,Pyrimidine degradation!!!Cobalamine/B12 biosynthesis,7,0
255,Glutamine biosynthesis!!!NADH dehydrogenase!!!2Fe2S,2,1
256,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Biotin biosynthesis,7,0
257,Phospholipid biosynthesis,5,1
258,Biotin biosynthesis!!!Menaquinone biosynthesis,7,0
259,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,7,0
260,Biotin biosynthesis!!!Fatty acid biosynthesis,7,0
261,23S rRNA modification,2,3
262,Photosystem I,4,0
263,Phospholipid biosynthesis!!!Lysine biosynthesis,7,0
264,Proline biosynthesis,5,1
265,2Fe2S,7,0
266,Isoprenoid biosynthesis!!!Isoprenoid biosynthesis,4,2
267,Fatty acid biosynthesis!!!Urea cycle,7,0
268,Pentose phosphate pathway!!!Non-phosphorylated Entner-Doudoroff pathway,7,0
269,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,6,1
270,Ubiquinone biosynthesis,7,0
271,NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase!!!2Fe2S,7,0
272,Pyruvate oxidation!!!Fatty acid biosynthesis,5,1
273,"Isoleucine, leucine, valine biosynthesis!!!Methionine biosynthesis",7,0
274,Cobalamine/B12 biosynthesis!!!Cobalamine/B12 biosynthesis!!!Cobalamine/B12 biosynthesis,6,0
275,Translation factors!!!Mureine biosynthesis,5,1
276,Pyrimidine biosynthesis!!!Pyruvate oxidation,7,0
277,3D,4,0
278,16S rRNA modification!!!Isoprenoid biosynthesis,4,1
279,Pyridoxal phosphate biosynthesis!!!Serine biosynthesis,7,0
280,Glutamine biosynthesis!!!Purine biosynthesis,4,2
281,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis,7,0
282,Ubiquinone biosynthesis!!!Serine biosynthesis,4,2
283,Cobalamine/B12 biosynthesis!!!Pyrimidine degradation,6,1
284,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Biotin biosynthesis,7,0
285,Non-phosphorylated Entner-Doudoroff pathway!!!Non-phosphorylated Entner-Doudoroff pathway,7,0
286,Ribosome 30S subunit!!!Ribosome 30S subunit,4,2
287,Glycine cleavage!!!Glycine cleavage,7,0
288,TCA cycle!!!TCA cycle,5,0
289,Riboflavin/FAD biosynthesis!!!Riboflavin/FAD biosynthesis,7,0
290,Fatty acid biosynthesis!!!Glycine cleavagePyruvate oxidation,6,0
291,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,7,0
292,Cysteine biosynthesis!!!Fatty acid biosynthesis,7,0
293,Pyrimidine biosynthesis!!!Na+-translocating Fd:NADH oxidoreductase,4,0
294,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!tRNA modification,6,1
295,NADH dehydrogenase!!!NADH dehydrogenase,6,0
296,tRNA modification!!!Mureine biosynthesis,2,1
297,RNA polymerase!!!RNA polymerase,5,1
298,RNA polymerase!!!Pyruvate oxidation,6,0
