,feature_name,cultured_feature_counts,uncultured_feature_counts
74,Cobalamin biosynthesis cobaltochelatase CobT subunit,5,0
75,Uncharacterized membrane protein YhhN,1,2
76,"Lipid-binding SYLF domain, Ysc84/FYVE family",3,1
77,Capsule polysaccharide export protein KpsE/RkpR,2,0
78,Outer membrane phospholipase A,0,2
79,Ribosome biogenesis protein Tsr3 (rRNA maturation),1,0
80,4-(hydroxymethyl)-2-furancarboxaldehyde phosphate synthase MfnB,2,0
81,Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit,0,2
82,"Thioredoxin/glutathione peroxidase BtuE, reduces lipid peroxides",2,0
83,"ABC-type enterobactin transport system, permease component",3,1
84,Intermembrane transporter PqiABC subunit PqiA,3,4
85,"Predicted transciptional regulator, contains HTH domain",3,3
86,Heme-binding membrane subunit of periplasmic DMSO/TMAO and protein-methionine-sulfoxide reductases,1,1
87,Carbamoylphosphate synthase small subunit,0,1
88,Streptogramin lyase,1,2
89,"Serine protease, subtilase family",2,3
90,Ribosomal protein RSM22 (predicted mitochondrial rRNA methylase),4,3
91,GTP:adenosylcobinamide-phosphate guanylyltransferase,2,1
92,6-phosphogluconate dehydrogenase,5,1
93,"Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase",1,1
94,"ADP-ribose pyrophosphatase YjhB, NUDIX family",1,0
95,Carbamoylphosphate synthase large subunit,1,0
96,Large exoprotein involved in heme utilization or adhesion,3,3
97,"Poly-gamma-glutamate biosynthesis protein CapA/YwtB (capsule formation), metallophosphatase superfamily",3,1
98,"Predicted metal-binding protein, contains CGGC domain",3,2
99,"Sugar transporter, SemiSWEET family, contains PQ motif",1,2
100,Uncharacterized conserved protein YdaT,1,3
101,Septation ring formation regulator EzrA,1,1
102,"Peptidoglycan lytic transglycosylase RlpA, contains C-terminal SPOR domain",0,1
103,Myo-inositol catabolism protein LolC,2,1
104,"Phosphatidylglycerol kinase, diacylglycerol kinase family",1,2
105,Formate dehydrogenase maturation protein FdhE,1,4
106,Co-chaperonin GroES (HSP10),1,1
107,"Uncharacterized conserved protein YegP, UPF0339 family",1,2
108,"GMP synthase, glutamine amidotransferase domain",3,2
109,"Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)",3,0
110,Metal-sulfur cluster biosynthetic enzyme,0,2
111,5-formyltetrahydrofolate cyclo-ligase,3,0
112,"DNA-binding transcriptional regulator, GntR family",4,2
113,"Translation initiation factor RLI1, contains Fe-S and AAA+ ATPase domains",1,0
114,Ribosomal protein L32E,0,1
115,"Chromosome condensin MukBEF, ATPase and DNA-binding subunit MukB",2,0
116,Transcription factor homologous to NACalpha-BTF3,3,0
117,Na+/melibiose symporter or related transporter,4,2
118,Mu-like prophage FluMu protein gp28,3,5
119,"ABC-type multidrug transport system, ATPase and permease component",2,1
120,Predicted amidohydrolase YtcJ,0,1
121,Phosphoribosyl-AMP cyclohydrolase,2,0
122,"Signal transducer regulating beta-lactamase production, contains metallopeptidase domain",1,3
123,"Glucose dehydrogenase, PQQ-dependent",0,1
124,Predicted N-formylglutamate amidohydrolase,3,0
125,"Endolytic transglycosylase MltG, terminates peptidoglycan polymerization",2,1
126,"c-di-AMP phosphodiesterase AtaC or nucleotide pyrophosphatase, AlkP superfamily",2,6
127,Phenolic acid decarboxylase,1,1
128,"Uncharacterized conserved protein, DUF2145 domain",4,3
129,DNA relaxase NicK,2,3
130,tRNA(Phe) wybutosine-synthesizing methylase Tyw3,0,6
131,Thymidine phosphorylase,1,0
132,"Pilus assembly protein, ATPase of CpaF family",3,0
133,Primosomal replication protein N'',2,0
134,"Uncharacterized conserved protein, DUF2117 domain",4,2
135,Predicted oxidoreductase,4,3
136,"Polyphosphate kinase 2, PPK2 family",0,3
137,2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase (methionine salvage),2,4
138,"Uncharacterized conserved protein, contains a Zn-finger-like domain",1,4
139,"Cytochrome bd-type quinol oxidase, subunit 1",3,2
140,Polyhydroxyalkanoate synthesis regulator phasin,2,0
141,Superfamily I DNA or RNA helicase,4,2
142,"ACT domain, ACT-3 family",2,3
143,D-alanine-D-alanine ligase or related ATP-grasp enzyme,1,1
144,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL,2,2
145,"Uncharacterized conserved protein YbaA, DUF1428 family",2,2
146,Ribosomal protein S30,1,0
147,6-pyruvoyl-tetrahydropterin synthase,0,3
148,Zn-dependent metalloprotease (Neutral protease B),1,1
149,"Zn-dependent dipeptidase, microsomal dipeptidase homolog",2,3
150,"Uncharacterized conserved protein YaiI, UPF0178 family",5,6
151,"Uncharacterized conserved protein, contains Zn-finger domain of CDGSH type",2,2
152,Predicted amidohydrolase,3,3
153,Lantibiotic modifying enzyme,1,0
154,Superfamily I DNA and/or RNA helicase,3,2
155,"Predicted transcriptional regulator MJ0558, contains a CRP-type HTH domain",2,1
156,"Phage DNA packaging protein, Nu1 subunit of terminase",1,0
157,Ribosomal protein S17,2,3
158,"TRAP-type C4-dicarboxylate transport system, small permease component YiaM",2,4
159,"Uncharacterized conserved protein, contains a NRPS condensation (elongation) domain",2,2
160,Uncharacterized integral membrane protein,1,0
161,Virulence-associated protein VagC (function unknown),2,3
162,"TRAP-type uncharacterized transport system, periplasmic component",2,2
163,PUA domain (predicted RNA-binding domain),2,3
164,"Uncharacterized conserved protein, contains FMN-binding domain",0,4
165,2-keto-3-deoxy-L-rhamnonate aldolase RhmA,1,1
166,Beta-lactamase class D,1,2
167,"DNA helicase TIP49, TBP-interacting protein",5,3
168,"ABC-type cobalt transport system, periplasmic component",1,5
169,D-arabinose 5-phosphate isomerase GutQ,3,2
170,"Predicted ATPase, archaeal AAA+ ATPase superfamily",1,3
171,Flagellar capping protein FliD,2,1
172,"Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains",1,2
173,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",6,2
174,"Predicted lipid transporter YdfJ, MMPL/SSD domain, RND superfamily",0,2
175,Glycerate-2-kinase,3,2
176,"Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)",2,3
177,Uncharacterized MnhB-related membrane protein,1,0
178,"PepSY domain containing protein, regulator of zincin peptidase activity",1,4
179,"ATP adenylyltransferase (5',5'''-P-1,P-4-tetraphosphate phosphorylase II)",3,2
180,Gluconate kinase,2,4
181,"Uncharacterized membrane protein YadS, UPF0324 family",1,5
182,"Stress-induced protein YlxP, DUF503 family",4,1
183,Low temperature requirement protein LtrA (function unknown),2,5
184,Uncharacterized conserved protein YezD,3,2
185,"RseC, positive regulator of sigma E activity",1,2
186,Uncharacterized membrane protein YwaF,1,0
187,Ribulose bisphosphate carboxylase small subunit,6,1
188,"Non-homologous end joining protein Ku, dsDNA break repair",0,1
189,Propanediol utilization protein,4,2
190,ATP-dependent helicase/DNAse subunit B,1,3
191,"Radical SAM superfamily maturase, SkfB/NifB/PqqE family",0,2
192,"Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfC subunit",0,1
193,tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC,4,2
194,Isopropylmalate/homocitrate/citramalate synthases,4,2
195,Polygalacturonase,1,0
196,"Uncharacterized membrane protein, DUF1648 family",3,3
197,"Predicted transcriptional regulator, contains HTH domain",4,1
198,Aminoglycoside phosphotransferase family enzyme,2,1
199,"Ethanolamine utilization protein EutJ, possible chaperonin",2,0
200,Pyridoxal/pyridoxine/pyridoxamine kinase,1,4
201,Archaeal IMP cyclohydrolase,1,2
202,"tRNA-guanine transglycosylase, archaeosine-15-forming, contains TGT and PUA domains",2,4
203,"Predicted Fe-S protein YdhL, DUF1289 family",2,2
204,"Uncharacterized conserved protein, DUF2286 domain",2,2
205,"ABC-type methionine transport system, permease component",0,1
206,"ABC-type Mn2+/Zn2+ transport system, permease component",2,0
207,"Cytoskeletal protein CcmA, bactofilin family",2,2
208,"Heme/copper-type cytochrome/quinol oxidase, subunit 1",1,0
209,Secreted protein containing C-terminal beta-propeller domain distantly related to WD-40 repeats,2,1
210,50S ribosomal subunit-associated GTPase HflX,1,1
211,tRNA 5-hydroxyU34 O-methylase TrmR/YrrM,3,2
212,"Uncharacterized conserved protein YnzC, UPF0291/DUF896 family",2,5
213,Cytochrome c biogenesis protein ResB,1,1
214,"Prophage-encoded protein YbcV, DUF1398 family",3,2
215,"Uncharacterized conserved protein YcbK, DUF882 family",2,3
216,3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase,0,1
217,Undecaprenyl pyrophosphate synthase,3,2
218,"Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family",3,2
219,3-dehydroquinate dehydratase,3,2
220,Imidazolonepropionase or related amidohydrolase,2,2
221,"Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain",2,2
222,"FoF1-type ATP synthase, membrane subunit b or b'",3,5
223,"NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)",3,1
224,"Succinate dehydrogenase flavin-adding protein, antitoxin component of the CptAB toxin-antitoxin module",0,1
225,"Uncharacterized conserved protein CPn0794, contains PKD-like HAF repeats",4,3
226,Mu-like prophage protein gpG,3,2
227,Glucan phosphorylase,2,3
228,"Dual-topology membrane protein YdgC, GlpM family",0,8
229,"Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB",1,2
230,"Predicted phosphohydrolase, MPP superfamily",2,3
231,"c-di-AMP synthetase DisA, contains DisA_N, linker and DNA-binding domains",3,1
232,"Type III secretory pathway, component EscV",0,3
233,Formamidopyrimidine-DNA glycosylase,3,1
234,2-keto-3-deoxy-6-phosphogluconate aldolase,1,1
235,"Type IV secretory pathway, VirB3 component",2,0
236,"Uncharacterized conserved protein YebE, UPF0316/DUF2179 family",2,0
237,"Uncharacterized conserved protein, DUF1476 domain",1,1
238,"Mannose-6-phosphate isomerase, cupin superfamily",1,1
239,Ferredoxin-like protein FixX,0,3
240,Outer membrane receptor for Fe3+-dicitrate,3,2
241,tRNA-Met C34-N4-acetylcytidine synthase TmcAL,3,3
242,"Flp pilus assembly protein, peptidase CpaA",1,2
243,"C-terminal domain of the GTP 3',8'-cyclase MoaA, radical SAM superfamily (molybdenum cofactor biosynthesis)",6,1
244,"Uncharacterized conserved protein, DUF169 family",0,2
245,Acyl-CoA thioesterase,2,0
246,"Flp pilus assembly ATPase CpaE/TadZ, contains N-terminal REC/TadZ_N domain",1,2
247,"DNA-binding transcriptional regulator GbsR, MarR family",0,3
248,"Type II secretory pathway, pseudopilin PulG",5,1
249,"MFS-type transporter involved in bile tolerance, Atg22 family",1,1
250,Phosphopantetheinyl transferase,2,0
251,Phosphoserine phosphatase,1,1
252,"5-carboxyvanillate decarboxylase LigW (lignin degradation), amidohydro domain",3,3
253,Ribosomal protein L12E/L44/L45/RPP1/RPP2,1,3
254,Diacylglycerol kinase,3,1
255,"Ribonucleotide reductase beta subunit, ferritin-like domain",0,3
256,"Uncharacterized conserved protein YqiB, DUF1249 family",3,2
257,Replication initiation and membrane attachment protein DnaB,1,0
258,Signal transduction histidine kinase NtrY involved in nitrogen fixation and metabolism regulation,1,4
259,DNA replication protein DnaC,3,0
260,"Exonuclease VII, large subunit",2,0
261,"Phosphotransferase system, fructose-specific IIC component",3,4
262,Membrane carboxypeptidase/penicillin-binding protein PbpC,0,1
263,"3',5'-cyclic AMP phosphodiesterase CpdA",3,2
264,Tyrosine-protein phosphatase YwqE,0,1
265,Methylglyoxal synthase,2,0
266,"Glutathionylspermidine synthase, CHAP domain",2,1
267,Methionyl-tRNA formyltransferase,4,0
268,"Zn-dependent glyoxalase, PhnB family",0,2
269,Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A),3,1
270,"Predicted rRNA methylase YqxC, contains S4 and FtsJ domains",2,2
271,"Excinuclease UvrABC, nuclease subunit",1,0
272,Stress response protein YsnF (function unknown),0,1
273,Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling),6,3
274,"Predicted nuclease, RecB family",1,0
275,"Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain",3,4
276,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",1,1
277,Predicted secreted acid phosphatase,3,1
278,Archaeal/vacuolar-type H+-ATPase subunit H,2,3
279,N-acetyl-anhydromuramyl-L-alanine amidase AmpD,1,1
280,Uncharacterized conserved protein,1,0
281,Carbamoyl dehydratase HypE (hydrogenase maturation factor),1,0
282,Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins,2,2
283,"Glycine cleavage system protein P (pyridoxal-binding), C-terminal domain",0,3
284,Sulfur carrier protein ThiS (thiamine biosynthesis),1,0
285,HPr or related phosphotransfer protein,1,1
286,Acetyl-CoA carboxylase beta subunit,0,1
287,"ATP-dependent protease ClpP, protease subunit",0,2
288,"Cytokinesis protein 3, contains TGc (transglutaminase/protease-like) domain",0,5
289,"Phosphoethanolamine transferase for periplasmic glucans OpgE, AlkP superfamily",2,3
290,Membrane protein AmpE required for beta-lactamase induction,1,1
291,Copper chaperone CopZ,6,2
292,Molybdopterin biosynthesis enzyme MoaB/MogA,1,0
293,Predicted metal-binding protein,0,2
294,Predicted Ser/Thr protein kinase,3,4
295,Ribosomal protein L19,1,2
296,p-Aminobenzoyl-glutamate transporter AbgT,0,5
297,mRNA degradation ribonuclease J1/J2,0,1
298,"Ca2+-binding protein, EF-hand superfamily",3,2
299,"Uncharacterized conserved protein with two CxxC motifs, DUF1111 family",2,0
300,Aminoglycoside N3'-acetyltransferase,3,2
301,Cell shape-determining protein MreC,2,2
302,Biotin carboxylase,4,2
303,"Uncharacterized conserved protein YdbL, DUF1318 family",1,2
304,Periplasmic deferrochelatase/peroxidase EfeB,2,0
305,"ABC-type molybdate transport system, periplasmic Mo-binding protein ModA",4,5
306,"Spore coat polysaccharide biosynthesis protein SpsF, cytidylyltransferase family",1,0
307,"ABC-type Fe3+ transport system, periplasmic component",2,0
308,Flagellar biosynthesis/type III secretory pathway chaperone FlgN,1,3
309,"Small heat shock protein IbpA, HSP20 family",0,1
310,"NTP pyrophosphatase, house-cleaning of non-canonical NTPs",3,1
311,Cytochrome c biogenesis protein CcmE,3,0
312,"Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family",1,1
313,"Ribose 1,5-bisphosphate kinase PhnN",0,1
314,"Heme/copper-type cytochrome/quinol oxidase, subunit 4",2,1
315,"Uncharacterized membrane protein, DUF373 family",0,1
316,Repressor of nif and glnA expression,4,0
317,Exosortase/Archaeosortase,0,2
318,"Uncharacterized conserved protein, contains archaeal-type C2H2 Zn-finger",1,2
319,Antitoxin component MazE of the MazEF toxin-antitoxin module,1,4
320,"Ribulose 1,5-bisphosphate carboxylase, large subunit, or a RuBisCO-like protein",0,2
321,Phage head maturation protease,4,1
322,Tetrahydrodipicolinate N-succinyltransferase,3,2
323,"Eukaryotic-type DNA primase, large subunit",1,0
324,Poly-beta-hydroxyalkanoate depolymerase,2,4
325,"Antitoxin component HigA of the HigAB toxin-antitoxin module, contains an N-terminal HTH domain",2,2
326,"Kef-type K+ transport system, membrane component KefB",4,3
327,CDP-diacylglycerol pyrophosphatase,3,2
328,Esterase/lipase superfamily enzyme,3,1
329,Nicotinamidase-related amidase,2,0
330,Thiamine pyrophosphokinase,4,3
331,Uridine kinase,2,2
332,"Sulfatase maturation enzyme AslB, radical SAM superfamily",4,3
333,Purine nucleoside phosphorylase,2,1
334,"Plasmid stability protein StbC1, contains ribbon-helix-helix domain",1,2
335,Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase,3,2
336,Anaerobic glycerol-3-phosphate dehydrogenase,2,1
337,D-hexose-6-phosphate mutarotase,2,7
338,"Glucose/arabinose dehydrogenase, beta-propeller fold",3,4
339,"DNA polymerase III, delta prime subunit",4,2
340,"Type IV secretory pathway, component VirB8",0,6
341,"Riboflavin transporter RibN, EamA domain",1,2
342,"1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase, PLP-dependent ACC family",0,1
343,"Uncharacterized conserved protein YcnI, contains cohesin/reeler-like domain",0,1
344,Ribulose kinase,6,2
345,Activator of HSP90 ATPase,3,2
346,GAF domain,2,2
347,Phosphoglycerate mutase (BPG-dependent),1,4
348,Uncharacterized conserved protein with two CxxC motifs,2,3
349,tRNA A-37 threonylcarbamoyl transferase component Bud32,1,1
350,Adenylosuccinate synthase,1,0
351,tRNA G37 N-methylase Trm5,1,2
352,N-terminal domain of the PTS fructose-specific IIB component,1,1
353,"Transcriptional regulator, CopY/TcrY family",0,1
354,Scaffold subunit RecC of the DNA repair enzyme RecBCD (exonuclease V),0,3
355,"Transcriptional regulator, middle operon regulator (Mor) family",3,3
356,"Macrodomain Ter protein organizer, MatP/YcbG family",2,0
357,ATPase components of ABC transporters with duplicated ATPase domains,0,1
358,"SspB-like protein, predicted to bind SsrA peptide",1,3
359,Energy-converting hydrogenase Eha subunit G,2,0
360,"Uncharacterized conserved protein, contains DUF2130 domain",1,2
361,ADP-ribosylglycohydrolase,2,1
362,"O-acetyl-ADP-ribose deacetylase (regulator of RNase III), contains Macro domain",0,1
363,"Uncharacterized conserved protein, DUF871 domain",5,2
364,"rRNA maturation protein Rpf1, contains Brix/IMP4 (anticodon-binding) domain",3,0
365,"Type IV secretory pathway, TrbD component",0,4
366,Predicted deacylase,1,1
367,D-aminoacyl-tRNA deacylase,3,2
368,Mg/Co/Ni transporter MgtE (contains CBS domain),2,1
369,Cyanate lyase,0,6
370,N-acetyl-beta-hexosaminidase,1,5
371,Fe-S cluster assembly scaffold protein SufB,0,2
372,Plasmid stabilization system protein ParE,2,4
373,"L-lysine 2,3-aminomutase (EF-P beta-lysylation pathway)",2,1
374,"Type IV secretory pathway, VirB10 component",1,0
375,Uncharacterized membrane protein YqjE,2,2
376,Transcriptional and/or translational regulatory protein YebC/TACO1,1,0
377,LPS sulfotransferase NodH,1,0
378,"Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family",2,1
379,"Mannose-6-phosphate isomerase, class I",1,3
380,"Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily",3,2
381,Signal recognition particle GTPase FtsY,1,1
382,ATP-dependent Clp protease adapter protein ClpS,2,0
383,Cephalosporin hydroxylase,0,1
384,"Uncharacterized membrane protein YjfL, UPF0719 family",3,4
385,"Uncharacterized membrane protein YagU, involved in acid resistance, DUF1440 family",3,0
386,"Uncharacterized protein, contains DUF2156 domain",2,4
387,Negative regulator of flagellin synthesis (anti-sigma28 factor),3,0
388,Ribosomal protein L20A (L18A),3,1
389,"ASCH domain, putative RNA-binding protein, DUF365 family",5,2
390,Glutamate dehydrogenase/leucine dehydrogenase,4,4
391,F420-0:Gamma-glutamyl ligase (F420 biosynthesis),4,1
392,"Iron uptake system EfeUOB, periplasmic (or lipoprotein) component EfeO/EfeM",2,3
393,"Ethanolamine utilization protein EutT, cobalamin adenosyltransferase",3,3
394,"Predicted phosphodiesterase, calcineurin family",2,0
395,Folate-dependent tRNA-U54 methylase TrmFO/GidA,3,0
396,"Translation initiation factor 2, gamma subunit (eIF-2gamma; GTPase)",4,1
397,2-keto-4-pentenoate hydratase,2,0
398,Nucleoside 2-deoxyribosyltransferase,4,1
399,DNA repair ATPase RecN,1,0
400,"Uncharacterized protein, contains NAD-binding domain and a Fe-S cluster",1,2
401,Isocitrate dehydrogenase,1,3
402,"Uncharacterized conserved protein, DUF2195 domain",3,4
403,"Aromatic ring-opening dioxygenase, LigB subunit",5,3
404,Prefoldin subunit 5,1,0
405,"Predicted cysteine peptidase, C39 family",1,4
406,Ribosome-binding factor RbfA,2,4
407,Phage tail tube protein FII,3,1
408,dTDP-glucose pyrophosphorylase,4,1
409,"ABC-type Mn2+/Zn2+ transport system, ATPase component",1,2
410,Membrane protein implicated in regulation of membrane protease activity,2,1
411,"Predicted triphosphatase or cyclase YjbK, contains CYTH domain",4,1
412,"Sucrose-6-phosphate hydrolase SacC, GH32 family",1,0
413,4-hydroxybenzoate synthetase (chorismate-pyruvate lyase),1,1
414,"Uncharacterized conserved protein, heparinase superfamily",9,1
415,Triphosphoribosyl-dephospho-CoA synthetase,7,2
416,Pyrroloquinoline quinone (PQQ) biosynthesis protein C,1,3
417,Ribosomal protein L11,0,3
418,Multidrug transporter EmrE and related cation transporters,1,4
419,Tetratricopeptide (TPR) repeat,1,1
420,DNA-adenine methylase,0,4
421,"DNA-binding transcriptional regulator, CsgD family",4,1
422,5-oxoprolinase subunit B/Allophanate hydrolase subunit 1,1,2
423,Glycosidase/amylase (phosphorylase),2,5
424,"Uncharacterized conserved protein, DUF2100 domain",1,2
425,Threonine synthase,1,4
426,Molybdenum cofactor biosynthesis enzyme MoaC,0,3
427,Predicted metallopeptidase,3,2
428,"ABC-type spermidine/putrescine transport system, permease component II",1,3
429,"Predicted permease, AEC (auxin efflux carrier) family",1,1
430,Precorrin-3B methylase,1,4
431,ECF-type transporter transmembrane protein EcfT,3,2
432,L-ribulose-5-phosphate 3-epimerase UlaE,1,2
433,"Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family",3,2
434,"Histidinol phosphatase/D-glycero-mannoheptose bisphosphatephosphatase, HAD superfamily",1,0
435,"Uncharacterized membrane protein YbjL, putative transporter",2,3
436,23S rRNA A2030 N6-methylase RlmJ,3,5
437,"Uncharacterized conserved protein, DUF849 family",0,5
438,"Uncharacterized membrane protein, YccA/Bax inhibitor family",1,3
439,"Mg2+ and Co2+ transporter CorC, contains CBS pair and CorC-HlyC domains",1,1
440,"Methylphosphotriester-DNA--protein-cysteine methyltransferase (N-terminal fragment of Ada), contains Zn-binding and two AraC-type DNA-binding domains",1,3
441,"ECF-type transporter of queuosine precursor, membrane (S) component",1,3
442,"Predicted RNA-binding protein YhfF, contains PUA-like ASCH domain",2,5
443,Restriction endonuclease S subunit,0,1
444,"DNA utilization protein ComFC/GntX, contains phosphoribosyltransferase domain",4,2
445,Ribosomal protein L16/L10AE,5,2
446,"Patatin-like phospholipase/acyl hydrolase, includes sporulation protein CotR",2,2
447,"Predicted transcriptional regulator, contains XRE-type HTH domain",4,4
448,Glycerol-3-phosphate responsive antiterminator (mRNA-binding),2,1
449,Ribosomal protein S27AE,4,2
450,"Uncharacterized conserved protein, DUF596 domain",0,6
451,"6-phosphogluconolactonase, cycloisomerase 2 family",1,2
452,CO dehydrogenase/acetyl-CoA synthase alpha subunit,2,2
453,NAD dependent epimerase/dehydratase family enzyme,4,2
454,DNA-binding protein YaaA associated with the oxidative stress response,3,1
455,"Type IV secretory pathway, VirB6 component",2,0
456,Glutamate synthase domain 2,0,2
457,"Predicted phosphohydrolase, DR1119 family, metallophosphatase superfamily",3,2
458,"Uncharacterized conserved protein TM0948, MoaA-related, radical SAM superfamily",1,0
459,NAD(P)H dehydrogenase cyanobacteria/chloroplast-specific assembly factor CRR6,2,1
460,"Type II secretory pathway, PulJ/GspJ component",3,1
461,Putative Mn2+ efflux pump MntP,2,4
462,Formylmethanofuran:tetrahydromethanopterin formyltransferase,2,2
463,Predicted ATP-binding protein involved in virulence,5,1
464,"ATP-binding helicase-inhibiting domain, Tm-1/UPF0261 family",2,0
465,"Type IV pilus assembly protein PilT, pilus retraction ATPase",2,1
