,feature_name,cultured_feature_counts,uncultured_feature_counts
60,"Ligand-binding C-terminal domain of pyruvate kinase, DUF1867",0,2
61,"Uncharacterized conserved protein, DUF1802 family",2,1
62,"DNA-directed RNA polymerase, delta subunit",0,2
63,"ABC-type Co2+ transport system, permease component",3,0
64,Nicotinate-nucleotide adenylyltransferase NadD,0,1
65,Cytochrome b subunit of the bc complex,2,0
66,Predicted secreted Zn-dependent protease,2,1
67,"Chitinase, GH19 family",1,0
68,"Uncharacterized conserved protein, contains von Willebrand factor type A (vWFA) domain",3,4
69,"Phosphotransferase system, galactitol-specific IIB component",1,0
70,"5,10-methylenetetrahydrofolate reductase",1,0
71,"Acetyl-CoA carboxylase, carboxyltransferase component",1,0
72,"Phage terminase, small subunit",1,1
73,Box C/D ribonucleoprotein Nop56/Prp31/SIK1 subunit,1,2
74,Polysaccharide pyruvyl transferase family protein WcaK (colanic acid biosynthesis),4,2
75,Type IV pilus assembly protein PilX,0,1
76,"Ni,Fe-hydrogenase I large subunit",0,1
77,"Cytoplasmic potassium-binding protein Kbp/XkdP/YgaU, contains LysM domain",2,0
78,"Coenzyme F420-reducing hydrogenase, alpha subunit",1,0
79,"Transketolase, N-terminal subunit",2,0
80,"Predicted RNA binding protein with dsRBD fold, UPF0201 family",3,1
81,K+-sensing histidine kinase KdpD,2,4
82,Uncharacterized conserved protein MJ0453,1,1
83,"Heme-binding protein HbpS, GlcG/HbpS family",1,5
84,Flagellar biosynthesis/type III secretory pathway ATPase FliI,2,1
85,"Uncharacterized conserved protein, DUF2345 family",1,1
86,"NADH pyrophosphatase NudC, Nudix superfamily",1,3
87,"Uncharacterized conserved protein, DUF2325 domain",1,3
88,"Clumping factor A-related surface protein, MSCRAMM (microbial surface components recognizing adhesive matrix molecules) family, DEv-IgG fold",0,2
89,"Uncharacterized conserved protein, DUF2274 domain",1,0
90,Carbon monoxide dehydrogenase subunit CoxG,4,1
91,"1,6-Anhydro-N-acetylmuramate kinase",1,2
92,"Phosphosulfolactate synthase, CoM biosynthesis protein A",4,1
93,Fructose/tagatose bisphosphate aldolase,1,0
94,"Endogenous inhibitor of DNA gyrase, YacG/DUF329 family",1,1
95,"Ribonucleotide monophosphatase NagD, HAD superfamily",1,0
96,"Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC",1,0
97,"Uncharacterized conserved protein YlbG, UPF0298 family",4,4
98,"Aldo/keto reductase, related to diketogulonate reductase",0,1
99,"FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase",0,1
100,Threonine/homoserine efflux transporter RhtA,0,3
101,Predicted CDP-diglyceride synthetase/phosphatidate cytidylyltransferase,0,2
102,"Zona occludens toxin, predicted ATPase",1,0
103,"ABC-type antimicrobial peptide transport system, permease component",0,3
104,"Uncharacterized conserved protein, DUF488 family",0,2
105,Regulatory P domain of the subtilisin-like proprotein convertases and other proteases,0,1
106,Uncharacterized conserved protein related to deoxyribodipyrimidine photolyase,1,0
107,N-acetylmuramoyl-L-alanine amidase CwlA,1,1
108,Ligand-binding sensor domain,0,2
109,"Uncharacterized Zn-finger containing protein, UPF0148 family",3,0
110,"Uncharacterized coiled-coil protein, contains DUF342 domain",3,1
111,"Uncharacterized protein, contains DUF1214 domain",0,3
112,"CRISPR-Cas system type I effector complex subunit Cas7,  RAMP superfamily",2,0
113,NADP-dependent 3-hydroxy acid dehydrogenase YdfG,3,0
114,RNase P protein component,1,1
115,Signal transduction histidine kinase NtrY involved in nitrogen fixation and metabolism regulation,0,1
116,Archaellin (archaeal flagellin),1,0
117,"ABC-type thiamine transport system, periplasmic component TbpA",1,0
118,"Uncharacterized conserved protein YebE, UPF0316/DUF2179 family",2,4
119,"Uncharacterized membrane protein YraQ, UPF0718 family",0,3
120,"Uncharacterized membrane protein YecN, MAPEG domain",0,1
121,"DNA primase, phage- or plasmid-associated",1,3
122,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",2,0
123,Chromate resistance protein ChrB1,2,1
124,"Uncharacterized conserved protein, DUF4415 family",0,1
125,GTP-binding protein EngB required for normal cell division,0,1
126,Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities,0,1
127,"ABC-type uncharacterized transport system, ATPase component",1,0
128,"Uncharacterized conserved protein YheU, UPF0270 family",0,1
129,"Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains",0,2
130,Type VI protein secretion system component TssL/VasF/DotU,3,1
131,Carbamoylphosphate synthase small subunit,0,1
132,Cyanate permease,1,1
133,"2-phospho-L-lactate guanylyltransferase, coenzyme F420 biosynthesis enzyme, CobY/MobA/RfbA family",2,2
134,DnaJ domain-containing protein,1,0
135,Predicted ATPase,1,0
136,Succinylglutamate desuccinylase,1,1
137,NhaP-type Na+/H+ and K+/H+ antiporter with C-terminal TrkAC and CorC domains,1,0
138,"Uncharacterized conserved protein, DUF2112 domain",0,1
139,CO dehydrogenase/acetyl-CoA synthase beta subunit,0,3
140,Ubiquinone biosynthesis accessory factor UbiK,2,0
141,6-phosphofructokinase,4,0
142,Ubiquitin-protein ligase,2,0
143,Tellurite resistance protein TerB,1,1
144,Acyl-CoA thioesterase FadM,2,2
145,Bacterioferritin-associated ferredoxin,2,1
146,Anaerobic glycerol-3-phosphate dehydrogenase,1,2
147,Imidazolonepropionase or related amidohydrolase,1,0
148,"ACT domain, binds amino acids and other small ligands",1,0
149,Transcriptional antiterminator,1,0
150,"3'-5' exonuclease KapD, inhibitor of KinA-controlled sporulation",3,1
151,"Uncharacterized protein, contains short C-terminal (SHOCT) domain",4,0
152,"Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfG subunit",1,0
153,"Uncharacterized conserved protein YeaO, DUF488 family",0,1
154,Uncharacterized conserved protein YwgA,0,1
155,"Phosphoethanolamine transferase for periplasmic glucans OpgE, AlkP superfamily",1,2
156,"ABC-type Na+ transport system, ATPase component NatA",1,0
157,Alkyl hydroperoxide reductase subunit AhpF,2,0
158,Uncharacterized conserved protein YaaN involved in tellurite resistance,1,1
159,Retron-type reverse transcriptase,2,0
160,"Aldehyde, CO, or xanthine dehydrogenase, FAD-binding subunit",2,0
161,Predicted protein tyrosine phosphatase,2,1
162,"Uncharacterized conserved protein YjcR, contains N-terminal HTH domain",1,0
163,Hemerythrin,1,2
164,"Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family",0,1
165,Homoserine dehydrogenase,0,1
166,Ribosomal protein S30,1,1
167,Antitoxin component of the RelBE or YafQ-DinJ toxin-antitoxin module,1,0
168,"Ethanolamine transporter EutH, required for ethanolamine utilization at low pH",1,0
169,"Virulence-associated protein VapD, endoribonuclease",1,0
170,"Oxidoreductase (NAD-binding), involved in siderophore biosynthesis",1,1
171,Aldehyde:ferredoxin oxidoreductase,0,1
172,"Uncharacterized membrane protein, UPF0136 family",0,1
173,Uncharacterized membrane protein YccC,1,1
174,"Uncharacterized conserved protein, DUF971 family",3,2
175,Predicted P-loop ATPase and inactivated derivatives,2,1
176,tRNA U34 5-methylaminomethyl-2-thiouridine-forming methyltransferase MnmC,1,0
177,Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX,0,2
178,Predicted aminopeptidase,1,1
179,Energy-converting hydrogenase Eha subunit B,0,1
180,Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla,1,2
181,"ABC-type antimicrobial peptide export system, permease component SapB",0,1
182,"Uncharacterized conserved protein YidB, DUF937 family",0,1
183,Exopolysaccharide export protein/domain GumC/Wzc1,0,2
184,Predicted permease,1,0
185,"DNA-binding transcriptional regulator YdaS, prophage-encoded, Cro superfamily",1,0
186,Chitodextrinase,1,2
187,"Uncharacterized conserved protein YjgD, DUF1641 family",0,1
188,Accessory gene regulator protein AgrB,1,0
189,GTP-sensing pleiotropic transcriptional regulator CodY,1,0
190,Kynureninase,4,0
191,"ABC-type siderophore export system, fused ATPase and permease components",0,3
192,"Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily",0,1
193,Chromate transport protein ChrA,2,2
194,"Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB",2,1
195,"Uncharacterized conserved protein YecT, DUF1311 family",0,4
196,Ribosomal protein L18,2,2
197,"Predicted metal-dependent RNase, contains metallo-beta-lactamase and KH domains",2,2
198,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,1,0
199,Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A),2,0
200,"Putative sterol carrier protein, contains SCP2 domain",0,1
201,"Queuosine precursor transporter YhhQ, DUF165 family",1,1
202,"1,2-phenylacetyl-CoA epoxidase, PaaB subunit",2,2
203,"Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily",1,1
204,"Uncharacterized conserved protein YpmS, DUF2140 family",0,2
205,"Electron transfer flavoprotein, alpha and beta subunits",0,1
206,Uncharacterized lipoprotein YbaY,1,0
207,NADH:ubiquinone oxidoreductase 27 kD subunit (chain C),4,1
208,Predicted heme/steroid binding protein,1,0
209,Polyisoprenoid-binding periplasmic protein YceI,0,2
210,"Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain",0,5
211,"Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains",2,2
212,Sugar phosphate permease,4,4
213,"Uncharacterized conserved protein, DUF2125 domain",2,1
214,Guanyl-specific ribonuclease Sa,0,1
215,Ribosomal protein S6,1,1
216,Plasmid replication initiator protein,2,1
217,"Predicted phosphohydrolase, HAD superfamily",0,1
218,Predicted choloylglycine hydrolase,1,2
219,Archaeal/vacuolar-type H+-ATPase subunit E/Vma4,0,2
220,Transcriptional and/or translational regulatory protein YebC/TACO1,2,1
221,Chloramphenicol 3-O-phosphotransferase,1,0
222,Diaminopimelate decarboxylase,1,0
223,Spore germination protein GerM,0,1
224,"Uncharacterized conserved protein YydD, contains DUF2326 domain",0,1
225,Type II secretory pathway component GspD/PulD (secretin),2,0
226,Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase),1,0
227,Phosphoribosylanthranilate isomerase,2,2
228,Predicted ATP-binding protein involved in virulence,1,1
229,"Uncharacterized conserved protein YibQ, putative polysaccharide deacetylase 2 family",1,0
230,Deoxycytidylate deaminase,1,0
231,"Reactive chlorine resistance protein RclC/YkgB, DUF417 family",0,1
232,"Uncharacterized Zn-binding protein, DUF971 domain",1,0
233,Formylmethanofuran dehydrogenase subunit E,0,3
234,"GTPase Era, involved in 16S rRNA processing",0,1
235,"Translation elongation factor EF-G, a GTPase",0,1
236,"Predicted N-acyltransferase, GNAT family",2,1
237,"Chitinase, GH18 family",1,2
238,"Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain",2,1
239,"5-Methylthioribose/5-deoxyribose kinase, methionine salvage pathway",1,1
240,"Uncharacterized conserved protein, UPF0262 family",1,0
241,Nucleoside diphosphate kinase,1,0
242,Aspartate-semialdehyde dehydrogenase,3,0
243,"Uncharacterized membrane protein, DUF2243 domain",2,0
244,"Uncharacterized protein, contains SRPBCC domain",1,0
245,"ABC-type transport system involved in lipoprotein release, permease component LolC",1,0
246,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH,2,1
247,Spore germination protein YkwD and related proteins with CAP (CSP/antigen 5/PR1) domain,2,1
248,"Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)",1,1
249,BioD-like N-terminal domain of phosphotransacetylase,0,1
250,Methionine synthase II (cobalamin-independent),2,2
251,K+ uptake protein Kup,2,1
252,Formiminotetrahydrofolate cyclodeaminase,1,1
253,ATP-dependent Clp protease adapter protein ClpS,1,0
254,"Archaea-specific RecJ-like exonuclease, contains DnaJ-type Zn finger domain",1,1
255,Streptogramin lyase,2,0
256,Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein,2,1
257,DNA segregation ATPase FtsK/SpoIIIE or related protein,2,0
258,"ECF-type thiazole transporter, membrane (S) component ThiW",2,3
259,"Predicted membrane flippase AglD2/YbhN, UPF0104 family",1,2
260,"Uncharacterized conserved protein, DUF2264 domain",1,0
261,"Uncharacterized conserved protein, Ntn-hydrolase superfamily",0,3
262,Pectin methylesterase and related acyl-CoA thioesterases,2,2
263,Protein-L-isoaspartate O-methyltransferase,1,0
264,PduX protein involved in propanediol utilization and related proteins,0,3
265,"P pilus assembly protein, chaperone PapD",3,0
266,Poly-beta-hydroxyalkanoate depolymerase,1,0
267,"Predicted 5' DNA nuclease, flap endonuclease-1-like, helix-3-turn-helix (H3TH) domain",1,0
268,Ribonuclease HII,3,2
269,Ribosomal protein L35AE/L33A,1,1
270,"Exosome complex RNA-binding protein Rrp4, contains S1 and KH domains",2,0
271,Intermembrane transporter PqiABC subunit PqiA,1,2
272,UDP-N-acetylmuramyl pentapeptide synthase,0,4
273,Periplasmic regulator RcnB of Ni and Co efflux,2,1
274,Threonine deaminase,1,6
275,"Lysylphosphatidylglycerol synthetase MprF, lysyl-tRNA-binding C-terminal domain",1,4
276,"Predicted lipid-binding transport protein, Tim44 family",0,1
277,"ABC-type uncharacterized transport system YnjBCD, ATPase component",2,1
278,Polyphosphate kinase,0,1
279,2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase (uric acid degradation),0,2
280,"L-lactate utilization protein LutC, contains LUD domain",2,0
281,"Redox-regulated molecular chaperone, HSP33 family",1,0
282,"Uncharacterized conserved protein, DUF1272 domain",0,1
283,"Uncharacterized membrane protein YhgE, phage infection protein (PIP) family",0,4
284,Copper(I)-binding protein,1,2
285,"Exo-beta-1,3-glucanase,  GH17 family",2,2
286,RNA degradosome component RraA (regulator of RNase E activity),1,0
287,Spermidine/putrescine-binding periplasmic protein,0,1
288,"Coenzyme F420-reducing hydrogenase, delta subunit",1,2
289,"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase",2,0
290,Ribosomal protein L13,1,1
291,"Predicted  kinase, aminoglycoside phosphotransferase (APT) family",1,3
292,Uncharacterized conserved protein AsmA involved in outer membrane biogenesis,1,2
293,Permease subunit MlaE of the ABC-type intermembrane phospholipid transporter Mla,1,1
294,Uncharacterized conserved protein MTH_862,1,0
295,"Uncharacterized conserved protein, DUF1365 family",1,0
296,"Uncharacterized conserved protein YnzC, UPF0291/DUF896 family",3,0
297,"Uncharacterized conserved protein, DUF1697 family",0,1
298,"Propanediol dehydratase, large subunit",2,1
299,23S rRNA maturation mini-RNase III,2,0
300,Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase,1,1
301,Cytochrome c biogenesis protein CcdC,0,1
302,"Uncharacterized conserved protein YacL, contains PIN and TRAM domains",1,1
303,"Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)",1,1
304,"Uncharacterized conserved protein YoaH, UPF0181 family",2,0
305,Butyrate kinase,1,1
306,"DNA-directed RNA polymerase, subunit E'/Rpb7",1,1
307,HD superfamily phosphohydrolase,3,3
308,"Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component",3,0
309,Predicted oxidoreductase YdhF,0,2
310,"Colicin E2 tolerance protein CbrC, UPF0167 family",1,0
311,Autonomous glycyl radical cofactor GrcA,1,2
312,RecB family exonuclease,1,0
313,Small periplasmic lipoprotein YifL (function unknown),0,1
314,"Transcription elongation factor Elf1, contains Zn-ribbon domain",0,1
315,"Uncharacterized conserved protein, DUF2161 domain",0,1
316,"Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family",3,1
317,"Na+-transporting oxaloacetate/methylmalonyl-CoA decarboxylase, beta subunit",1,1
318,Flagellar basal body-associated protein FliL,1,1
319,"Zn-dependent peptidase, M16 (insulinase) family",0,2
320,GTPase,0,1
321,Phosphate uptake regulator PhoU,1,0
322,Urea transporter,0,1
323,"Uncharacterized protein YkgJ, contains CxxCxxCC motif",2,1
324,Trehalose utilization protein,1,0
325,Metallophosphoesterase superfamily enzyme,1,1
326,"Lipopolysaccharide export LptBFGC system, permease protein LptF",1,0
327,"Predicted phosphoesterase YmaB, NUDIX family",0,1
328,Outer membrane murein-binding lipoprotein Lpp,0,1
329,TctA family transporter,0,1
330,"Chromosome condensin MukBEF, ATPase and DNA-binding subunit MukB",0,2
331,tmRNA-binding protein,1,0
332,Glucose-6-phosphate 1-dehydrogenase,1,1
333,16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity),0,1
334,3'-phosphoadenosine 5'-phosphosulfate sulfotransferase,4,1
335,Predicted metallopeptidase,3,3
336,GTP cyclohydrolase FolE2,1,2
337,Transcriptional regulator TyrR of aromatic amino acids metabolism,0,3
338,Methylaspartate ammonia-lyase,1,0
339,"Predicted periplasmic protein YdeI with OB-fold, BOF family",1,0
340,Peptidyl-tRNA hydrolase,2,3
341,Carbamoyl dehydratase HypE (hydrogenase maturation factor),1,0
342,"TPP-dependent indolepyruvate ferredoxin oxidoreductase, alpha subunit",0,4
343,"Uncharacterized conserved protein Veg, DUF1021 family",0,4
344,"Membrane-bound metal-dependent hydrolase YbcI, DUF457 family",1,0
345,"dTDP-D-glucose 4,6-dehydratase",1,2
346,3-phytase (myo-inositol-hexaphosphate 3-phosphohydrolase),4,1
347,"Signal transducer regulating beta-lactamase production, contains metallopeptidase domain",0,1
348,"Peptidoglycan-binding domain, expansin YoaJ",0,1
349,Sortase (surface protein transpeptidase),0,1
350,Methenyltetrahydromethanopterin cyclohydrolase,2,3
351,"Predicted transcriptional regulator, lambda repressor-like DNA-binding domain",0,1
352,tRNA-Met C34-N4-acetylcytidine synthase TmcAL,2,0
353,"Ethanolamine ammonia-lyase, large subunit",0,1
354,Ribosomal protein L11,2,0
355,Coproheme decarboxylase/chlorite dismutase,1,0
356,"Glyoxalase superfamily enzyme, possible 3-demethylubiquinone-9 3-methyltransferase",1,0
357,"Uncharacterized conserved protein, DUF1853 domain",1,0
358,"D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily",0,1
359,Predicted metalloendopeptidase,2,0
360,"Uncharacterized membrane protein, DUF1616 domain",0,1
361,tRNA(Phe) wybutosine-synthesizing methylase Tyw3,1,0
362,"Uncharacterized conserved protein YijF, DUF1287 family",1,0
363,Periplasmic component TolB of the Tol biopolymer transport system,1,1
364,Excinuclease UvrABC helicase subunit UvrB,0,3
365,Nitrogenase ATPase subunit NifH/coenzyme F430 biosynthesis subunit CfbC,1,1
366,S-adenosylmethionine decarboxylase,1,0
367,tRNA A-37 threonylcarbamoyl transferase component Bud32,1,0
368,Protein translocase subunit YajC,2,2
369,6-pyruvoyl-tetrahydropterin synthase,1,2
370,"Stereoselective (R,S)-S-adenosylmethionine hydrolase (adenosine-forming)",1,1
371,Predicted esterase,0,4
372,Sarcosine oxidase delta subunit,1,1
373,Predicted metal-binding protein,0,1
374,"Glutathionylspermidine synthase, CHAP domain",3,3
375,Thioester reductase domain of alpha aminoadipate reductase Lys2 and NRPSs,2,2
376,Methionyl-tRNA synthetase,1,0
377,Diphthamide biosynthesis methyltransferase,1,1
378,Fructosamine-3-kinase,1,2
379,"ABC-type phosphate transport system, periplasmic component",0,2
380,Formylmethanofuran dehydrogenase subunit B,1,1
381,STAS domain,1,2
382,"Predicted dithiol-disulfide oxidoreductase, DUF899 family",0,1
383,"Uncharacterized conserved protein YfaA, DUF2138 family",0,1
384,Valyl-tRNA synthetase,1,3
385,Putative effector of murein hydrolase,0,3
386,"Uncharacterized conserved protein, NAD-dependent epimerase/dehydratase family",1,0
387,"ABC-type methionine transport system, permease component",0,1
388,Acyl-CoA synthetase (NDP forming),2,0
389,"Uncharacterized conserved protein, DUF2247 domain",1,0
390,"Uncharacterized conserved protein YfaP, DUF2135 family",0,5
391,"Polyhydroxyalkanoate (PHA) synthesis regulator protein, binds DNA and PHA",2,4
392,"Predicted RNA-binding protein involved in translation, contains  Zn-ribbon domain, DUF1610 family",2,1
393,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archeal type",0,4
394,Carbohydrate-selective porin OprB,0,3
395,Cell division ATPase FtsA,0,1
396,"ABC-type uncharacterized transport system, permease component",3,2
397,"BadF-type ATPase, related to human N-acetylglucosamine kinase",2,2
398,Pterin-4a-carbinolamine dehydratase,1,0
399,Predicted periplasmic lipoprotein,1,0
400,Sulfate transporter CysZ,1,0
401,Ribosomal protein S27E,2,2
402,"Uncharacterized conserved protein, DUF2239 domain",2,0
403,"Uncharacterized conserved protein YfkK, UPF0435 family",1,0
404,"PIWI domain, catalyzes dsRNA-guided hydrolysis of ssRNA, involved in RNA silencing, RNA metabolism and antiviral defense",0,2
405,Opacity protein LomR and related surface antigens,0,3
406,Predicted dinucleotide-binding enzyme,1,0
407,"Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family",0,1
408,DNA replication protein DnaD,1,2
409,"Acetyltransferase superfamily protein, DUF1122 family",1,5
410,Phosphatidylglycerophosphate synthase,1,1
411,Membrane-associated phospholipid phosphatase,2,1
412,"Predicted transcriptional regulator, contains HTH and Zn-ribbon domains",1,0
413,Ketosteroid isomerase homolog YybH,0,2
414,"Uncharacterized conserved protein, glycosyltransferase A (GT-A) superfamily, DUF2064 family",0,1
415,"Uncharacterized conserved protein YfaT, DUF1175 family",2,1
416,"Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain",0,2
417,CRISPR/Cas system-associated endoribonuclease Cas2,1,4
418,Phosphorylcholine metabolism protein LicD,0,2
419,Type II secretory pathway ATPase component GspA/ExeA/MshM,0,2
420,"NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain",1,2
421,"Uncharacterized conserved protein YjfI, DUF2170 family",3,1
422,"Lipid-binding SYLF domain, Ysc84/FYVE family",1,0
423,"ABC-type uncharacterized transport system, auxiliary component",0,1
424,"Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module",0,2
425,"EntE, 2,3-dihydroxybenzoate-AMP synthase component of non-ribosomal peptide synthetase",2,0
426,"Uncharacterized conserved protein, DUF3299 family",5,0
427,"DNA-binding transcriptional regulator GbsR, MarR family",0,2
428,PHP family phosphoesterase with a Zn ribbon,1,1
429,"Predicted dioxygenase, 2-oxoglutarate and Fe-dependent (2OG-Fe) dioxygenase superfamily",6,1
430,"TRAP-type mannitol/chloroaromatic compound transport system, small permease component",1,2
431,"Cadmium resistance protein CadD, predicted permease",1,0
432,"H+/gluconate symporter GntT or related permease, GntP/DsdX family",1,1
433,RecA-family ATPase,3,0
434,Dolichol kinase,1,4
435,"Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family",1,0
436,"YycH protein, regulator of the WalKR two-component signal transduction system",0,1
437,"ABC-type branched-chain amino acid transport system, periplasmic component",1,0
438,Ribosomal protein S24E,1,0
439,CO dehydrogenase nickel-insertion accessory protein CooC1,2,0
440,"AIM24 protein, required for mitochondrial respiration",1,1
441,"Uncharacterized conserved protein MJ0832_1, predicted component of type IV pili-like system, UPF0333 family",1,0
442,"Type IV secretory pathway, VirB10 component",1,1
443,"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrC",2,3
444,F420-0:Gamma-glutamyl ligase (F420 biosynthesis),3,0
445,"Predicted nuclease of restriction endonuclease-like (RecB) superfamily,  DUF1016 family",2,0
446,Carboxysome shell and ethanolamine utilization microcompartment protein CcmK/EutM,0,3
447,Phosphopantetheinyl transferase,1,1
448,"Predicted transcriptional regulator, contains an HTH and PUA-like domains",0,1
449,"Predicted outer membrane protein, contains DUF4142 domain",0,4
450,Flagellin and related hook-associated protein FlgL,0,1
451,"Uncharacterized conserved protein, DUF1430 domain",1,0
452,"Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains",3,0
453,Ribosomal protein L4,2,0
454,Membrane carboxypeptidase/penicillin-binding protein,0,3
455,"Cell division protein SepF/YlmF, interacts with FtsZ",0,2
456,"Uncharacterized conserved protein, YiaAB domain",1,3
