,feature_name,cultured_feature_counts,uncultured_feature_counts
129,"Microcystin degradation protein MlrC, contains DUF1485 domain",22,0
130,"Uncharacterized membrane protein AbrB, regulator of aidB expression",21,0
131,"Acetyltransferase involved in cellulose biosynthesis, CelD/BcsL family",21,1
132,"Uncharacterized conserved protein Smg, DUF494 family",25,0
133,"Uncharacterized membrane protein YqgA, affects biofilm formation",22,1
134,Ribosomal protein L27,21,0
135,"FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase",23,0
136,Glutamine synthetase adenylyltransferase,23,0
137,"Chromatin segregation and condensation protein Rec8/ScpA/Scc1, kleisin family",18,0
138,L-asparaginase II,23,1
139,Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain),25,0
140,"c-di-AMP phosphodiesterase AtaC or nucleotide pyrophosphatase, AlkP superfamily",16,1
141,Uncharacterized conserved protein MJ1451,19,0
142,Small-conductance mechanosensitive channel,24,0
143,"Predicted RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family",19,1
144,"HEPN domain protein, predicted toxin of MNT-HEPN system",22,0
145,NH3-dependent NAD+ synthetase,19,2
146,"Uncharacterized membrane protein, DMT/DUF486 family",19,2
147,"Uncharacterized conserved protein, contains thioredoxin-like domain",19,1
148,"Uncharacterized conserved protein YqcC, DUF446 family",20,2
149,"Predicted N-acyltransferase, GNAT family",20,1
150,"Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG",17,2
151,NADPH-dependent curcumin reductase CurA,21,1
152,Threonine aldolase,20,1
153,"Cell division septum initiation protein DivIVA, interacts with FtsZ and MinD",18,0
154,"Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain",22,1
155,"Small basic protein Sbp (function unknown), DUF1290 domain",23,0
156,"HD-like signal output (HDOD) domain, no enzymatic activity",21,0
157,Extracytoplasmic sensor domain CHASE3 (specificity unknown),16,1
158,Predicted hydrolase of the alpha/beta-hydrolase fold,19,2
159,16S rRNA G1207 methylase RsmC,24,1
160,"Cell wall-associated hydrolase, NlpC_P60 family",23,0
161,Carbamate kinase,11,2
162,Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla,24,0
163,Replication-associated recombination protein RarA (DNA-dependent ATPase),22,3
164,N-acetylglucosamine-6-phosphate deacetylase,24,0
165,"Uncharacterized membrane protein, DUF1616 domain",12,2
166,Roadblock/LC7 domain,20,1
167,Fibronectin type 3 domain,25,0
168,Predicted cation transporter,22,0
169,"Predicted antitoxin component of a toxin-antitoxin system, DUF433 family",22,1
170,Citrate synthase,20,1
171,"Uncharacterized conserved protein, contains Zn-finger domain of CDGSH type",19,2
172,"Lipid-binding SYLF domain, Ysc84/FYVE family",20,1
173,DNA repair ATPase RecN,23,1
174,Pyridoxine/pyridoxamine 5'-phosphate oxidase,18,1
175,Cytochrome c556,19,1
176,O-Glycosyl hydrolase,25,0
177,"Uncharacterized conserved protein, DUF2336 family",18,1
178,Flagellin and related hook-associated protein FlgL,19,3
179,Beta-galactosidase/beta-glucuronidase,16,0
180,"DNA helicase TIP49, TBP-interacting protein",17,0
181,Circularly permuted ATP-grasp protein,22,1
182,"Spore coat polysaccharide biosynthesis protein SpsF, cytidylyltransferase family",24,0
183,Na+/melibiose symporter or related transporter,17,2
184,"Uncharacterized conserved protein YoaH, UPF0181 family",17,3
185,S-adenosylmethionine:diacylglycerol 3-amino-3-carboxypropyl transferase,19,2
186,DNA/RNA-binding protein AlbA/Ssh10b,21,1
187,Glycine/serine hydroxymethyltransferase,22,2
188,"Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains",23,1
189,"Prefoldin, chaperonin cofactor",21,0
190,Ribosomal protein L18,22,0
191,"Uncharacterized conserved protein, DUF2063 family",22,0
192,DNA-binding transcriptional regulator YbjK,15,0
193,"Ribosome-binding ATPase YchF, GTP1/OBG family",19,0
194,"Uncharacterized protein HemY, contains HemY_N domain and TPR repeats (unrelated to HemY-type protoporphyrinogen oxidase)",19,2
195,"Polyphosphate kinase 2, PPK2 family",21,1
196,Co-chaperonin GroES (HSP10),23,0
197,"Type IV secretory pathway, VirB6 component",20,3
198,Dolichyl-phosphate-mannose--protein O-mannosyl transferase,17,2
199,Formylmethanofuran dehydrogenase subunit D,21,0
200,Streptomycin 6-kinase,22,0
201,Glucose-6-phosphate 1-dehydrogenase,21,0
202,"Aldo/keto reductase, related to diketogulonate reductase",20,0
203,"DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains",20,1
204,"Predicted transcriptional regulator, contains an XRE-type HTH domain (archaeal members contain CBS pair)",25,0
205,Arginine repressor,14,0
206,"DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation",25,0
207,"Glycosyltransferase, GT2 family",20,1
208,"N-acetylglucosaminyl deacetylase, LmbE family",15,4
209,tRNA-dihydrouridine synthase,21,3
210,"Fe-S cluster assembly scaffold protein IscU, NifU family",22,1
211,Erythromycin esterase homolog,21,2
212,Ribonuclease I,21,0
213,Phage baseplate assembly protein W,21,1
214,PepSY-associated TM region,24,1
215,Mu-like prophage host-nuclease inhibitor protein Gam,21,0
216,"Chromosome condensin MukBEF, MukE localization factor",20,0
217,"c-di-AMP synthetase, contains DisA_N domain",19,1
218,Molybdopterin or thiamine biosynthesis adenylyltransferase,19,1
219,Ribosomal protein S8E,19,2
220,"Uncharacterized conserved protein, DUF2316 domain",17,2
221,"Putative GTP cyclohydrolase 1 type 2, NIF3 family",24,0
222,"DNA polymerase I, 3'-5' exonuclease and polymerase domains",18,0
223,AICAR transformylase/IMP cyclohydrolase PurH,15,2
224,"5,10-methylenetetrahydrofolate reductase",24,0
225,Prephenate dehydratase,19,1
226,"Type III secretion system substrate exporter, FlhB-like",22,0
227,Alpha-galactosidase,24,0
228,"Vitamin K epoxide reductase (VKOR) family protein, predicted involvement in disulfide bond formation",21,1
229,Carboxylesterase type B,19,2
230,"Uncharacterized conserved protein, DUF1285 family",23,0
231,"Uncharacterized conserved protein, DUF962 domain",25,0
232,"ABC-type Na+ efflux pump, permease component NatB",17,3
233,Pyridoxamine 5'-phosphate oxidase (PNPOx-like) family protein,22,0
234,"Predicted transcription regulator, contains HTH domain, MarR family",24,1
235,Regulator of replication initiation timing YabA,23,0
236,"Phage-related protein, tail protein J",16,0
237,3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase,24,0
238,"Mannosyl-3-phosphoglycerate phosphatase YedP/MpgP, HAD superfamily",25,0
239,"Succinate dehydrogenase, hydrophobic anchor subunit",17,3
240,"Phosphotransferase system, galactitol-specific IIC component",23,0
241,Putative NADPH-quinone reductase (modulator of drug activity B),23,0
242,"Type IV secretory pathway, protease TraF",23,0
243,F420-0:Gamma-glutamyl ligase (F420 biosynthesis),20,0
244,Heme exporter protein D,21,1
245,NADPH:quinone reductase or related Zn-dependent oxidoreductase,22,2
246,23S rRNA A2030 N6-methylase RlmJ,17,0
247,"dTDP-D-glucose 4,6-dehydratase",22,0
248,"rRNA pseudouridine-1189 N-methylase Emg1, Nep1/Mra1 family",25,0
249,"Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit",22,1
250,"Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component",22,1
251,"Radical SAM superfamily enzyme YgiQ, UPF0313 family",22,1
252,Phosphotransferase system cellobiose-specific component IIB,22,2
253,Nitrogen regulatory protein PII,22,0
254,"H+/gluconate symporter GntT or related permease, GntP/DsdX family",22,0
255,"Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family",18,2
256,Predicted transglutaminase-like protein,23,0
257,"Propanediol dehydratase, small subunit",19,0
258,"Uncharacterized conserved protein, contains ParB-like nuclease domain",21,0
259,"Predicted phosphohydrolase, DR1119 family, metallophosphatase superfamily",20,0
260,Predicted nucleotidyltransferase MJ0435,17,2
261,Sugar phosphate isomerase/epimerase,24,0
262,Adenylyl- and sulfurtransferase ThiI (thiamine and tRNA 4-thiouridine biosynthesis),17,1
263,Flp pilus assembly protein TadC,22,1
264,Multidrug transporter EmrE and related cation transporters,16,4
265,"Serine kinase of the HPr protein, regulates carbohydrate metabolism",24,0
266,"ABC-type Fe3+ transport system, periplasmic component",22,1
267,Very-short-patch-repair endonuclease,17,3
268,Hypoxanthine phosphoribosyltransferase,20,1
269,"Ectoine hydroxylase-related dioxygenase, phytanoyl-CoA dioxygenase (PhyH) family",22,0
270,Flagellar hook-basal body complex protein FliE,20,1
271,Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase,18,2
272,UDP-N-acetyl-D-mannosaminuronate dehydrogenase,25,0
273,Wobble nucleotide-excising tRNase,15,4
274,Lipoprotein-anchoring transpeptidase ErfK/SrfK,20,2
275,"Acyl-CoA:acetate/3-ketoacid CoA transferase, beta subunit",18,1
276,Hexokinase,24,0
277,"Predicted DNA-binding protein, UPF0251 family",19,0
278,Putative Zn-dependent protease,22,1
279,Chromosomal replication initiation ATPase DnaA,22,2
280,"Sugar isomerase-related protein YecE, UPF0759/DUF72 family",19,0
281,"Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit",21,0
282,Acyl transferase domain in polyketide synthase (PKS) enzymes,15,3
283,Formiminotetrahydrofolate cyclodeaminase,24,1
284,"Uncharacterized conserved protein, DUF2076 domain",19,0
285,Energy-coupling factor transporter ATP-binding protein EcfA2,21,1
286,"Uncharacterized membrane protein YdbS, contains bPH2 (bacterial pleckstrin homology) domain",20,2
287,"Uncharacterized conserved protein, DUF2118 domain",17,1
288,"Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family",25,0
289,Acyl-CoA synthetase (NDP forming),15,3
290,Cysteinyl-tRNA synthetase,19,0
291,H+/Cl- antiporter ClcA,17,2
292,"Uncharacterized conserved protein YozE, UPF0346 family",22,0
293,Ribosomal protein L1,23,0
294,"DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog",22,2
295,Ribosomal protein L25 (general stress protein Ctc),19,2
296,Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit,23,0
297,Acid phosphatase family membrane protein YuiD,19,3
298,"Periplasmic ferric-dicitrate binding protein FecR, regulates iron transport",18,3
299,Nitric oxide response protein NnrS,21,0
300,Transcription factor homologous to NACalpha-BTF3,22,0
301,"Uncharacterized conserved protein, DUF447 domain",22,0
302,"Predicted antitoxin, contains HTH domain",19,1
303,"Secreted phosphatase, PhoX family",19,0
304,Recombinational DNA repair protein RecO (RecF pathway),20,1
305,Ribosomal protein S3AE,23,1
306,"Uncharacterized conserved protein, DUF2286 domain",19,2
307,"ABC-type amino acid transport system, permease component",20,4
308,CRISPR/Cas system-associated endoribonuclease Cas2,16,1
309,tRNA splicing endonuclease subunit SEN34,22,2
310,"Flp pilus assembly protein TadD, contains TPR repeats",25,0
311,"Cbb3-type cytochrome oxidase, subunit 1",21,0
312,Transposase InsE and inactivated derivatives,19,2
313,"Uncharacterized phage-associated protein, contains DUF4065 domain",24,1
314,Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family),20,0
315,Magnesium-transporting ATPase (P-type),17,1
316,"Predicted ATPase, archaeal AAA+ ATPase superfamily",20,1
317,"Uncharacterized conserved protein, DUF1684 family",18,1
318,"Predicted sugar hydrolase, contains GT1 and HAD domains",23,1
319,DNA uptake protein ComE or related DNA-binding protein,21,0
320,"DNA polymerase III, epsilon subunit or related 3'-5' exonuclease",23,1
321,"Dessication stress tolerance protein, LEA/WHy domain",20,2
322,"Redox-regulated molecular chaperone, HSP33 family",17,2
323,"Uncharacterized conserved protein YijF, DUF1287 family",18,0
324,Phosphohistidine phosphatase SixA,21,0
325,"CRISPR-Cas system-associated protein Csm6, contains CARF domain",20,1
326,Exonuclease III,18,1
327,Serine acetyltransferase,19,2
328,Aminopyrimidine aminohydrolase TenA (thiamine salvage pathway),17,1
329,"CRISPR/Cas system-associated exonuclease Cas4, RecB family",23,0
330,"5-methylcytosine-specific restriction endonuclease McrBC, regulatory subunit McrC",21,1
331,"Thiazole synthase ThiGH, ThiG subunit (thiamin biosynthesis)",21,1
332,Nitrous oxide reductase,19,2
333,"Type IV secretory pathway, VirB2 component (pilin)",18,2
334,"Uncharacterized conserved protein, contains a Zn-finger-like domain",17,3
335,CRISPR-Cas system type III CSM-effector complex small subunit Csm2,23,1
336,"Oxidoreductase (NAD-binding), involved in siderophore biosynthesis",22,1
337,Phosphotransferase system IIA component,23,1
338,Membrane-associated phospholipid phosphatase,22,0
339,Phytoene dehydrogenase-related protein,22,0
340,"Uncharacterized conserved protein, DUF1851 domain",24,0
341,tRNA(His) 5'-end guanylyltransferase,21,1
342,TPR repeat,22,1
343,tRNA A58 N-methylase Trm61,20,0
344,16S rRNA G966 N2-methylase RsmD,18,2
345,Predicted trehalose synthase,16,1
346,"Uncharacterized conserved protein, DUF452 domain",20,0
347,"Uncharacterized conserved protein, UPF0160 family",24,1
348,"Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific",23,0
349,Histidinol phosphatase or related hydrolase of the PHP family,16,3
350,Anaerobic selenocysteine-containing dehydrogenase,20,0
351,MoxR-like ATPase,18,2
352,"Proteobacterial HemX domain, involved in 2-ketogluconate production (unrelated to B. subtilis HemX, COG0755, no evidence of involvement in heme biosynthesis)",20,0
353,Cell division GTPase FtsZ,21,2
354,"Uncharacterized conserved protein, UPF0262 family",22,0
355,"FMN reductase RutF, DIM6/NTAB family",22,0
356,"ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme",22,0
357,"2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family",21,0
358,"PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA",18,4
359,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",21,2
360,"Uncharacterized conserved protein YjbJ, UPF0337 family",19,0
361,Ribosomal protein L14,24,1
362,"ABC-type molybdenum transport system, ATPase component ModF/photorepair protein PhrA",20,1
363,"Methylphosphotriester-DNA--protein-cysteine methyltransferase (N-terminal fragment of Ada), contains Zn-binding and two AraC-type DNA-binding domains",20,1
364,Cell division protein FtsL,21,1
365,"Uncharacterized conserved membrane protein, UPF0127 family",25,0
366,SpoU rRNA methylase family enzyme,22,2
367,Carbamoylphosphate synthase small subunit,24,0
368,"6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)",21,0
369,"Guanine-nucleotide exchange factor YEL1, contains Sec7 domain",20,1
370,"CRISPR-Cas system type III CMR-effector complex subunit Cmr4, RAMP superfamily Cas7 group",24,0
371,Butyrate kinase,22,2
372,"DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily",24,1
373,Intracellular septation protein A,19,0
374,"1,2-phenylacetyl-CoA epoxidase, PaaB subunit",24,0
375,Dihydrofolate reductase,18,0
376,Na+/H+ antiporter NhaC/MleN,20,1
377,Putative transposon-encoded protein,19,1
378,Uncharacterized archaeal Zn-finger protein,23,0
379,Class II terpene cyclase family protein AF1543,19,0
380,Pyruvate kinase,18,1
381,Flavorubredoxin,14,3
382,Ribosomal protein S4E,17,3
383,"Predicted phosphohydrolase, HAD superfamily",21,0
384,Predicted metal-dependent enzyme of the double-stranded beta helix superfamily,15,4
385,Predicted spermidine synthase with an N-terminal membrane domain,20,0
386,L-rhamnose isomerase,17,0
387,ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase),21,0
388,Urease alpha subunit,15,1
389,Predicted oxidoreductase,16,2
390,"tRNA 2-selenouridine synthase SelU, contains rhodanese domain",22,1
391,"Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)",16,2
392,"Transposase and inactivated derivatives, IS5 family",19,0
393,"Uncharacterized conserved protein YbjN, helps stabilize unstable proteins",18,3
394,7-cyano-7-deazaguanine synthase (queuosine biosynthesis),21,0
395,BRCT domain type II,17,2
396,Peptide chain release factor 1 (eRF1),18,1
397,Dolichol kinase,24,1
398,Ureidoglycine aminohydrolase,16,0
399,"UDP:flavonoid glycosyltransferase YjiC, YdhE family",17,1
400,HAMP domain,18,1
401,"Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family",19,2
402,"Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfE subunit",24,1
403,Radical SAM superfamily enzyme PflX,16,0
404,Ribosome-associated translation inhibitor RaiA,24,0
405,Uroporphyrinogen-III methylase (siroheme synthase),17,2
406,"Uncharacterized membrane protein, BrkB/YihY/UPF0761 family (not an RNase)",24,1
407,"Cadmium resistance protein CadD, predicted permease",22,0
408,"Sulfur transfer complex TusBCD TusB component, DsrH family",20,1
409,"Predicted phosphohydrolase YqeG, HAD superfamily",25,0
410,NADH:ubiquinone oxidoreductase 27 kD subunit (chain C),24,0
411,2-phosphoglycerate kinase/Mevalonate-3-phosphate 5-kinase,24,0
412,"NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)",21,0
413,Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN,18,2
414,"DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains",23,0
415,Na+/citrate or Na+/malate symporter,25,0
416,"Phage antirepressor protein YoqD, KilAC domain",23,1
417,Archaellin (archaeal flagellin),21,0
418,Phospholipase C,21,0
419,"23S rRNA C2501 and tRNA U34 5'-hydroxylation protein RlhA/YrrN/YrrO, U32 peptidase family",20,2
420,Biotin carboxyl carrier protein,19,3
421,"Uncharacterized conserved protein, DUF952 family",19,2
422,"Predicted nucleic acid-binding protein, contains PIN domain",21,0
423,Methenyltetrahydromethanopterin cyclohydrolase,20,0
424,Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase,16,1
425,Molecular chaperone GrpE (heat shock protein HSP-70),19,1
426,Uncharacterized lipoprotein YbaY,19,2
427,"ABC-type tungstate transport system, permease component TupA",18,1
428,ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA,21,1
429,"5-hydroxyisourate hydrolase (purine catabolism), transthyretin-related family",24,0
430,6-phosphogluconate dehydrogenase (decarboxylating),21,0
431,Tryptophan synthase alpha chain,23,1
432,"Wyosine [tRNA(Phe)-imidazoG37] synthetase, radical SAM superfamily",22,0
433,"Transcription elongation factor Elf1, contains Zn-ribbon domain",20,2
434,"L-fucose mutarotase/ribose pyranase, RbsD/FucU family",19,2
435,"Predicted transcriptional regulator, contains HTH domain",20,0
436,"MFS-type transporter involved in bile tolerance, Atg22 family",21,2
437,"L-cystine transporter TcyP, sodium:dicarboxylate symporter family",25,0
438,"UDP-N-acetyl-D-mannosaminuronic acid transferase, WecB/TagA/CpsF family",21,2
439,"Uncharacterized membrane protein YcjF, UPF0283 family",17,4
440,Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling),15,1
441,Replicative superfamily II helicase,18,0
442,"Predicted kinase, contains AAA domain",19,2
443,Primosomal protein N' (replication factor Y) - superfamily II helicase,19,2
444,"Uncharacterized conserved protein YwbE, DUF2196 family",24,0
445,"Intracellular sulfur oxidation protein, DsrE/DsrF family",16,0
446,Histidine ammonia-lyase,18,2
447,"SirA-like two-layered alpha/beta sandwich domain, DUF2249 family",21,2
448,"ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT",19,1
449,"5S rRNA maturation ribonuclease M5, contains TOPRIM domain",24,0
450,Threonine deaminase,22,1
451,Imidazole glycerol phosphate synthase subunit HisF,24,0
452,"DNA replicative helicase MCM subunit Mcm2, Cdc46/Mcm family",25,0
453,"DNA glycosylase YcaQ, repair of DNA interstrand crosslinks",25,0
454,"tRNA threonylcarbamoyladenosine modification (KEOPS) complex,  Cgi121 subunit",23,1
455,ADP-ribosylglycohydrolase,21,1
456,"Uncharacterized conserved protein, DUF424 domain",23,0
457,"Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase",22,0
458,Ketosteroid isomerase-related protein,21,0
459,"Uncharacterized lipoprotein YehR, DUF1307 family",21,0
460,"Na+-driven multidrug efflux pump, DinF/NorM/MATE family",23,1
461,"Na+-translocating membrane potential-generating system subunit MpsB, UPF0753/DUF2309 family",24,0
462,"Serine transporter YbeC, amino acid:H+ symporter family",20,0
